run,algorithm,setting,variant,seed,pnl,objective,opening_inventory,final_inventory,auction_qty,clearing_gap,fees,cancels,auction_pnl,auction_risk_gain,auction_gain
dqn_verified,dqn,synthetic_rough_heston,learned,1906509230,37.05306282167383,37.046191361146136,0.8612333301495596,0.8289427318994722,0.03229059825006253,0.04999999999999716,0.049,3,-0.04738547008749697,0.000545767961915401,-0.04683970212558156
dqn_verified,dqn,synthetic_rough_heston,learned,1178422796,15.967456034193674,15.901951255157455,0.5643901429093887,2.559390142909428,-1.9950000000000259,-0.2600000000000051,0.0,0,0.5187000000000169,-0.062319416702086614,0.4563805832979303
dqn_verified,dqn,synthetic_rough_heston,learned,1963502950,44.69117242757784,44.690558575161376,0.7127604521430442,0.24776045214295905,0.46500000000006736,-0.009999999999990905,0.0,0,-0.004649999999996444,0.004466422204930732,-0.00018357779506571192
dqn_verified,dqn,synthetic_rough_heston,learned,1703319850,23.30611298144977,23.303765259293325,0.5518012746250065,0.48453298715806536,0.06726828746695893,0.1700000000000017,0.30000000000000004,24,-0.28856439113061694,0.0006971243103346392,-0.2878672668202823
dqn_verified,dqn,synthetic_rough_heston,learned,1313726939,22.481505499969426,22.478282242736512,0.3427373717587443,0.5677373717587244,-0.224999999999973,0.010000000000005116,0.020000000000000004,5,-0.022250000000000884,-0.0020485681729141237,-0.024298568172915008
dqn_verified,dqn,synthetic_rough_heston,learned,1061055793,-15.071187808997216,-15.072059810411979,0.757796700754156,0.2952967007541769,0.4625000000000057,0.14000000000000057,0.061,10,0.003750000000001058,0.004870556981975819,0.008620556981976876
dqn_verified,dqn,synthetic_rough_heston,learned,1067007710,35.95706670410985,35.95249605217201,0.5442313519719875,0.6760659685147532,-0.1318346165427506,-0.11999999999999034,0.018000000000000002,1,-0.002179846014871204,-0.0016087742931453397,-0.003788620308016544
dqn_verified,dqn,synthetic_rough_heston,learned,40720655,-6.592692707472554,-6.592739507559784,0.050910589261093264,0.0684105892610809,-0.017499999999998295,-0.09999999999999432,0.31200000000000006,14,-0.3102500000000003,-2.088120624136573e-05,-0.3102708812062417
dqn_verified,dqn,synthetic_rough_heston,learned,1966159132,24.10731442098535,24.0978142837158,0.9945112009485655,0.9746864762349515,0.01982472471360774,0.35999999999999943,0.43500000000000016,29,-0.4278630991031014,0.0003903880185685127,-0.4274727110845329
dqn_verified,dqn,synthetic_rough_heston,learned,188577770,5.24588886654457,5.245019732743713,0.3220120546316849,0.2948107530022352,0.027201301629461716,0.12999999999999545,0.234,21,-0.23046383078817012,0.0001677838324237431,-0.23029604695574638
dqn_verified,dqn,synthetic_rough_heston,learned,1402152033,44.746320842901696,44.709431737312585,0.8928361322288509,1.9206536801076222,-1.0278175478787464,-0.46999999999999886,0.0,0,0.4830742475030096,-0.02891754199897578,0.4541567055040338
dqn_verified,dqn,synthetic_rough_heston,learned,2092728533,-25.488863080991635,-25.92160397668554,9.473625006316993,6.578304460071026,2.895320546245971,0.28000000000000114,0.10400000000000001,9,0.7066897529488751,0.46475481190924306,1.1714445648581182
dqn_verified,dqn,synthetic_rough_heston,learned,1437347273,42.21083727202468,42.2044955947874,0.8385353609767918,0.7963464847214662,0.04218887625529007,-0.06999999999999318,0.21300000000000002,20,-0.21595322133787004,0.000689738278802422,-0.21526348305906762
dqn_verified,dqn,synthetic_rough_heston,learned,1045146178,35.16639508204414,35.15824619964652,0.8065942255712883,0.9027116038701269,-0.09611737829882616,-0.0800000000000125,0.153,11,-0.1453106097360927,-0.001642939950368305,-0.146953549686461
dqn_verified,dqn,synthetic_rough_heston,learned,528283994,11.322225908932523,8.787088471645708,0.22352699813349375,15.92211492637462,-15.698587928241116,-0.21999999999999886,0.0,0,3.4536893442130276,-2.534637794097869,0.9190515501151588
dqn_verified,dqn,synthetic_rough_heston,learned,36265689,6.427721299689146,6.422484805834026,0.6669089920727203,0.7236362245714757,-0.0567272324987474,-0.12000000000000455,0.32,19,-0.3131927321001501,-0.0007888178180460754,-0.31398154991819616
dqn_verified,dqn,synthetic_rough_heston,learned,1193742096,12.491509685040976,12.48957398484791,0.4892246986256481,0.4399659297111431,0.0492587689145014,0.23000000000000398,0.3530000000000001,26,-0.3416704831496646,0.00045770786438765673,-0.34121277528527694
dqn_verified,dqn,synthetic_rough_heston,learned,793249015,-4.729075539863493,-4.729497929920114,0.10422360183980572,0.20552130220979237,-0.10129770036994358,-0.05000000000001137,0.076,9,-0.07093511498150167,-0.0003137644648154645,-0.07124887944631712
dqn_verified,dqn,synthetic_rough_heston,learned,1309854583,-1.199797696067617,-1.1998492670277687,0.10181292373357564,0.07181292373356385,0.030000000000001137,0.3100000000000023,0.32500000000000007,25,-0.31569999999999965,5.2087754240162315e-05,-0.3156479122457595
dqn_verified,dqn,synthetic_rough_heston,learned,1144601564,26.07892139614887,26.06838530102216,0.912491845214646,1.0264548273893934,-0.1139629821747607,-0.18999999999999773,0.0,0,0.021652966613204275,-0.0022096814508776,0.019443285162326674
dqn_verified,dqn,synthetic_rough_heston,learned,982973886,10.024764583132564,10.019407989803979,0.5418875138014698,0.7318875138014462,-0.18999999999998707,0.010000000000005116,0.09500000000000001,5,-0.09690000000000086,-0.00242017255244524,-0.0993201725524461
dqn_verified,dqn,synthetic_rough_heston,learned,715231342,-9.958169790363172,-9.997934116721671,0.551599454854113,1.994099454854208,-1.442500000000095,-0.23000000000000398,0.0,0,0.3317750000000276,-0.036721706772544944,0.29505329322748264
dqn_verified,dqn,synthetic_rough_heston,learned,2130732657,13.069737649553645,13.069578706392647,0.15850908585721868,0.12607266198428935,0.03243642387289735,-0.10999999999999943,0.0,0,-0.0035680066260186903,9.230814199486248e-05,-0.0034756984840238277
dqn_verified,dqn,synthetic_rough_heston,learned,1234679122,6.65969232292143,6.658760963499823,0.3200389226190907,0.30518181820136775,0.014857104417717629,0.09999999999999432,0.3780000000000001,27,-0.3765142895582284,9.288969830495666e-05,-0.37642139985992346
dqn_verified,dqn,synthetic_rough_heston,learned,490149342,4.355855420242762,4.353276936281343,0.4477877471364309,0.5077877471364407,-0.060000000000016485,-0.09000000000000341,0.018000000000000002,1,-0.012599999999998314,-0.000573345296563817,-0.01317334529656213
dqn_verified,dqn,synthetic_rough_heston,learned,381953676,20.547223113886503,20.53385860317536,0.589172322424588,1.156049770171732,-0.5668774477471547,-0.14999999999999147,0.0,0,0.08503161716206836,-0.00989327045602932,0.07513834670603904
dqn_verified,dqn,synthetic_rough_heston,learned,478640128,-46.843168184739206,-55.30212008941005,26.606777375707352,29.08427737570739,-2.477500000000049,-0.030000000000001137,0.136,16,-0.06167499999999573,-1.379745881466322,-1.4414208814663176
dqn_verified,dqn,synthetic_rough_heston,learned,951876364,17.133915405751395,17.133290779466716,0.4224252457595128,0.24992524575950892,0.17250000000000298,-0.0799999999999983,0.0,0,-0.013799999999999944,0.0011598045978703387,-0.012640195402129606
dqn_verified,dqn,synthetic_rough_heston,learned,723990043,0.7861877814621403,0.7634031006713874,1.4969595321092157,1.5094595321091897,-0.012499999999992184,0.060000000000002274,0.21000000000000002,20,-0.21074999999999958,-0.00037580238302652,-0.21112580238302608
dqn_verified,dqn,synthetic_rough_heston,learned,487116369,37.700091080234415,37.682656472478925,0.7254017477832804,1.3204017477832046,-0.5949999999999385,-0.25,0.0,0,0.14874999999998462,-0.012172530798619036,0.13657746920136557
dqn_verified,dqn,synthetic_rough_heston,learned,1985429050,46.659984663648224,46.657176640429086,0.11009215715019138,-0.529907842849795,0.6399999999999864,-0.12000000000000455,0.3440000000000001,21,-0.42080000000000134,-0.0026868203884774055,-0.42348682038847874
dqn_verified,dqn,synthetic_rough_heston,learned,1628956857,-5.961632970194638,-8.197203883941716,0.7971244268832152,14.951825687009187,-14.15470126012599,-0.29000000000000625,0.001,1,4.103863365436625,-2.2292168402277386,1.8746465252088869
dqn_verified,dqn,synthetic_rough_heston,learned,1189523478,17.159816919366627,17.158910962085173,0.34256181023322085,0.30099124263869537,0.04157056759449221,0.2600000000000051,0.40600000000000014,28,-0.39519165242543197,0.00026752865685075234,-0.3949241237685812
dqn_verified,dqn,synthetic_rough_heston,learned,1296530916,-15.419830951137511,-16.069818407481286,7.888964826541439,8.062179955469695,-0.17321512892827015,-0.20999999999999375,0.152,7,-0.11562482292506435,-0.02762979599969327,-0.1432546189247576
dqn_verified,dqn,synthetic_rough_heston,learned,707561452,27.436261254464277,27.01469151502051,7.965358436020026,6.492840206286995,1.4725182297330175,0.060000000000002274,0.034,7,0.054351093783984394,0.21289961069898447,0.26725070448296884
dqn_verified,dqn,synthetic_rough_heston,learned,901155818,15.056201538847745,15.00513055641475,0.9976110108460574,-2.2598889891539944,3.2575000000000145,-0.1700000000000017,0.0,0,-0.553775000000008,-0.0411187051433817,-0.5948937051433897
dqn_verified,dqn,synthetic_rough_heston,learned,1820860524,28.307803540174763,28.29981664017149,0.923249175444866,0.8936945788844024,0.02955459656045374,0.01999999999999602,0.182,13,-0.18140890806879104,0.0005369903963225553,-0.1808719176724685
dqn_verified,dqn,synthetic_rough_heston,learned,1044185241,-6.888793220043736,-6.890133979820515,0.38820531092950716,0.3661638672478226,0.022041443681690774,0.09000000000000341,0.43500000000000016,29,-0.4330162700686479,0.0001662738575599426,-0.43284999621108794
dqn_verified,dqn,synthetic_rough_heston,learned,591637826,11.627482009730375,11.626983871795648,0.3270614255272051,0.22319003891903072,0.10387138660815927,0.25,0.32500000000000007,25,-0.29903215334796024,0.0005715538259520907,-0.29846059952200815
dqn_verified,dqn,synthetic_rough_heston,learned,27222720,-1.1229049633645045,-1.1655830895619779,0.19913150957100356,-2.065868490428988,2.2649999999999757,-0.14000000000000057,0.006,1,-0.3230999999999979,-0.042281592616433196,-0.3653815926164311
dqn_verified,dqn,synthetic_rough_heston,learned,64598572,7.819559049191811,7.819362448353711,0.16521442083468685,0.14021442083468028,0.02500000000000213,0.29000000000000625,0.43500000000000016,29,-0.4277499999999994,7.635721041736185e-05,-0.42767364278958203
dqn_verified,dqn,synthetic_rough_heston,learned,824692580,22.016420363912854,22.01415596422971,0.48321908526624213,0.47585708812016086,0.007361997146108809,0.04999999999999716,0.154,16,-0.15363190014269457,7.060716051345229e-05,-0.1535612929821811
dqn_verified,dqn,synthetic_rough_heston,learned,1292888439,11.183289461891574,11.179249678000465,0.605668003454582,0.63559294293673,-0.029924939482173556,-0.0799999999999983,0.08300000000000002,4,-0.08060600484142619,-0.0003714465870231365,-0.08097745142844932
dqn_verified,dqn,synthetic_rough_heston,learned,1567077053,15.349951436674528,15.348578893546668,0.22336642844371113,-0.37047849166461044,0.5938449201083353,0.18000000000000682,0.19000000000000003,19,-0.08310791438049561,-0.000873617514303853,-0.08398153189479947
dqn_verified,dqn,synthetic_rough_heston,learned,1386223455,20.696764337706597,20.675014712215532,0.09812745509508147,-1.4747754232786057,1.5729028783736678,0.29000000000000625,0.277,23,0.17914183472837347,-0.021653335516631535,0.15748849921174193
dqn_verified,dqn,synthetic_rough_heston,learned,2103330825,26.04037187766019,25.4959709812474,7.680852772894397,7.378352772894438,0.3024999999999345,-0.12000000000000455,0.047,7,-0.08329999999999352,0.04555409677600515,-0.03774590322398837
dqn_verified,dqn,synthetic_rough_heston,learned,1713764255,-17.93506098776743,-18.01667980510842,0.38946277982560673,2.856900721778635,-2.4674379419530266,-0.18999999999999773,0.0,0,0.46881320897106943,-0.08010200477229797,0.3887112041987715
dqn_verified,dqn,synthetic_rough_heston,learned,338169861,14.591932887738789,14.588832530312958,0.3856914668549365,-0.5568085331449879,0.9424999999999457,0.3499999999999943,0.276,23,0.05387499999997564,-0.0016127783497836051,0.05226222165019203
