run,algorithm,setting,seed,training_episodes,selected_episode,n_confirmation,pnl,objective,as_objective,twap_objective,difference_as,difference_twap,auction_gain,auction_pnl_gain,opening_inventory,terminal_inventory,inventory_rms,auction_qty,auction_abs_qty,cancels,validation_initial,validation_last,validation_selected,alpha,initial_inventory,beta,child_cap,lambda_inv,auction_weight,reward_scale,hidden_width,clob_warmup,auction_warmup,objective_ci_low,objective_ci_high,difference_as_ci_low,difference_as_ci_high,auction_gain_ci_low,auction_gain_ci_high,pnl_ci_low,pnl_ci_high
ddpg_persistent,ddpg,synthetic_rough_heston,625,180,180,128,-1.6081613468305864,-7.079510341558604,-51.79987806259595,-2.794688065012049,44.72036772103734,-4.2848222765465565,2.499605798365385,0.8330468646929874,28.94237980756708,22.445055713626463,29.587427045224512,6.497324093940617,7.850361142720272,0.0859375,-59.244922027680985,4.649707758138264,4.649707758138264,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-17.037325674086787,1.914245928153733,41.59422403925918,48.110743312917776,1.5270586831896598,3.4993735341234697,-10.264813167207063,6.750345190203109
ddpg_resolution,ddpg,synthetic_rough_heston,626,180,90,128,10.8097411442265,10.555211737773496,9.536709162999024,3.185780085064329,1.0185025747744718,7.369431652709167,0.0027223263630791143,0.10510539698137947,1.2162497347751446,1.4343174648367834,5.045090746983685,-0.21806773006163865,1.9601445006698912,6.3046875,6.858056225542107,4.6925817097052684,7.718492234773086,0.01,100,0.25,30,0.01,0.0001,1.0,256,512,256,5.931941294226597,15.079769098747875,-0.45572099685260764,2.4359993702932217,-0.07078683986945988,0.07704481325218154,5.965106993580799,15.524450611033847
ddpg_resolution_history,ddpg,historical_sp500_midquotes,627,180,150,128,4.949039273395172,4.104066042156916,-1.0264413983923122,-0.39712512085764295,5.130507440549228,4.501191163014559,0.1192371216901904,0.3565904629158183,3.2940325618657402,4.43708502988892,9.192242551403092,-1.1430524680231797,2.8133710456228718,0.0,-3.9572504796759245,2.18698330934727,2.744687483464344,0.01,100,0.25,30,0.01,0.0001,1.0,256,512,256,0.7983422469416251,7.133425703361643,4.52897733698261,5.7602218653072965,-0.05945959358439295,0.2854577809159519,2.0038137270129424,7.7358191847321995
ddpg_units,ddpg,synthetic_rough_heston,622,180,90,128,7.443256573629986,6.536030850927839,-38.44694620949798,-7.217597522818266,44.982977060425824,13.753628373746103,-0.7459588889672865,-0.02016096327056428,0.6414750387987542,-0.8243694223022973,4.25963783132357,1.4658444611010515,2.0901296062488255,0.0078125,-39.65718450043115,-7.942012943785258,-0.8312285451244055,0.01,200,1.0,30,0.05,0.0001,0.5,64,512,256,-1.9083919412823032,14.632225043080828,28.968026616974907,62.30345963206337,-1.1892885771548112,-0.4011035964183182,-0.9757909250992367,15.080564071824458
ddpg_verified,ddpg,synthetic_rough_heston,628,180,180,128,9.472570377602546,7.60410102293518,8.691684243907925,1.5577863315179337,-1.0875832209727463,6.046314691417248,-0.46651740910145395,-0.18226952915516864,4.625509937444876,0.6686739676492108,13.669196591853401,3.956835969795665,4.669245386848589,5.6875,8.886148894147906,8.23186811287416,8.23186811287416,0.01,100,0.25,30,0.01,0.0001,1.0,256,2500,960,2.2001997382578122,12.637271689131223,-3.2184053803931656,0.9044244369244236,-0.7315511556616346,-0.21642025657031097,4.8096952465397536,14.062558230656812
dqn_capacity,dqn,synthetic_rough_heston,626,180,150,128,13.05491174014719,12.378900795055134,9.53641791919797,3.184095722692748,2.842482875857163,9.194805072362383,-0.3882020284340957,-0.132874351456024,2.7835145616684507,3.78197735845831,8.221988476591651,-0.9984627967898594,1.5752734734663636,24.484375,-54.90565972038467,8.212684810882237,9.3163134901025,0.01,100,1.0,30,0.01,0.0001,1.0,256,512,256,8.028484830186063,16.761888237903023,1.293113950719209,4.324456823042798,-0.5224710272420704,-0.2794261690972257,8.51234113155329,17.45358194751496
dqn_finite,dqn,synthetic_rough_heston,623,180,180,128,5.266351373416342,-738.0783232235689,-1595.855406436454,-466.75428415698275,857.7770832128851,-271.32403906658624,265.60657864938497,-1.981040772652989,141.9483328320401,113.84128703560964,121.92987120447435,28.10704579643047,35.91423939523972,0.0,-1842.692531369648,-702.686804838655,-702.686804838655,0.01,250,1.0,2,0.05,0.0001,0.4,64,512,256,-834.4113813674387,-651.3781727768717,776.5914495877627,929.8271139482922,181.40088236348336,342.9632468443377,-12.3260273979212,21.610427147697752
dqn_history,dqn,historical_sp500_midquotes,627,180,120,128,4.961671644172988,4.697753668687261,-1.0264798627086853,-0.3904236991564959,5.724233531395946,5.088177367843757,-0.2119826374831908,-0.17245179817062078,1.6560805133231333,1.8079877788182417,5.1372947694844795,-0.1519072654951083,0.6741097972819285,14.8515625,-41.64411492386594,0.9376900064065474,3.785159595366498,0.01,100,1.0,30,0.01,0.0001,1.0,256,512,256,1.2019880859352772,8.111555968878399,5.140685036656326,6.306032435699874,-0.3047130346243484,-0.14687165278696745,1.2581053256666532,8.318541721097919
dqn_liquid,dqn,synthetic_rough_heston,626,180,180,128,12.07356727963336,8.526178268992085,9.53641791919797,3.184095722692748,-1.0102396502058835,5.342082546299338,-0.5259500805044637,-0.37835310557098767,12.362861311535845,12.862993686767833,18.83451356059209,-0.5001323752319877,0.5370619736697304,16.734375,10.23526796839672,2.599112726243915,2.599112726243915,0.01,100,1.0,30,0.01,0.0001,1.0,64,512,256,3.7301227761718496,13.123244228635386,-3.369307943864108,1.3337635642656225,-0.9358727836102045,-0.29977618160734865,7.3470695948850855,16.878665071120107
dqn_marketcv,dqn,synthetic_rough_heston,624,180,180,128,4.903864106888303,4.038832802106566,-39.49652745472429,6.254948182334477,43.535360256830856,-2.21611538022791,-0.7322609478941069,-0.796917143112369,8.78125,2.771749574784137,11.76456581285846,6.0095004252158635,7.573549864430011,0.9453125,-28.527683079378267,-5.54939296745188,-5.54939296745188,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-5.303893330083228,12.252908184533094,38.94164311725763,48.21860917664563,-1.586862336897468,-0.11332211321531545,-4.487139393118862,13.318897205416185
