symbol,initial_raw_price,annual_realized_vol,horizon_return_bps
CAT,860.9000000000001,0.16321374130734762,-17.55043259125011
GOOGL,354.77,0.11964527424350177,13.141290262677074
JPM,360.115,0.08747100139104691,8.15439453872524
MSFT,495.52,0.12642636911160943,25.10287742501727
PG,145.13,0.08943555228766564,19.730778453705966
synthetic,100.0,0.12787888369260722,13.479960977326177
