run,setting,market,algorithm,seed,episodes,selected_episode,initial,selected,last,selected_gain,last_gain,selected_to_last,clob_max_loss,auction_max_loss,clob_last_loss,auction_last_loss
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed2024,synthetic_rough_heston__mechanism_economic_dense,Synthetic,dqn,2024,350,150,-44.07732813332516,0.9702530990863609,-0.3978026924891704,45.047581232411524,43.67952544083599,1.3680557915755314,10.198511497394458,8.917216392358144,2.617528943092429,5.28521728942295
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed2718,synthetic_rough_heston__mechanism_economic_dense,Synthetic,dqn,2718,350,150,-13.235880203224644,5.390248008047134,4.457521245389066,18.626128211271777,17.69340144861371,0.932726762658068,7.6371184393417,0.3923064485192299,3.4854299408530376,0.2535296346495548
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed314,synthetic_rough_heston__mechanism_economic_dense,Synthetic,dqn,314,400,200,2.3215747058617953,8.850577731332443,8.229868009195581,6.529003025470647,5.908293303333785,0.620709722136862,11.382747926210104,31.00140013496081,5.241853778689801,11.559578401193024
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed42,synthetic_rough_heston__mechanism_economic_dense,Synthetic,dqn,42,400,200,-57.586207448322966,0.5841881903656101,-1.4189557007804483,58.170395638688575,56.167251747542515,2.0031438911460584,9.813145097933315,33.63511702318986,4.604455093593246,17.66896979212761
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed577,synthetic_rough_heston__mechanism_economic_dense,Synthetic,dqn,577,400,200,-37.89325266832519,8.83054355562643,8.221179768584442,46.723796223951624,46.11443243690963,0.609363787041989,11.409144242604574,2.6790028154850005,2.316741001532927,0.7598506849855186
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed7,synthetic_rough_heston__mechanism_economic_dense,Synthetic,dqn,7,650,450,-94.16436773618429,5.459162988141333,4.806370531244131,99.62353072432562,98.97073826742842,0.6527924568972026,8.450093103009602,0.5162928154071172,1.588492735314286,0.14019190005833898
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed811,synthetic_rough_heston__mechanism_economic_dense,Synthetic,dqn,811,500,300,-7.95092632740051,1.8464568814872577,1.3121044234252568,9.797383208887767,9.263030750825767,0.5343524580620009,7.141523477507801,13.348532332976658,2.499773123750087,2.50618660997351
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed99,synthetic_rough_heston__mechanism_economic_dense,Synthetic,dqn,99,300,100,-57.81896752870363,3.7581733881958748,3.0892826183313784,61.57714091689951,60.90825014703501,0.6688907698644964,13.480660035875108,5.242350395520528,3.0960691111734286,2.881808860525488
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed123,synthetic_rough_heston__mechanism_economic_dense,Synthetic,sac,123,350,150,5.723945763640784,7.794823815058184,7.690561576160245,2.0708780514173997,1.9666158125194606,0.10426223889793906,10.538127140565352,2.3348178416490555,3.88404426288185,0.3838885907431443
/Users/juliusgraf/Learning-Market-Making/results/revision_v19/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed1618,synthetic_rough_heston__mechanism_economic_dense,Synthetic,sac,1618,800,800,-1.3662265660157222,3.392231509894727,3.392231509894727,4.75845807591045,4.75845807591045,0.0,17.759845556531634,1.2925520519415536,3.2668737558838825,0.08985795399236178
