episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,learning_rate_clob,grad_norm_clob,td_abs_mean_clob,td_abs_max_clob,n_grad_steps_clob,loss_auction,learning_rate_auction,grad_norm_auction,td_abs_mean_auction,td_abs_max_auction,n_grad_steps_auction
10,28.982263492476704,17.41271314856563,17.399233710798477,6.904216479771323,2.6645352591003757e-15,-10.495017231027164,0.0,-0.013479437767314324,36.40417819959524,34.01404172383969,2.3901364757555412,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
11,15.087307189037746,15.084854171367585,15.087487833865426,-6.834496418738197,0.0,-21.92198425260363,0.0,0.0026336624999997436,0.6827794837423653,0.49527948374236885,0.18749999999998934,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
12,9.586162620027608,7.15335793985454,7.115958262543035,3.465282854729649,0.0,-3.6506754078133863,-0.03739967731153904,0.0,15.597450689689865,15.597450689689863,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,
13,18.532767559176136,-36.339816511469984,-36.31060316645711,-38.86114178422366,0.0,-2.5505386177664917,0.0,0.029213345013322296,75.79566594264936,74.0760312588668,1.7196346837825645,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
14,1.5068330629765114,1.4251967302939028,0.6408503357936528,-2.8583717580343,0.0,-3.4992220938279526,-0.6716050447203656,-0.11274134978126486,0.915457919600172,2.8572072497914576,-1.9417493301912674,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
15,-26.45695776103872,-27.65238818670927,-27.67788429616219,1.5915736813012313,0.0,29.269457977463425,-0.02591991945371319,0.00042380999999961456,11.016768347717658,10.933574098484682,0.0831942492329764,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,,,,,,,,,,,,
16,3.4431791807637637,3.439093567901255,3.4390935678983823,6.189998608875537,0.0,2.750905040977151,0.0,0.0,0.6391879897579855,0.6391879897580006,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
17,29.44602025763743,27.593717901954317,23.174459563487396,-11.168867499072753,0.0,-34.34332706256017,-4.570182100970101,0.15092376250148148,0.20256849508888308,-13.609931504908879,13.81249999999774,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,,,,,,,,,,,,
18,8.677943055781725,8.518948233466599,8.174675798464227,13.589364323539813,0.0,5.414688525075573,-0.2663408846032098,-0.0779315504005623,0.47741548267921985,3.987415482679545,-3.5100000000003178,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
19,-5.884005993512401,-5.884025940857264,-6.098805866993048,-9.440981917772204,0.0,-3.3421760507791585,-0.21883235613572083,0.004052430000000154,0.31533754948159753,-0.04466245051838236,0.3599999999999923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
20,-13.0,-113.0,-113.0,-108.36349113146267,0.0,4.636508868537329,0.0,0.0,100.0,100.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
21,10.769000000000233,-81.67922500000154,-81.6584070068353,-90.56980730893106,0.0,-8.911400302095808,0.0,0.020817993166367673,100.0,96.15000000000092,3.849999999999085,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
22,-99.62750000000051,-236.40052499999862,-236.44543884945926,-195.39728731152786,0.0,41.0481515379314,0.0,-0.04491384946198148,100.0,116.94999999999919,-16.949999999999186,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,
23,18.566990779790505,-81.53257297977774,-81.53257297977922,-96.14729237945959,0.0,-14.614719399680393,0.0,0.0,100.0,100.04976949477107,-0.049769494771074445,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
24,-2.9113895550035522,-2.913861099701631,-2.9138610997001706,-3.8482739298896664,1.734723475976807e-18,-0.934412830189498,0.0,0.0,0.4971463263546241,0.4971463263546365,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
25,17.04660660731497,12.670506058277663,12.670506058279472,3.0938272248153504,0.0,-9.576678833464127,0.0,0.0,20.91913131331536,20.91913131331535,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
26,14.779727316134085,-17.639043201150585,-17.6779420978676,-25.826992797543962,0.0,-8.149050699676343,0.0,-0.03889889671421086,53.49248371440687,56.93748371440792,-3.4450000000010235,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,
27,-8.301385269639068,-8.30140985304225,-9.96922034741982,0.19851149213736458,-1.3877787807814457e-17,10.167731839557192,-1.6696104943774452,0.0017999999999992156,0.16958165303998385,0.04958165303998996,0.11999999999997613,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
28,-40.84045411482293,-40.84050320996126,-41.18629068669034,6.477347210869839,0.0,47.66363789756018,-0.34578747673091215,0.0,0.07006792299522147,0.0700679229952006,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
29,13.829805175548245,-9.071162314078265,-8.966003389318253,-17.52879531768113,3.552713678800501e-15,-8.562791928362879,0.0,0.10515892476005469,49.46495532296272,47.8549553229616,1.610000000001122,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,
30,0.8448005300633668,0.039760177052714285,-0.1681259310265909,5.641151932658626,0.0,5.8092778636852165,-0.11058263962593173,-0.097303468453804,0.22990409818171997,8.97240409818156,-8.742499999999854,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
31,-14.679449059577165,-14.681125243962827,-14.864864474182102,-2.0982923312554336,0.0,12.76657214292668,-0.18998048022177727,0.0062412499999996455,0.26631251650331933,-0.4094123087624163,0.6757248252657356,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
32,-8.061509215141967,-8.2084885438987,-10.189852801500182,-4.733254413175384,-5.551115123125783e-16,5.456598388324801,-1.9771680375989433,-0.004196220000000159,3.3577284349876066,3.8337883191007265,-0.4760598841130897,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,7.850793883607194,0.00011723529260225412,11.161893006917593,1.5799144828641736,28.056901931762695,37.0,0.6761604872842629,0.00011723529260225412,2.8636823495229087,0.3088860516746839,10.464991569519043,30.0
33,12.318038969862988,12.317166235033556,12.164278125933377,9.773999397140559,0.0,-2.390278728792821,-0.15288810909913764,8.673617379884035e-19,0.2954208573258512,0.2954208573258459,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,2.0,0.0,1.0,6.752402003218488,0.00011633585713753009,10.03605659996591,1.4978724107509707,27.38286590576172,41.0,0.5782904813687006,0.00011633585713753009,2.5307286739349366,0.28682540406783424,9.596356391906738,30.0
34,10.014844060641087,4.011038546365108,3.997297361128607,-4.728140243908779,0.0,-8.725437605037387,-0.02594594523327487,0.01220476000000205,25.782664169996053,24.50266416999584,1.2800000000002356,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,6.973560577783829,0.00011544332219002443,10.031863457117325,1.4781050437535994,26.237327575683594,39.0,0.7435208623607953,0.00011544332219002443,2.855207693576813,0.2944979692498843,9.477469444274902,30.0
35,16.00838415369901,15.841058461053292,15.657213675089631,7.949294482322321,1.1102230246251565e-16,-7.707919192767311,-0.18509541096730686,0.001250624999999751,4.1517747487096415,4.090546328373712,0.06122842033593115,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.321070332859838,0.00011455763481859824,10.962299169496049,1.4496179625045422,25.575714111328125,43.0,0.5191812818249066,0.00011455763481859824,2.7161327501138053,0.25079007099072137,8.448423385620117,30.0
36,-2.647093145674211,-2.7955882362632405,-5.055458411457927,5.945246486678436,-8.326672684688674e-17,11.00070489813637,-2.2454267651961572,-0.014443410000001461,2.7788090564488925,3.853506073552106,-1.0746970171032235,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,5.866171029481021,0.00011367874248827983,11.172587795691056,1.3713600743900647,25.655609130859375,44.0,0.6452706813812256,0.00011367874248827983,2.7126346230506897,0.28413311739762626,8.728418350219727,30.0
37,8.681031722885672,8.675534836630309,8.498976618521057,-0.8958838838727801,7.105427357601002e-15,-9.394860502393843,-0.1835158906071399,0.006957672499999133,0.4285901096314575,-0.7414098903685185,1.1699999999999875,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,5.607861723218646,0.00011280659306714875,12.16373638230927,1.3770395176751273,26.31612777709961,49.0,0.5192875787615776,0.00011280659306714875,2.492036056518555,0.25332811921834947,8.716753005981445,30.0
38,-11.299073638425602,-11.686391508509873,-14.592698489492431,-17.41197535006097,0.0,-2.8192768605685465,-2.906306980979636,0.0,6.223486724371384,6.223486724371401,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166171795282608,0.00011194113482324333,12.114287877694155,1.3196278565969222,25.872440338134766,39.0,0.5709921429554622,0.00011194113482324333,3.211147157351176,0.2736021429300308,8.969526290893555,30.0
39,-39.035938749274095,-39.040102204511676,-39.37708539511142,7.516724056906063,0.0,46.89380945201747,-0.3369831906013445,-8.673617379884035e-19,0.645248420190498,0.6452484201904722,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.883271101044445,0.00011108231642149228,14.998638850886648,1.3612781792152218,26.017017364501953,41.0,0.49604556982715925,0.0001110823164214923,3.1015432039896647,0.23823330104351043,8.307880401611328,30.0
40,16.064131243502008,16.05983426784722,16.04374897211081,4.917587337283584,0.0,-11.126161634827229,-0.016085295739856065,0.0,0.6555132077075427,0.6555132077075205,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,4.522971044416013,0.0001102300869206699,15.105737095293792,1.2219359395296678,26.08778190612793,46.0,0.45460308554271855,0.0001102300869206699,2.7973241607348123,0.24323226362466813,7.94988489151001,30.0
41,1.908166152549151,1.9035228506610584,0.6067175933194768,2.8928261666723074,0.0,2.286108573352832,-1.2959802573422792,-0.0008250000000000314,0.49141777846590173,0.6814177784657938,-0.18999999999990536,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,4.805826248266758,0.00010938439577037412,15.139288095327524,1.2774545000149653,25.4649658203125,39.0,0.5399001561105251,0.00010938439577037412,3.6251880327860513,0.2558827509482702,9.806365966796875,30.0
42,12.157244801564083,10.150742042663325,10.054176636814947,6.7884766904489116,0.0,-3.2656999463660363,-0.0915037408472017,-0.005061664999999886,13.669329480370394,14.165107690733446,-0.49577821036305686,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.983641418917426,0.00010854519280802836,16.116154539174047,1.283592836610202,25.355024337768555,29.0,0.34813349818189937,0.00010854519280802836,2.847309156258901,0.2208731045325597,7.753339767456055,30.0
43,-17.81427797857694,-17.814808902082238,-19.74021328414874,2.7918013365731444,2.7755575615628914e-17,22.532014620721878,-1.9262777620610692,0.0008733800000001632,0.27791777390139316,0.23041777390144436,0.04749999999999588,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.473776267333464,0.00010771242825590599,17.630207495255902,1.2311109507625753,26.093833923339844,44.0,0.3349153428028027,0.00010771242825590599,2.3968941529591876,0.2059925784667333,8.359770774841309,30.0
44,15.581654289747414,15.578831056801617,14.76844233157993,4.59981598146273,1.3877787807814457e-17,-10.168626350117203,-0.8175959252202105,0.0072072000000008045,0.18343294338104954,-0.5313410341575608,0.7147739775386441,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,4.833996034250027,0.00010688605271817784,19.481486413537002,1.229065592696027,24.79928970336914,41.0,0.4069938597579797,0.00010688605271817784,2.927408480644226,0.22078920404116312,8.43154525756836,30.0
45,23.634194871910484,23.532877579914512,23.533705534913274,14.572676033361416,3.552713678800501e-15,-8.961029501551858,0.0,0.0008279550000001026,3.295238136490781,3.1830377314127265,0.11220040507806858,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.404291085294775,0.00010606601717798214,20.225323651288008,1.205424511754835,25.340070724487305,37.0,0.2701928038150072,0.00010606601717798212,2.26164639989535,0.19986908237139384,7.369783401489258,30.0
46,-25.14848180092042,-25.1538997452494,-27.997655912504715,0.5844016116017422,-2.3592239273284576e-16,28.582057524106457,-2.8477889047557357,0.0040327374999990905,0.01356713673987997,-0.7360668671379598,0.7496340038778184,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,3.8313362148072985,0.00010525227299451709,18.99987176259359,1.1422668033175998,24.666339874267578,45.0,0.40826426818966866,0.00010525227299451708,3.927108840147654,0.22236450910568237,7.520357131958008,30.0
47,-10.207928426521306,-13.169994332411182,-13.982099969473328,3.334807639485923,0.0,17.316907608959255,-0.8119560570616784,-0.0001495800000000765,17.195956361566985,17.210653403894565,-0.014697042327590667,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,4.170542665503242,0.0001044447719001558,20.599671840667725,1.1767618534239856,24.203689575195312,44.0,0.26723716060320535,0.0001044447719001558,2.8035640001296995,0.1979145288467407,7.742531776428223,30.0
48,-28.705298118886333,-44.493556780565896,-45.354939482130455,-16.896397781291753,0.0,28.458541700838687,-0.861133126567843,-0.0002495749999996376,39.73198513429855,39.73444181271402,-0.0024566784154881763,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,2.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,4.179299189198401,0.0001036434659975832,22.5569351103998,1.193761242974189,23.955293655395508,31.0,0.34911176227033136,0.0001036434659975832,3.741424657901128,0.21702053050200146,8.099130630493164,30.0
49,-4.235798778031167,-4.2636292337772685,-5.0267564802195785,-0.38666249964804134,0.0,4.640093980571535,-0.7809810264421664,0.017853779999998525,0.16899536442525687,-1.6682462571845387,1.8372416216098204,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.562469393014908,0.00010284830775695495,24.201827263832094,1.2309697926044465,24.30225944519043,40.0,0.3702811590085427,0.00010284830775695495,4.147908631960551,0.2268578976392746,7.403875350952148,30.0
50,9.251283979350962,9.251102165198876,9.19984262834327,0.004417940066878182,2.7755575615628914e-17,-9.195424688276388,-0.05230888185622007,0.0010493450000012112,0.21233847821936536,0.13483847821933637,0.07750000000005386,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,3.623123121261597,0.00010205925001307825,22.21077024459839,1.128751734495163,25.109926223754883,50.0,0.40195535073677696,0.00010205925001307825,5.196250375111898,0.24078150143225988,7.609223365783691,30.0
51,8.969435937436865,7.691928533377978,7.5903393206900525,-1.5603680233513464,0.0,-9.1507073440414,-0.10399113268906035,0.0024019200000002685,11.441741006671691,11.302687309038001,0.1390536976336963,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5533937780480636,0.00010127624596261425,25.474313133641292,1.1099953949451447,25.32135772705078,38.0,0.3080512871344884,0.00010127624596261425,4.27561181584994,0.201543681571881,8.516966819763184,30.0
52,7.906760472527502,7.76339595085652,7.597838976525221,3.327556193984169,1.1102230246251565e-16,-4.2702827825410505,-0.14604651433165827,-0.019510460000001947,0.8900692770451144,3.7863507717983795,-2.89628149475325,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,3.5103023911631386,0.00010049924916130171,24.11683679181476,1.1101708204247231,23.752159118652344,43.0,0.27908434526373943,0.0001004992491613017,3.7248427251974743,0.205808008958896,7.9249467849731445,30.0
53,33.96979664117865,33.96493519629857,33.90892220036105,-1.6788968423290296,0.0,-35.58781904269007,-0.05601299593774911,-2.168404344971009e-18,0.6972406241806084,0.6972406241806195,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,3.2706587496011155,9.972821352120235e-05,23.68885956639829,1.0785037305044092,24.68734359741211,46.0,0.24704906716942787,9.972821352120236e-05,3.5639138142267863,0.1903108718494574,7.596038341522217,30.0
