Datetime,CAT,PG,GOOGL,JPM,MSFT
2026-08-11 14:22:00-04:00,845.2249999999999,145.055,346.64,362.325,502.58500000000004
2026-08-11 14:23:00-04:00,845.1600000000001,145.09500000000003,346.42499999999995,362.35,502.525
2026-08-11 14:24:00-04:00,844.99,145.06,346.445,362.48,502.64
2026-08-11 14:25:00-04:00,845.4300000000001,145.07999999999998,346.575,362.685,502.77
2026-08-11 14:26:00-04:00,845.855,145.14499999999998,346.565,362.815,502.82500000000005
2026-08-11 14:27:00-04:00,845.595,145.20999999999998,346.485,362.685,502.8
2026-08-11 14:28:00-04:00,844.7750000000001,145.235,346.435,362.70000000000005,502.78
2026-08-11 14:29:00-04:00,844.565,145.20499999999998,346.405,362.70000000000005,502.66999999999996
2026-08-11 14:30:00-04:00,844.235,145.035,346.09000000000003,362.53,502.04499999999996
2026-08-11 14:31:00-04:00,844.39,145.09500000000003,346.12,362.66999999999996,502.195
2026-08-11 14:32:00-04:00,845.02,145.11,346.015,362.71000000000004,502.075
2026-08-11 14:33:00-04:00,844.685,145.095,346.115,362.58500000000004,502.12
2026-08-11 14:34:00-04:00,844.47,145.04500000000002,346.06,362.625,502.145
2026-08-11 14:35:00-04:00,844.8399999999999,145.12,346.0,362.685,502.265
2026-08-11 14:36:00-04:00,844.7850000000001,145.09,345.94,362.67999999999995,502.625
2026-08-11 14:37:00-04:00,844.77,145.025,346.01,362.74,502.65
2026-08-11 14:38:00-04:00,844.8,145.09,345.885,362.83,502.635
2026-08-11 14:39:00-04:00,844.8499999999999,145.09,345.88,362.82,502.635
2026-08-11 14:40:00-04:00,844.74,145.135,345.8,362.85,502.385
2026-08-11 14:41:00-04:00,844.5,145.11,345.63,362.745,502.615
2026-08-11 14:42:00-04:00,844.05,145.10500000000002,345.475,362.62,502.865
2026-08-11 14:43:00-04:00,844.325,145.13,345.32,362.735,503.05999999999995
2026-08-11 14:44:00-04:00,844.4300000000001,145.11,345.1,362.89,502.81500000000005
2026-08-11 14:45:00-04:00,844.5899999999999,145.10500000000002,344.845,362.91999999999996,502.845
2026-08-11 14:46:00-04:00,844.625,145.07,344.78499999999997,363.03999999999996,503.065
2026-08-11 14:47:00-04:00,844.585,145.035,344.87,362.96500000000003,503.31
2026-08-11 14:48:00-04:00,845.05,145.035,344.765,362.96000000000004,503.32500000000005
2026-08-11 14:49:00-04:00,845.0350000000001,145.02499999999998,344.765,363.075,503.57500000000005
2026-08-11 14:50:00-04:00,845.3299999999999,145.07,345.0,363.06,503.625
2026-08-11 14:51:00-04:00,845.625,145.03,344.86,363.01,503.34000000000003
2026-08-11 14:52:00-04:00,845.3900000000001,144.96499999999997,344.875,362.71,503.505
2026-08-11 14:53:00-04:00,845.25,144.97,344.855,362.70500000000004,503.54999999999995
2026-08-11 14:54:00-04:00,845.22,144.945,344.79999999999995,362.655,503.36
2026-08-11 14:55:00-04:00,845.125,144.91500000000002,344.885,362.70000000000005,503.4
2026-08-11 14:56:00-04:00,844.77,144.91,344.77,362.635,503.14
2026-08-11 14:57:00-04:00,844.315,144.865,344.73,362.40999999999997,503.08500000000004
2026-08-11 14:58:00-04:00,844.615,144.83499999999998,344.77,362.53,503.065
2026-08-11 14:59:00-04:00,844.22,144.82,344.61,362.505,502.99
2026-08-11 15:00:00-04:00,844.5699999999999,144.84,344.635,362.48,502.97
2026-08-11 15:01:00-04:00,844.1,144.82999999999998,344.67499999999995,362.34,502.99
2026-08-11 15:02:00-04:00,843.8199999999999,144.8,344.695,362.485,503.1
2026-08-11 15:03:00-04:00,844.095,144.79500000000002,344.6,362.55,503.115
2026-08-11 15:04:00-04:00,844.125,144.78,344.77,362.365,503.20500000000004
2026-08-11 15:05:00-04:00,844.115,144.79000000000002,344.88,362.40999999999997,503.45500000000004
