run,setting,symbol,policy,env_seed,pnl,objective,opening_inventory,inventory,auction_qty,clob_qty,cancels
dqn_verified,synthetic_rough_heston,,dqn,2001833150,15.137282908815877,15.135704949495368,0.3972353610277963,0.3972353610278047,0.0,99.6027646389722,26
dqn_verified,synthetic_rough_heston,,dqn,406716489,-3.802650584572635,-3.8972072589530486,0.1499910338307586,-3.0750069004867853,3.2249979343175457,99.85000896616924,8
dqn_verified,synthetic_rough_heston,,dqn,2100464706,36.28392790008103,35.149656387249195,10.761589875313192,10.650218367863824,0.1113715074493962,89.23841012468681,22
dqn_verified,synthetic_rough_heston,,dqn,264006912,-117.64259686276482,-121.4346312776584,16.178146676625175,19.47314667662519,-3.2950000000000372,83.82185332337482,19
dqn_verified,synthetic_rough_heston,,dqn,1861775134,20.736884112031316,20.474335346719,5.116451261597973,5.12395126159796,-0.0075000000000002,94.88354873840204,22
dqn_verified,synthetic_rough_heston,,dqn,110028228,5.197302735161429,5.14166108414546,0.7584660017636793,2.3588482574334635,-1.60038225566977,99.24153399823632,0
dqn_verified,synthetic_rough_heston,,dqn,184436359,0.4098313518267095,0.4051897114036907,0.7426644175065178,0.6812958551920583,0.0613685623144719,99.25733558249348,26
dqn_verified,synthetic_rough_heston,,dqn,215686922,18.28194578843212,18.280359794667156,0.0667400409215304,-0.3982453722221044,0.4649854131436206,99.93325995907848,16
dqn_verified,synthetic_rough_heston,,dqn,1430395732,-18.229810738425513,-18.237244096620262,0.8423025843422494,0.8621692522209121,-0.0198666678786556,99.15769741565776,26
dqn_verified,synthetic_rough_heston,,dqn,1434940374,31.65549436406167,31.652711160416363,0.5500607685667092,0.5275607685667101,0.0224999999999973,99.44993923143328,29
dqn_verified,synthetic_rough_heston,,dqn,805218383,16.392827817269193,16.391933299854585,0.3090848399047985,0.2990848399047872,0.0100000000000015,99.6909151600952,27
