step,phase,q_abs_max,loss,learning_rate,grad_norm,td_abs_mean,td_abs_max
2250,clob,32.693607330322266,5.999850273132324,5.6403296533574376e-05,128.3550262451172,1.559606909751892,11.433555603027344
2250,clob,54.21193313598633,6.395261764526367,5.6403296533574376e-05,123.35539245605469,1.7189494371414185,15.222810745239258
2250,auction,30.916683197021484,1.2371712923049927,5.6403296533574376e-05,8.250809669494629,0.2594056725502014,12.240397453308105
2500,clob,36.17170715332031,4.157873630523682,5.6403296533574376e-05,137.3246612548828,1.3960884809494019,9.628989219665527
2500,clob,26.234766006469727,8.033390045166016,5.6403296533574376e-05,393.89129638671875,1.8044581413269043,17.883834838867188
2500,clob,23.815418243408203,5.7853240966796875,5.6403296533574376e-05,222.79527282714844,1.5667555332183838,12.252334594726562
2500,auction,28.410015106201172,0.17394506931304932,5.6403296533574376e-05,13.59121322631836,0.21240144968032837,3.299837112426758
2750,clob,37.34138488769531,4.744409561157227,5.6403296533574376e-05,128.94996643066406,1.5812911987304688,8.282818794250488
2750,clob,34.81987380981445,5.308144569396973,5.6403296533574376e-05,166.2168426513672,1.6344879865646362,11.068985939025879
2750,clob,50.00445556640625,5.013186454772949,5.6403296533574376e-05,259.14422607421875,1.5095230340957642,8.838855743408203
2750,auction,20.444660186767578,0.12083663046360016,5.6403296533574376e-05,14.274824142456055,0.23588187992572784,1.2684993743896484
3000,clob,24.665328979492188,4.348735809326172,5.6403296533574376e-05,109.09085083007812,1.4327917098999023,11.963539123535156
3000,clob,20.727970123291016,4.557178497314453,5.6403296533574376e-05,110.48096466064453,1.4136050939559937,12.024162292480469
3000,clob,46.79338073730469,4.604349613189697,5.6403296533574376e-05,198.90647888183594,1.4929790496826172,9.350860595703125
3000,auction,31.234561920166016,0.16349059343338013,5.6403296533574376e-05,15.750955581665039,0.23262882232666016,2.3082401752471924
3250,clob,41.86225891113281,7.6902055740356445,5.6403296533574376e-05,180.4923858642578,1.821786880493164,15.348108291625977
3250,clob,45.282615661621094,10.651735305786133,5.6403296533574376e-05,158.79872131347656,2.0251553058624268,15.46056842803955
3250,clob,23.317720413208008,3.8657236099243164,5.6403296533574376e-05,119.81463623046875,1.358518362045288,7.855606555938721
3250,auction,13.164558410644531,0.07104199379682541,5.6403296533574376e-05,5.466856479644775,0.17356187105178833,1.5715579986572266
3500,clob,36.772342681884766,6.791644096374512,5.6403296533574376e-05,269.0893249511719,1.7931363582611084,9.394519805908203
3500,clob,31.926233291625977,8.515389442443848,5.6403296533574376e-05,437.6839904785156,1.7506628036499023,14.64287281036377
3500,clob,32.76116943359375,4.2381768226623535,5.6403296533574376e-05,153.37461853027344,1.469864845275879,8.809293746948242
3500,auction,22.46031951904297,0.0918063223361969,5.6403296533574376e-05,5.965517520904541,0.19856281578540802,1.8110408782958984
3750,clob,43.66302490234375,3.3562498092651367,5.6403296533574376e-05,146.58058166503906,1.347676396369934,6.23544979095459
3750,clob,41.89408874511719,4.040818214416504,5.6403296533574376e-05,161.02883911132812,1.44203782081604,9.83462905883789
3750,clob,46.491737365722656,6.3940277099609375,5.6403296533574376e-05,232.5978240966797,1.7067066431045532,9.75277042388916
3750,auction,11.008501052856445,0.07443910837173462,5.6403296533574376e-05,8.175708770751953,0.18785333633422852,0.9178054332733154
4000,clob,28.478675842285156,10.401745796203613,5.6403296533574376e-05,229.21499633789062,1.8988643884658813,14.92577838897705
4000,clob,47.890296936035156,5.261368751525879,5.6403296533574376e-05,198.66116333007812,1.4651525020599365,11.874337196350098
4000,clob,40.700042724609375,4.871424674987793,5.6403296533574376e-05,139.48248291015625,1.4816033840179443,10.50053596496582
4000,auction,18.828048706054688,0.13752010464668274,5.6403296533574376e-05,7.849203109741211,0.2042861133813858,2.434584617614746
4250,clob,17.323827743530273,4.356806755065918,5.6403296533574376e-05,245.95004272460938,1.4889417886734009,6.803165435791016
4250,clob,32.148345947265625,5.927351951599121,5.6403296533574376e-05,446.6050720214844,1.5316500663757324,13.869771957397461
4250,clob,13.460360527038574,4.088153839111328,5.6403296533574376e-05,406.1285095214844,1.4094150066375732,8.692912101745605
4250,auction,17.217269897460938,0.10180531442165375,5.6403296533574376e-05,4.347920894622803,0.19584131240844727,1.6126097440719604
4500,clob,35.17348098754883,5.1053996086120605,5.6403296533574376e-05,211.0385284423828,1.5439261198043823,9.409139633178711
4500,clob,48.50169372558594,4.505026340484619,5.6403296533574376e-05,237.78729248046875,1.614823818206787,6.653161525726318
4500,clob,44.825279235839844,5.269021034240723,5.6403296533574376e-05,375.7880859375,1.6755412817001343,8.929950714111328
4500,auction,34.94588851928711,2.114537239074707,5.6403296533574376e-05,16.623489379882812,0.3087197542190552,16.024982452392578
4750,clob,19.28145408630371,6.954526901245117,5.6403296533574376e-05,195.3801727294922,1.5772031545639038,19.151859283447266
4750,clob,29.33658218383789,4.2397332191467285,5.6403296533574376e-05,170.52418518066406,1.4627189636230469,9.025233268737793
4750,clob,37.964664459228516,4.635572910308838,5.6403296533574376e-05,105.30461120605469,1.5714356899261475,8.884296417236328
4750,auction,9.534444808959961,0.07206504791975021,5.6403296533574376e-05,7.8666582107543945,0.1778850108385086,1.1163400411605835
5000,clob,55.263641357421875,5.453517913818359,5.6403296533574376e-05,169.10072326660156,1.6560709476470947,7.815127372741699
5000,clob,50.21244812011719,5.585114479064941,5.6403296533574376e-05,170.8912353515625,1.61573326587677,9.5792236328125
5000,clob,19.763042449951172,3.0448999404907227,5.6403296533574376e-05,143.07948303222656,1.2417181730270386,7.000546455383301
5000,auction,22.340871810913086,0.20198816061019897,5.6403296533574376e-05,10.813894271850586,0.22857818007469177,3.5978903770446777
5250,clob,40.943294525146484,3.8265576362609863,5.6403296533574376e-05,203.71302795410156,1.466309666633606,6.761201858520508
5250,clob,55.06147003173828,5.487569808959961,5.6403296533574376e-05,200.1084442138672,1.6213091611862183,10.527908325195312
5250,clob,45.89286804199219,5.753496170043945,5.6403296533574376e-05,191.8027801513672,1.5655642747879028,10.732159614562988
5250,auction,10.742924690246582,0.10074808448553085,5.6403296533574376e-05,9.032776832580566,0.19084376096725464,1.687394618988037
5500,clob,65.70091247558594,3.4906320571899414,5.6403296533574376e-05,266.0844421386719,1.4060654640197754,8.587974548339844
5500,clob,44.08386993408203,5.800687789916992,5.6403296533574376e-05,197.4735870361328,1.5281634330749512,12.283201217651367
5500,clob,36.06732940673828,7.632729530334473,5.6403296533574376e-05,407.5899963378906,1.5514938831329346,19.90890884399414
5500,auction,34.46289825439453,0.3052055239677429,5.6403296533574376e-05,20.21658706665039,0.24622181057929993,4.110074996948242
5750,clob,39.899566650390625,5.152068138122559,5.6403296533574376e-05,202.08004760742188,1.534999966621399,9.77209186553955
5750,clob,36.71369934082031,4.044068336486816,5.6403296533574376e-05,227.3665771484375,1.3343052864074707,9.204414367675781
5750,clob,21.126216888427734,4.988836288452148,5.6403296533574376e-05,248.40794372558594,1.5447635650634766,9.732513427734375
5750,auction,4.611757278442383,0.06553712487220764,5.6403296533574376e-05,6.999538898468018,0.18460233509540558,1.0896873474121094
6000,clob,16.693828582763672,5.764150619506836,5.6403296533574376e-05,330.93304443359375,1.6212317943572998,9.893289566040039
6000,clob,22.775041580200195,8.33364486694336,5.6403296533574376e-05,183.38772583007812,1.9542286396026611,13.122992515563965
6000,clob,26.640239715576172,5.3199591636657715,5.6403296533574376e-05,144.5796661376953,1.577859878540039,12.99267864227295
6000,auction,9.319381713867188,0.06959810107946396,5.6403296533574376e-05,8.940146446228027,0.18719138205051422,1.1119637489318848
6250,clob,29.96710968017578,5.563521862030029,5.6403296533574376e-05,227.77267456054688,1.635765552520752,10.765941619873047
6250,clob,28.558910369873047,4.278183460235596,5.6403296533574376e-05,217.72512817382812,1.495006799697876,6.515846252441406
6250,clob,50.51872253417969,5.1723833084106445,5.6403296533574376e-05,501.7547912597656,1.565190315246582,11.121307373046875
6250,auction,25.407522201538086,0.09073576331138611,5.6403296533574376e-05,9.377962112426758,0.20102709531784058,1.6995989084243774
6500,clob,22.851585388183594,4.6231889724731445,5.6403296533574376e-05,231.19940185546875,1.5730222463607788,7.81547737121582
6500,clob,20.129417419433594,4.195079326629639,5.6403296533574376e-05,132.99192810058594,1.344881296157837,12.203536033630371
6500,clob,28.40616226196289,6.607646942138672,5.6403296533574376e-05,205.6510467529297,1.7662129402160645,11.965191841125488
6500,auction,4.278109550476074,0.05088559538125992,5.6403296533574376e-05,3.422365427017212,0.16129043698310852,1.1954216957092285
6750,clob,32.703983306884766,3.900399684906006,5.6403296533574376e-05,205.3236846923828,1.37977135181427,10.029062271118164
6750,clob,40.847328186035156,4.406895637512207,5.6403296533574376e-05,336.19598388671875,1.507601022720337,7.510189056396484
6750,clob,66.72952270507812,6.347259521484375,5.6403296533574376e-05,288.99676513671875,1.6778738498687744,15.088357925415039
6750,auction,24.70949363708496,0.40055155754089355,5.6403296533574376e-05,28.36435317993164,0.23719796538352966,6.062501430511475
7000,clob,65.09141540527344,5.335625648498535,5.6403296533574376e-05,185.96743774414062,1.6495195627212524,9.061763763427734
7000,clob,36.01124954223633,8.631758689880371,5.6403296533574376e-05,298.3734130859375,1.756777286529541,19.780113220214844
7000,clob,26.361072540283203,7.6911468505859375,5.6403296533574376e-05,233.5887908935547,1.6397318840026855,15.980445861816406
7000,auction,9.329259872436523,0.08670606464147568,5.6403296533574376e-05,7.457024574279785,0.17981015145778656,1.3418048620224
7250,clob,35.26140213012695,5.633622169494629,5.6403296533574376e-05,462.13623046875,1.7139723300933838,10.156379699707031
7250,clob,35.0186767578125,4.886528015136719,5.6403296533574376e-05,512.166748046875,1.692465901374817,5.81224250793457
7250,clob,27.596485137939453,4.120626449584961,5.6403296533574376e-05,386.97796630859375,1.4889436960220337,9.480079650878906
7250,auction,7.847029209136963,0.06641402095556259,5.6403296533574376e-05,3.3467395305633545,0.17971231043338776,0.9724043011665344
7500,clob,27.866621017456055,4.8619489669799805,5.6403296533574376e-05,269.6727600097656,1.464023470878601,12.628152847290039
7500,clob,66.50142669677734,4.751176834106445,5.6403296533574376e-05,224.1974639892578,1.6652336120605469,7.616671562194824
7500,clob,64.192626953125,3.4140706062316895,5.6403296533574376e-05,136.79476928710938,1.27876615524292,7.242403030395508
7500,auction,11.172914505004883,0.07108889520168304,5.6403296533574376e-05,7.343272686004639,0.16521431505680084,1.7320969104766846
7750,clob,26.63485336303711,4.07227087020874,5.6403296533574376e-05,340.11968994140625,1.4570460319519043,6.874571323394775
7750,clob,40.09529113769531,4.792843341827393,5.6403296533574376e-05,442.7449645996094,1.6292451620101929,8.36558723449707
7750,clob,25.423419952392578,2.7684326171875,5.6403296533574376e-05,105.38884735107422,1.261152982711792,7.469048023223877
7750,auction,9.646383285522461,0.07589401304721832,5.6403296533574376e-05,8.144427299499512,0.18566791713237762,1.5380816459655762
8000,clob,51.55597686767578,4.562574863433838,5.6403296533574376e-05,163.2923126220703,1.5018705129623413,8.569210052490234
8000,clob,38.740211486816406,3.8307132720947266,5.6403296533574376e-05,126.29059600830078,1.3621101379394531,9.330133438110352
8000,clob,17.58682632446289,6.421365737915039,5.6403296533574376e-05,339.2044372558594,1.5927400588989258,18.182586669921875
8000,auction,20.63473129272461,0.062428757548332214,5.6403296533574376e-05,7.684151649475098,0.1697218269109726,0.9230468273162842
8250,clob,28.602659225463867,2.9166371822357178,5.6403296533574376e-05,143.54193115234375,1.3180519342422485,5.189855575561523
8250,clob,45.23176574707031,6.4260759353637695,5.6403296533574376e-05,412.7924499511719,1.7955081462860107,9.526678085327148
8250,clob,27.987499237060547,3.0928096771240234,5.6403296533574376e-05,189.90782165527344,1.3082925081253052,7.66635799407959
8250,auction,34.652870178222656,0.13848158717155457,5.6403296533574376e-05,12.038150787353516,0.17070272564888,3.3701839447021484
8500,clob,68.02766418457031,5.483735084533691,5.6403296533574376e-05,332.145263671875,1.5001142024993896,12.300285339355469
8500,clob,25.850793838500977,2.8088185787200928,5.6403296533574376e-05,232.1735382080078,1.261458396911621,6.554010391235352
8500,clob,31.21975326538086,3.679988145828247,5.6403296533574376e-05,194.32366943359375,1.3623417615890503,9.388199806213379
8500,auction,26.481287002563477,0.11167530715465546,5.6403296533574376e-05,24.55778694152832,0.20433309674263,1.5327966213226318
8750,clob,42.23075866699219,5.1783671379089355,5.6403296533574376e-05,170.89974975585938,1.5848393440246582,9.38720989227295
8750,clob,29.99416732788086,4.7151384353637695,5.6403296533574376e-05,265.19061279296875,1.5582494735717773,7.350497722625732
8750,clob,64.52346801757812,4.954850196838379,5.6403296533574376e-05,214.52565002441406,1.4719033241271973,12.95822811126709
8750,auction,7.212329387664795,0.05731286108493805,5.6403296533574376e-05,7.66113805770874,0.16416405141353607,0.901115357875824
9000,clob,32.12510299682617,3.373429298400879,5.6403296533574376e-05,151.7380828857422,1.312554121017456,6.741959571838379
9000,clob,19.782262802124023,2.6174802780151367,5.6403296533574376e-05,126.79268646240234,1.2403106689453125,5.96002197265625
9000,clob,38.55305480957031,5.257383346557617,5.6403296533574376e-05,296.10821533203125,1.5648159980773926,9.633667945861816
9000,auction,9.163993835449219,0.055660516023635864,5.6403296533574376e-05,7.784566402435303,0.17772062122821808,0.9308714866638184
9250,clob,30.143802642822266,4.205698013305664,5.6403296533574376e-05,247.50099182128906,1.43473219871521,9.69963550567627
9250,clob,64.94729614257812,3.9236440658569336,5.6403296533574376e-05,219.76751708984375,1.5054770708084106,5.711062431335449
9250,clob,38.454429626464844,5.707572937011719,5.6403296533574376e-05,250.6852569580078,1.5636948347091675,12.825693130493164
9250,auction,9.033219337463379,0.05276792496442795,5.6403296533574376e-05,5.051517963409424,0.16575153172016144,0.6928071975708008
9500,clob,59.22174835205078,4.183132171630859,5.6403296533574376e-05,233.60504150390625,1.4962458610534668,8.074042320251465
9500,clob,27.154733657836914,5.493964195251465,5.6403296533574376e-05,251.53013610839844,1.6889896392822266,8.40853500366211
9500,clob,35.45314025878906,2.684713363647461,5.6403296533574376e-05,170.10997009277344,1.1732232570648193,7.190910339355469
9500,auction,28.940685272216797,0.3520572781562805,5.6403296533574376e-05,25.580595016479492,0.22671771049499512,5.855384826660156
9750,clob,37.356468200683594,4.9326300621032715,5.6403296533574376e-05,231.9757843017578,1.4451645612716675,10.42449951171875
9750,clob,65.6198959350586,3.4899404048919678,5.6403296533574376e-05,184.33245849609375,1.3579823970794678,6.638632297515869
9750,clob,29.93537139892578,3.8452258110046387,5.6403296533574376e-05,140.9774932861328,1.4486359357833862,6.684539794921875
9750,auction,28.30329132080078,0.09439735114574432,5.6403296533574376e-05,10.14653205871582,0.16624702513217926,2.087024688720703
10000,clob,29.898561477661133,4.628019332885742,5.6403296533574376e-05,451.8949279785156,1.56638765335083,8.362858772277832
10000,clob,52.70530319213867,3.968642473220825,5.6403296533574376e-05,212.13143920898438,1.4363553524017334,8.687477111816406
10000,clob,20.712839126586914,2.8577044010162354,5.6403296533574376e-05,151.61671447753906,1.3293097019195557,4.5541605949401855
10000,auction,8.509072303771973,0.05557135492563248,5.6403296533574376e-05,3.7929720878601074,0.1600935459136963,1.0627121925354004
10250,clob,25.521371841430664,3.40202260017395,5.6403296533574376e-05,142.90330505371094,1.2824114561080933,7.295934200286865
10250,clob,45.54741668701172,5.460230350494385,5.6403296533574376e-05,263.5376892089844,1.6972988843917847,7.491604328155518
10250,clob,65.39601135253906,5.650918006896973,5.6403296533574376e-05,289.891845703125,1.7466423511505127,8.963586807250977
10250,auction,40.415985107421875,0.1906270682811737,5.6403296533574376e-05,11.053363800048828,0.20312616229057312,3.583301544189453
10500,clob,17.395832061767578,3.0687127113342285,5.6403296533574376e-05,274.4759826660156,1.3083744049072266,6.932136058807373
10500,clob,22.59326171875,3.319901943206787,5.6403296533574376e-05,170.93380737304688,1.2941954135894775,6.1516804695129395
10500,clob,27.556604385375977,3.1493773460388184,5.6403296533574376e-05,129.6100616455078,1.2784438133239746,8.239090919494629
10500,auction,27.477325439453125,0.09460039436817169,5.6403296533574376e-05,7.515728950500488,0.19542284309864044,1.9229762554168701
10750,clob,30.079988479614258,3.7946720123291016,5.6403296533574376e-05,329.0504455566406,1.3751227855682373,8.284672737121582
10750,clob,36.378501892089844,4.714831352233887,5.6403296533574376e-05,277.3236999511719,1.5200958251953125,8.18736457824707
10750,clob,50.67132568359375,4.614368915557861,5.6403296533574376e-05,345.1064453125,1.4913769960403442,10.379199981689453
10750,auction,13.75120735168457,0.08144810795783997,5.6403296533574376e-05,9.509650230407715,0.17716893553733826,1.4716434478759766
11000,clob,35.32470703125,3.1346144676208496,5.6403296533574376e-05,164.0632781982422,1.3107023239135742,9.019695281982422
11000,clob,50.704429626464844,3.626199722290039,5.6403296533574376e-05,209.13449096679688,1.4026684761047363,10.235356330871582
11000,clob,30.317338943481445,8.048441886901855,5.6403296533574376e-05,456.6896667480469,1.5406090021133423,24.08038902282715
11000,auction,10.577774047851562,0.05251740664243698,5.6403296533574376e-05,4.841749668121338,0.16433216631412506,1.1107282638549805
11250,clob,41.38956832885742,3.7322216033935547,5.6403296533574376e-05,172.21315002441406,1.52133047580719,6.848196983337402
11250,clob,33.54291534423828,7.872021675109863,5.6403296533574376e-05,262.73162841796875,1.8474442958831787,15.829092979431152
11250,clob,57.168704986572266,4.586787223815918,5.6403296533574376e-05,323.5489501953125,1.5411498546600342,8.655831336975098
11250,auction,6.931827545166016,0.10234668850898743,5.6403296533574376e-05,13.032548904418945,0.18142996728420258,1.9883333444595337
11500,clob,37.364112854003906,3.5125463008880615,5.6403296533574376e-05,156.46119689941406,1.3693865537643433,5.741649627685547
11500,clob,25.927488327026367,3.4458107948303223,5.6403296533574376e-05,209.0659637451172,1.4034591913223267,6.4273834228515625
11500,clob,23.535175323486328,4.734281539916992,5.6403296533574376e-05,445.1451721191406,1.6015455722808838,7.117012977600098
11500,auction,11.47974967956543,0.11143935471773148,5.6403296533574376e-05,27.315410614013672,0.19174373149871826,1.7211503982543945
11750,clob,48.40694046020508,5.852304458618164,5.6403296533574376e-05,381.85089111328125,1.7416057586669922,8.707944869995117
11750,clob,34.761600494384766,4.219409465789795,5.6403296533574376e-05,217.88604736328125,1.5177361965179443,7.720185279846191
11750,clob,42.350494384765625,6.0316901206970215,5.6403296533574376e-05,267.4064636230469,1.6659064292907715,13.305511474609375
11750,auction,6.020226955413818,0.054903142154216766,5.6403296533574376e-05,5.376054286956787,0.14687013626098633,1.364570140838623
12000,clob,31.277393341064453,4.976692199707031,5.6403296533574376e-05,230.26266479492188,1.642472743988037,8.322556495666504
12000,clob,30.724306106567383,4.279311180114746,5.6403296533574376e-05,184.1063995361328,1.5016762018203735,9.838848114013672
12000,clob,45.82322311401367,4.24892520904541,5.6403296533574376e-05,249.4554901123047,1.5078754425048828,7.590897083282471
12000,auction,7.830202102661133,0.07014378160238266,5.6403296533574376e-05,7.060516834259033,0.16401082277297974,1.7962384223937988
12250,clob,41.796512603759766,2.898818016052246,5.6403296533574376e-05,247.84730529785156,1.3108959197998047,5.310178756713867
12250,clob,46.24762725830078,2.1702563762664795,5.6403296533574376e-05,148.52369689941406,1.1365716457366943,5.398921489715576
12250,clob,44.61443328857422,5.995080947875977,5.6403296533574376e-05,292.26446533203125,1.7259927988052368,14.600884437561035
12250,auction,8.63079833984375,0.06174948066473007,5.6403296533574376e-05,6.672039031982422,0.155225470662117,1.3092706203460693
12500,clob,34.0123405456543,2.933161735534668,5.6403296533574376e-05,192.34837341308594,1.2994441986083984,6.027551651000977
12500,clob,67.59976959228516,7.302395343780518,5.6403296533574376e-05,500.45880126953125,1.75067138671875,20.18254852294922
12500,clob,21.028913497924805,4.770870208740234,5.6403296533574376e-05,240.54469299316406,1.5212161540985107,7.922273635864258
12500,auction,9.09035873413086,0.14069944620132446,5.6403296533574376e-05,9.440337181091309,0.17935192584991455,3.4857120513916016
12750,clob,57.97636413574219,4.85980749130249,5.6403296533574376e-05,497.6565246582031,1.5740364789962769,8.696989059448242
12750,clob,49.700462341308594,4.718081951141357,5.6403296533574376e-05,326.0135803222656,1.3764761686325073,16.199060440063477
12750,clob,33.94853591918945,3.87164306640625,5.6403296533574376e-05,365.9676513671875,1.5124340057373047,8.736021041870117
12750,auction,26.158367156982422,0.12895965576171875,5.6403296533574376e-05,14.592158317565918,0.17887184023857117,3.2128448486328125
13000,clob,55.66808319091797,5.978789329528809,5.6403296533574376e-05,225.59426879882812,1.5185703039169312,19.178951263427734
13000,clob,19.22844123840332,6.220916748046875,5.6403296533574376e-05,606.5072631835938,1.8199505805969238,9.388071060180664
13000,clob,30.45685577392578,5.503105163574219,5.6403296533574376e-05,535.9440307617188,1.7905302047729492,6.359175205230713
13000,auction,23.66086769104004,0.06819285452365875,5.6403296533574376e-05,11.345352172851562,0.15790364146232605,1.3568334579467773
13250,clob,42.462066650390625,3.2451059818267822,5.6403296533574376e-05,378.7068786621094,1.4349145889282227,7.051279544830322
13250,clob,57.63255310058594,3.852123737335205,5.6403296533574376e-05,255.2140350341797,1.4529669284820557,7.549193382263184
13250,clob,29.236120223999023,4.755511283874512,5.6403296533574376e-05,254.3870391845703,1.5805788040161133,7.439099311828613
13250,auction,15.069774627685547,0.03792557120323181,5.6403296533574376e-05,6.137172698974609,0.13949525356292725,0.6113144159317017
13500,clob,24.636962890625,4.7298407554626465,5.6403296533574376e-05,610.1261596679688,1.5793633460998535,9.3681001663208
13500,clob,33.04494857788086,3.832462787628174,5.6403296533574376e-05,291.14154052734375,1.430788516998291,7.3900957107543945
13500,clob,63.8621826171875,3.8492491245269775,5.6403296533574376e-05,245.19052124023438,1.459911823272705,7.785460948944092
13500,auction,11.564817428588867,0.08486247807741165,5.6403296533574376e-05,9.58054256439209,0.17073649168014526,1.7597546577453613
13750,clob,25.5467529296875,3.5919933319091797,5.6403296533574376e-05,229.0244903564453,1.5011603832244873,5.7711005210876465
13750,clob,49.76007080078125,3.9596383571624756,5.6403296533574376e-05,327.6090087890625,1.4694825410842896,10.017741203308105
13750,clob,58.03431701660156,4.3200812339782715,5.6403296533574376e-05,182.6970672607422,1.4192991256713867,11.918510437011719
13750,auction,16.474411010742188,0.046357959508895874,5.6403296533574376e-05,2.9457449913024902,0.14493133127689362,1.1101446151733398
14000,clob,15.515037536621094,3.555243968963623,5.6403296533574376e-05,187.5699005126953,1.3658339977264404,6.815963268280029
14000,clob,18.85822105407715,3.2794454097747803,5.6403296533574376e-05,183.9474334716797,1.4097437858581543,5.141071319580078
14000,clob,46.068546295166016,3.3725314140319824,5.6403296533574376e-05,464.6355895996094,1.2773828506469727,8.461132049560547
14000,auction,19.06128692626953,0.05030679702758789,5.6403296533574376e-05,5.702125072479248,0.15045511722564697,1.2739262580871582
14250,clob,58.28191375732422,5.994816303253174,5.6403296533574376e-05,379.4537353515625,1.6010948419570923,16.924549102783203
14250,clob,28.18508529663086,4.373380661010742,5.6403296533574376e-05,229.47171020507812,1.5131449699401855,7.690984725952148
14250,clob,63.243873596191406,3.5122463703155518,5.6403296533574376e-05,337.29315185546875,1.4737164974212646,5.561831474304199
14250,auction,9.152677536010742,0.052780307829380035,5.6403296533574376e-05,7.969555377960205,0.18176253139972687,0.7045516967773438
14500,clob,29.807022094726562,2.7355237007141113,5.6403296533574376e-05,190.8169708251953,1.311976432800293,5.21766471862793
14500,clob,28.03923797607422,5.376762390136719,5.6403296533574376e-05,389.82855224609375,1.7144358158111572,7.547572612762451
