env_seed,pnl,objective,opening_inventory,final_inventory,price_edge,risk_relief,fees,auction_value
1202632574,5.193485036280763,3.4567000178972944,13.061143661091123,13.178713967544287,0.012932733709848043,-0.03085028102686067,0.14,-0.15791754731701263
2124558654,-35.48305293863268,-46.244741074703256,32.805012019614566,32.80501201961458,0.0,-9.094947017729283e-15,0.0,-9.094947017729283e-15
1714748616,8.02666124119563,8.024295314007457,0.6587023010477111,0.4864079756924574,-0.024121205549736513,0.0019729600258831517,0.114,-0.13614824552385335
1898011230,22.987236679065738,22.985207386140992,0.45797673910504955,0.4504767391050386,-0.0009000000000000682,6.813401086585624e-05,0.35600000000000004,-0.35683186598913424
767118193,40.38981587443512,40.32125396158433,0.3035302227832233,-2.618432982735864,0.029219632055164476,-0.067640606889362,0.112,-0.15042097483419753
1003775508,5.02351113327677,4.976716390415786,0.8542907438028919,-2.1632092561974847,0.21122500000004754,-0.03949661611151177,0.0,0.17172838388853578
539531727,4.292358657372548,4.29189211315644,0.2834963462904909,0.21599634629043862,-0.0033750000000020678,0.0003371575674923887,0.054000000000000006,-0.057037842432509686
1573914570,20.009171236194074,19.99901704404242,0.10650462760376911,-1.0076801154956976,-0.11141847430995688,-0.01004075979464405,0.011,-0.13245923410460095
651671679,37.986683458960734,37.31326498641413,8.230766410249814,8.206207848614378,-0.008104325339694117,0.004036684454363808,0.257,-0.2610676408853303
1245736900,7.043192434148732,7.0408015576576295,0.23430279181778246,0.4889658976966196,0.020373048470304758,-0.0018418985085665394,0.02,-0.0014688500382617799
437248997,11.489763977043113,11.466878339538551,0.8752999704045266,1.5127999704045738,0.044625000000007894,-0.015224137122659145,0.03,-0.0005991371226512499
65203010,-69.82807882482882,-83.86544997863965,38.85147989044414,37.46647989044451,0.013849999999983547,1.0570037429650234,0.043,1.027853742965007
1677984384,-12.65567914199164,-12.791157136254798,3.7357335445962008,3.6807335445962,-0.0010999999999998465,0.004079056899055864,0.0,0.002979056899056017
1783535484,-0.4547360457763716,-1.8635813150330842,18.817902082666123,11.869478797557678,-0.9032950270641651,2.132289118671388,0.0,1.2289940916072228
735439411,-17.59283456724597,-20.766591702357623,17.662541776857168,17.81504177685715,0.02134999999999957,-0.054103314919407806,0.22099999999999997,-0.2537533149194082
159187088,-6.228672741272894,-6.240679352081323,0.5339132855398816,1.0957468142061562,-0.2696800937598072,-0.009155976843669493,0.21000000000000002,-0.4888360706034767
1695559284,-24.57361513734082,-30.539386588546087,24.145209440069706,24.424928763878242,-0.20419510638021163,-0.1358600621569542,0.43500000000000016,-0.775055168537166
1735530327,-15.573996529902303,-23.163812208653447,27.227120104006417,27.54962010400714,-0.0935250000002091,-0.1766549871712391,0.006,-0.2761799871714482
1680799361,-9.311746681731485,-10.250752894303329,9.525233292195935,9.690233292196034,-0.009900000000003947,-0.03170551986426574,0.052000000000000005,-0.09360551986426968
560780911,-3.538748793875333,-3.541060394976667,0.6546423622988868,0.48079112942457497,-0.012169586301203364,0.001973965123829086,0.12400000000000001,-0.1341956211773743
1247136764,24.541469752954594,22.589021919850705,13.982829569763794,13.97300194340461,-0.001965525271836231,0.002747394666717469,0.07400000000000001,-0.07321813060511877
1770963861,-36.372362490426895,-36.378392978382074,0.9186046828950793,0.7765621646192413,-0.0042612755482751416,0.002407857679186477,0.0,-0.0018534178690886647
1877734138,7.810905076300216,7.805260142089707,0.2859910653321691,0.7513277720481741,0.009306734134318354,-0.0048270253160104405,0.003,0.0014797088183079133
80487468,-48.52485146381035,-62.06612855746373,36.34758754399239,36.79847428040105,-0.004508867364082518,-0.32980589097147006,0.211,-0.5453147583355525
1828126960,29.602899416318834,26.873383137373928,17.817117850776455,16.521247770507244,-0.09071090561883931,0.4449806061396646,0.205,0.1492697005208253
1979006041,-17.519262431052994,-17.545814764846394,0.9069886864714221,1.6294886864719,0.028900000000023567,-0.018326049019527627,0.0,0.01057395098049594
1405686337,14.912071532122601,13.517717700016274,11.950044492811799,11.808276047359017,0.02268295127244472,0.03368180169548907,0.028,0.028364752967933792
1002042369,15.56922658456827,15.5651262190879,0.7016967925093809,0.640340962329471,0.0024542332071960655,0.0008234184058092009,0.018000000000000002,-0.014722348386994735
1195216106,34.78204011153664,34.78039025156271,0.3937148970468627,0.4061846838481664,-0.0,-9.9745772362132e-05,0.37400000000000005,-0.3740997457723622
644499193,-21.227694866684033,-43.539189738258465,38.922545116496075,47.23504511649632,0.33250000000006236,-7.161849688117709,0.0,-6.829349688117646
1300737978,8.698457850673542,4.468555241925716,21.506727033604207,20.56672703360412,0.02820000000000356,0.3954904682317948,0.308,0.11569046823179835
1073351039,12.182144687754771,12.149326770826168,0.8159283914620801,-1.81157160853783,-0.07882499999999971,-0.026160525528664436,0.0,-0.10498552552866415
2137582184,-2.4093849044048548,-4.482250479038034,16.932449686083856,14.397449686083917,-0.304200000000006,0.7942129490844343,0.004,0.48601294908442827
1676359236,-9.708331539324107,-9.819369218613778,0.4377683260367746,-3.3322316739637277,-0.15079999999999072,-0.10912126821686068,0.003,-0.2629212682168514
723651683,15.669056547526052,15.614839730019659,2.518809796643467,2.3284505042279475,-0.019035929241551345,0.0092272104102772,0.065,-0.07480871883127414
1419637598,-27.915342375522435,-29.3202105286718,11.51521341570934,11.852713415709356,-0.030375000000002303,-0.078866753056042,0.29900000000000004,-0.4082417530560444
1075391219,21.922312801370555,21.91648195439353,0.7512973137825725,0.7635998282494797,0.0009842011573524172,-0.00018637044005725744,0.3910000000000001,-0.39020216928270496
477512663,-3.4571769366492373,-3.4599923323273476,0.4203133794968892,0.5306030228061713,0.016543446496391646,-0.001048762308269504,0.148,-0.13250531581187786
1134358697,-123.71542909535067,-152.39299590327295,53.3964395772161,53.551439577216115,0.03875000000000295,-0.16576921268938805,0.003,-0.1300192126893851
1084076430,28.829641958853898,28.519614028288018,6.042270326352494,5.56801518106658,-0.09010847760431809,0.05506237640131964,0.03,-0.06504610120299845
707212436,22.169097102871106,22.168108406954172,0.370901465767119,0.3144353537590777,-0.0062112723208849994,0.00038698305614600997,0.259,-0.264824289264739
1876244211,4.115212129050633,-2.178089854576366,25.035120621086136,25.08645447971275,0.015400157587988487,-0.02572933850367576,0.0,-0.010329180915687275
1130414172,-34.922393734967045,-34.924047601900305,0.5441776282588222,0.4066776282587945,0.0013750000000007318,0.0013074259777119865,0.0,0.0026824259777127185
1202113902,13.001184302936046,12.996063077668069,0.7406273658810107,0.7156273658810246,-0.0014999999999997585,0.00036406368294030655,0.183,-0.18413593631705943
1903116756,12.055056914029773,12.04570799441216,0.969356618928586,0.9668981134335504,9.834021980090881e-05,4.760292899301133e-05,0.05,-0.049854056851206086
422761302,43.915752745963296,43.90116917432289,0.6333550999281101,1.2076245956590568,0.017228084871928093,-0.01057218481435754,0.127,-0.12034409994242945
716995144,-9.163468255384942,-26.470768626427507,43.14077162645003,41.60204366499627,-0.04616183884361523,1.3039613942125972,0.0,1.257799555368982
2053878917,23.35949430919958,23.238278321453627,0.0008913524648193061,-3.481608647535669,-0.6268500000000583,-0.12121597980085935,0.01,-0.7580659798009177
581815267,-19.44707452111361,-19.45439101922615,0.3328653086571052,0.8553653086571309,-0.18810000000001023,-0.006208504975467189,0.30000000000000004,-0.49430850497547746
152599839,-15.24335108154446,-19.44767403465353,22.2144457450307,20.504445745030683,0.7182000000000167,0.7304930444800578,0.0,1.4486930444800745
1477827732,-36.96076352305398,-37.29548735181736,5.773032203379216,5.785532203379191,0.0009999999999990691,-0.0014448205508418965,0.005,-0.0054448205508428275
1508169003,4.376831447096265,2.75424690206593,15.636548174502082,12.738071066807308,0.05796954215388463,0.822431843104909,0.0,0.8804013852587936
766716989,23.831202480527107,23.3174812618875,5.9035675612949206,7.167434817559256,0.025277345125281434,-0.16520011913187035,0.017,-0.15692277400658894
1152958808,-74.65948423744736,-93.06354972337087,42.84995977378477,42.89995977378476,-0.006999999999998636,-0.04287495977377603,0.177,-0.22687495977377464
99383184,-7.069528959244563,-15.02259593597864,28.03618255806677,28.201182558066737,-0.001650000000000729,-0.09279165244160253,0.31000000000000005,-0.40444165244160335
1884479183,29.152068489135186,29.147707748056213,0.4928590749717898,0.6603590749715806,-0.011724999999984108,-0.001931640401152733,0.011,-0.02465664040113684
750706178,-11.279387271078827,-11.292706315197108,0.3810971162441774,-1.1540816313537712,-0.03070357495195322,-0.011866693998185535,0.001,-0.043570268950138755
1817682476,-7.426056563598351,-9.834272883369527,15.583428785708847,15.518428785708867,-0.003899999999999798,0.02021620742141522,0.122,-0.10568379257858458
1042990304,17.75066964362473,17.75061480232602,0.1017968216228553,-0.07405491118690702,-0.033411829233853226,4.878463021614735e-05,0.16900000000000004,-0.20236304460363713
1108039791,7.41060696050954,1.9078021435900983,24.125557926689993,23.458057926690014,-0.08010000000000053,0.3176206358213017,0.0,0.23752063582130115
1425572694,-9.302307359459519,-9.316252411054919,0.7333916798505413,1.1808916798504576,0.008949999999996475,-0.008566418034660368,0.0,0.0003835819653361071
1735557126,14.451142593525306,14.448349632871283,0.7477052124899615,0.5284846879543876,-0.017537641962844686,0.002797670193824119,0.054000000000000006,-0.06873997176902058
1353732788,6.90574515848112,6.897652014513992,0.882119028652042,0.8996190286520687,0.0005250000000000753,-0.0003118041600286947,0.017,-0.01678680416002862
940329249,13.730321036109016,13.723255221090719,0.8280840242532292,0.840584024253249,-0.00012499999999991473,-0.00020858350606363873,0.21999999999999997,-0.22033358350606352
371140811,-28.910651781807246,-37.44723622174309,29.217433905009244,29.21743390500926,-0.0,-7.958078640513123e-15,0.0,-7.958078640513123e-15
1927074785,-7.410798978540697,-7.425708913265498,0.37082710947724706,-1.2210624359467162,-0.11143226817966408,-0.013534807273568782,0.0,-0.12496707545323285
357676500,48.41829627042159,46.74067064975997,12.967185603969199,12.952318791095365,0.001784017544861449,0.003853404216239369,0.303,-0.29736257823889917
1956460483,-13.590466366115056,-25.802261305855204,34.4689102535541,34.94537872128466,-0.028588108063835986,-0.3307371990644788,0.16899999999999998,-0.5283253071283147
950659910,14.856115311017042,14.854994126175875,0.7794692227191149,0.33484098332902096,-0.026677694363406355,0.004954537850495954,0.046,-0.0677231565129104
1929821862,-39.53582823806354,-50.483447623577796,32.68968692411646,33.087186924116494,0.03975000000000596,-0.26146307354675175,0.234,-0.45571307354674584
1530964271,15.351139165455912,12.040566537830735,18.18275613823566,18.194979053643277,0.0025668122356014254,-0.004446419799710384,0.31400000000000006,-0.315879607564109
1039561123,18.19875312764634,0.08279400769941248,42.59784661526636,42.56284661526638,-0.015400000000004672,0.029806242630670568,0.0,0.014406242630665896
2033770822,-41.31659692280078,-58.8299463612409,44.052617518942256,41.84895391576726,0.2864762684127379,1.892981664262061,0.002,2.177457932674799
1995875399,5.276246461402479,5.224012320679986,0.04996665718486781,-2.2854789590476114,0.0,-0.05220917405419123,0.0,-0.05220917405419123
531993114,-25.3541800939347,-25.55746574048498,4.468720955551319,4.508720955551338,-0.007200000000001469,-0.0035909767644427505,0.0,-0.01079097676444422
1047986578,12.5920998460806,12.334628468213172,0.432592524310337,-5.074163752456437,-0.6608107532120423,-0.255600014946536,0.0,-0.9164107681585782
579771905,25.094271481181686,25.086188717331712,0.8990419261622264,0.8990419261622291,0.0,-4.773959005888173e-17,0.27199999999999996,-0.272
1372588245,-13.806859943070856,-14.102159175467218,2.3097868465446965,5.434144204898882,-1.1872557961745709,-0.24194807963165205,0.013000000000000001,-1.4422038758062228
320685970,-20.742133873759567,-23.795997696242605,17.775307786940644,17.475307786940512,0.027000000000014197,0.1057518467216903,0.013000000000000001,0.11975184672170451
1363750732,6.085440002967516,6.076664391640387,0.9917823294197206,0.9367823294196773,0.011000000000008626,0.0010607105623625024,0.0,0.012060710562371128
1574666743,59.54992578929558,59.542561526627225,0.9081528225412399,0.8581528225412329,0.0005000000000003339,0.0008831528225413587,0.3410000000000001,-0.3396168471774584
1569991180,-64.29317855405903,-66.47261418662623,14.727911747237371,14.762911747237409,-0.005250000000000256,-0.010321788223077135,0.123,-0.1385717882230774
376784156,-23.04697503216601,-23.688487766105876,10.591104337571025,8.009449006890968,-0.10326621322721757,0.48020217695329065,0.055,0.3219359637260731
930460386,20.434895142412643,20.367803536107,0.7961189638237727,2.590204746842245,-0.2511720096225876,-0.0607535522600426,0.0,-0.3119255618826302
228034093,-10.317130913724279,-10.317438632438009,0.07791913057866395,0.17541913057884173,-0.04485000000008771,-0.0002470048046290184,0.022000000000000002,-0.06709700480471673
617281634,6.476245399373743,6.4331400806537165,0.989824287340312,2.0761820421154624,0.15209008566852283,-0.03330779752193975,0.019000000000000003,0.09978228814658309
871908029,16.359579433217732,16.277328237394233,0.9979575876574671,2.8679469280915755,0.056099680213025534,-0.07229200235586794,0.0,-0.016192322142842407
