policy,env_seed,pnl,objective,inventory,auction_qty,inventory_at_auction_open,clob_qty,cancels
ddpg,21784126,11.407295015214913,11.406717310284535,0.24035493137815725,-0.009716412415312204,0.2306385189628486,99.76936148103715,0
ddpg,404031696,16.43200119356744,16.423781842003795,-0.9066063955016233,1.1360474026685672,0.22944100716694038,99.77055899283306,2
ddpg,1675303480,39.08438967995244,39.0494521060025,-1.8691595424131338,2.00146640480259,0.13230686238942724,99.86769313761057,0
ddpg,2071530011,1.9635929075284366,1.900618732356342,2.509465583985855,-2.3849999999998523,0.12446558398600871,99.87553441601399,0
ddpg,601276372,2.905542000211077,2.9040398704942043,0.38757318236339083,0.29153705325296725,0.679110235616335,99.32088976438367,7
ddpg,919507453,35.93753558421122,35.93425302889036,0.5729358882857962,0.0,0.5729358882857838,99.42706411171422,0
ddpg,1640471194,25.95616546317615,25.95174518401808,0.6648517998824648,0.0,0.6648517998824559,99.33514820011754,0
ddpg,157143707,-12.643561586372016,-12.643646377563313,-0.09208213252126907,0.7999999999999936,0.7079178674787414,99.29208213252126,0
ddpg,348021681,-3.9748877769889077,-3.9751429510754774,0.15974169354605294,8.184638099763095,8.344379793309145,91.65562020669086,0
ddpg,129001504,17.266482574467112,17.26363895736555,-0.5332557642970817,1.1753372894469227,0.642081525149834,99.35791847485017,6
ddpg,186968188,-4.4944332728801815,-4.494847044213079,0.20341369985745011,0.14148417935871066,0.34489787921616255,99.65510212078384,5
ddpg,787930198,-6.131483973877039,-6.132099918721769,0.24818236132532867,0.0,0.248182361325334,99.75181763867467,0
ddpg,1704993885,36.10117104765595,36.100316817284,-0.292272197095067,0.5974999999994957,0.3052278029044402,99.69477219709556,0
ddpg,1398390528,38.65476221526296,38.6539122331071,-0.29154453448193696,0.3700000000000365,0.0784554655180898,99.92154453448191,0
ddpg,1277995820,-33.48849306791999,-33.5447741198808,2.3723627876193376,12.144999999998742,14.517362787618083,85.48263721238192,0
ddpg,1955885385,-21.538926042598177,-21.54907805442564,1.0075719243538046,-0.7499999999999716,0.2575719243538117,99.74242807564619,0
ddpg,1493141413,-8.924706184831448,-9.034978599555703,3.3207290573645936,0.6399999999999864,3.9607290573646026,96.0392709426354,29
ddpg,53692154,26.184729543718277,26.17442843896218,-1.01494358247623,1.9813279034967626,0.9663843210205414,99.03361567897946,0
ddpg,2053126863,-16.103862970227258,-16.3765280240239,5.221733943783844,2.479999999999791,7.701733943783623,92.29826605621638,21
ddpg,1913837294,15.819334684325774,15.766904078001893,-2.2897730525945326,2.3803863202331628,0.09061326763863065,99.90938673236137,12
ddpg,357302989,34.48154372883073,34.33107605265534,-3.8790163208652233,4.323004909140599,0.44398858827538845,99.55601141172461,0
ddpg,1864955372,25.176404220177574,14.841363755717179,32.148157745756436,8.639999999999077,40.78815774575551,59.21184225424449,0
ddpg,353371429,-6.268323945068303,-6.269185428209429,0.29351033050403613,0.049466912956808544,0.3429772434608225,99.65702275653918,1
ddpg,327675674,18.14114201744087,18.140105247578713,0.3219891088461537,0.06750000000000256,0.3894891088461492,99.61051089115385,0
ddpg,451481578,-3.899505190405762,-3.9425632010600595,2.075042424971057,-1.8629786957540788,0.2120637292169789,99.78793627078302,0
ddpg,1483231620,-9.725122374552448,-9.725252477596037,0.11406272116207106,0.0,0.11406272116207106,99.88593727883793,5
ddpg,1618988312,3.6405555697238015,3.638224417987911,-0.4828200219430123,0.7766698069840701,0.2938497850410471,99.70615021495895,0
ddpg,1014612766,29.092743675162637,29.086444787138333,-0.7936553423435372,0.9826885360630045,0.18903319371943894,99.81096680628056,0
ddpg,1733216797,-25.371619124528078,-32.11201814818717,25.962278450974,0.7972866433896689,26.75956509436365,73.24043490563635,29
ddpg,252506652,-13.82100094969137,-13.821231165684674,0.15172870305336605,0.8031536122504859,0.9548823153038484,99.04511768469615,26
ddpg,1937162565,13.871457855297194,13.859785314108011,1.0803953530621793,-0.1825000000001502,0.8978953530620402,99.10210464693796,0
ddpg,1985865237,30.744333074084352,30.743912760157457,-0.20501559133313307,1.1999999999998927,0.9949844086667667,99.00501559133323,0
ddpg,2118453996,20.232335393333415,20.193128065803343,-1.9800840267542057,2.859801779508764,0.8797177527545585,99.12028224724544,0
