policy,env_seed,pnl,objective,inventory,auction_qty,inventory_at_auction_open,clob_qty,cancels
auction_noop,1943944322,11.701920886343942,11.700087203442175,0.4282152381416626,0.0,0.4282152381416324,99.57178476185837,0
auction_noop,1841564343,-3.385516181095227,-3.666068072735601,5.296714940794667,0.0,5.296714940794658,94.70328505920534,0
auction_noop,574235053,3.1016822432211484,-13.939818061850762,41.281352091558134,0.0,41.281352091558105,58.718647908441895,0
auction_noop,1563629795,3.4336738860438345,-7.63054272106328,33.26291720085163,0.0,33.26291720085163,66.73708279914837,0
auction_noop,1366536001,40.4440336294374,36.03118338655247,21.006785196419113,0.0,21.006785196419116,78.99321480358088,0
auction_noop,1061993425,-43.420655810112294,-43.6875921187097,5.166587932063171,0.0,5.166587932063166,94.83341206793683,0
auction_noop,345316222,-4.614140412360939,-4.616677686089798,0.5037135821931611,0.0,0.5037135821931287,99.49628641780687,0
auction_noop,1894696815,40.430174155648274,40.42963388428586,0.23243738133367353,0.0,0.23243738133365355,99.76756261866635,0
auction_noop,1391152025,21.0916393069092,21.08289123193913,0.9353114438555643,0.0,0.9353114438555963,99.0646885561444,0
auction_noop,1549216473,5.154494309688744,5.120797143967122,1.8356787769547758,0.0,1.835678776954822,98.16432122304518,0
auction_noop,1914241266,27.04663059156701,27.045763880144857,0.2943996301206484,0.0,0.29439963012063686,99.70560036987936,0
auction_noop,375227260,31.8657925447842,31.860126864649935,0.752707123273419,0.0,0.7527071232734386,99.24729287672656,0
auction_noop,1262843585,-6.560083800955908,-6.560147640897699,0.07989990099553701,0.0,0.07989990099552813,99.92010009900447,0
auction_noop,1737480004,18.131578998973055,18.12896303475265,0.5114649763575585,0.0,0.5114649763575443,99.48853502364246,0
auction_noop,1440573077,19.506470480881035,19.503151529653227,0.576103395911499,0.0,0.5761033959115025,99.4238966040885,0
auction_noop,459308010,14.853852442140123,6.331028281883654,29.19387634463171,0.0,29.193876344631732,70.80612365536827,0
