env_seed,policy,pnl,objective,inventory,auction_qty,clob_qty,cancels,setting,seed
1953490749,dqn,56.57143170464951,56.4341585203485,0.5239717250024332,0.1703000000000005,99.30572827499756,0,synthetic,615
1979491417,dqn,69.65560636006376,69.6479938264033,0.1233898995903805,0.2069999999999996,99.6696101004096,0,synthetic,615
1985479305,dqn,36.60767845250302,36.60060153808457,0.1189698652470909,0.2532952557235297,99.6277348790294,0,synthetic,615
2007414648,dqn,94.97887875308334,94.97798291372231,0.0423282260676818,0.1690999999999997,99.7885717739323,0,synthetic,615
2009557513,dqn,25.95934105802553,25.813533126777713,-0.5400146872962155,0.6111267347443812,99.92888795255182,0,synthetic,615
2023655374,dqn,39.34047449562058,-242.23677343076255,23.730876424033863,0.4193163498806933,75.84980722608542,0,synthetic,615
2055578956,dqn,49.992046189951,49.963625083730705,0.238416049041547,0.3527645955830649,99.4088193553754,0,synthetic,615
2057237114,dqn,61.48513133498818,61.48286142395904,-0.0673782016552386,0.4080999999999977,99.65927820165528,0,synthetic,615
2062231672,dqn,78.83554655397529,78.81775340818258,0.1886432919173554,0.2635693488260112,99.54778735925665,0,synthetic,615
2075766370,dqn,82.1936468120748,82.18762113838035,-0.1097786290172052,0.1267589602513846,99.9830196687658,0,synthetic,615
2081685987,dqn,46.108458480730405,46.10840452583575,0.01038796367441,0.3509324481434365,99.63867958818216,0,synthetic,615
2097409267,dqn,87.50617737928224,87.48981214445767,0.1809156423560766,0.2595970255220164,99.55948733212192,0,synthetic,615
2111651868,dqn,55.84942419826439,55.81422910874393,-0.2653114755168271,0.2820000000000078,99.9833114755168,0,synthetic,615
32568404,as,34.7786442106426,34.385075551290534,0.8872075961713373,0.0,99.11279240382864,0,synthetic,615
37364028,as,39.570453671864016,39.26345474654301,0.7835801494690955,0.0,99.21641985053088,0,synthetic,615
61060762,as,33.24056705030489,33.221052697065296,0.1975568436657879,0.0,99.80244315633422,0,synthetic,615
67196417,as,49.30879313885998,49.28705350295442,0.2085168381956901,0.0,99.79148316180432,0,synthetic,615
76594293,as,59.62935585592095,59.227518689867345,0.8964788520133702,0.0,99.1035211479866,0,synthetic,615
90257200,as,17.864075304398284,17.687510683765733,0.5942467848168,0.0,99.4057532151832,0,synthetic,615
94550601,as,34.482535714538244,34.301784953292916,0.6012499667281901,0.0,99.39875003327188,0,synthetic,615
148538406,as,43.61239872190163,43.60261050005872,0.1399158450134354,0.0,99.86008415498657,0,synthetic,615
177424292,as,40.06373785083633,39.969966157652934,0.4330627972555412,0.0,99.56693720274448,0,synthetic,615
179641510,as,-26.998063046408788,-27.259136845299324,0.7225978119127321,0.0,99.27740218808728,0,synthetic,615
192634188,as,23.139545557705787,23.12730190871657,0.1564841780450301,0.0,99.84351582195497,0,synthetic,615
193140014,as,51.66947116015399,51.456968642004,0.6519241031745793,0.0,99.34807589682542,0,synthetic,615
195690708,as,46.96589006016802,46.52667555908831,0.9372454332561072,0.0,99.0627545667439,0,synthetic,615
202934377,as,39.229921006008226,39.08577442402369,0.5369293845274972,0.0,99.46307061547247,0,synthetic,615
213603552,as,73.04509188601332,72.85168362665583,0.6219457522284415,0.0,99.37805424777154,0,synthetic,615
227509318,as,15.966990813594748,15.6514779829018,0.7943712365046318,0.0,99.20562876349535,0,synthetic,615
268333670,as,30.70182882787776,30.667582361794008,0.2617115438178246,0.0,99.73828845618216,0,synthetic,615
303740759,as,45.027652118913466,45.024679948884966,0.0770995464124175,0.0,99.9229004535876,0,synthetic,615
309215797,as,10.50698148999072,10.44844169893042,0.3421689379832781,0.0498275164950708,99.60800354552168,0,synthetic,615
323197707,as,71.87808121800117,71.8469124683122,0.2496747872291875,0.0246733505319854,99.72565186223883,0,synthetic,615
350402779,as,34.02604652379523,34.02470634865675,0.0517720994065733,0.0,99.94822790059344,0,synthetic,615
356954267,as,42.530769324899666,42.53018465910601,0.0341954907452164,0.0,99.96580450925478,0,synthetic,615
361761065,as,32.02139800257828,31.67356885458397,0.8340613262756094,0.0,99.16593867372436,0,synthetic,615
385332263,as,-10.310870599292684,-10.50593813081364,0.6246079274568288,0.0,99.37539207254318,0,synthetic,615
389603938,as,43.07500163129225,42.7232595983544,0.838739569756731,0.0,99.16126043024326,0,synthetic,615
396575567,as,39.38727293586271,39.19079057955651,0.6268689756339798,0.0,99.37313102436605,0,synthetic,615
425407835,as,38.13115268130059,38.131064702543625,0.0132648978110756,0.0,99.9867351021889,0,synthetic,615
444732558,as,19.831068615789263,19.515518192328063,0.7944185590243991,0.0059789473684204,99.19960249360716,0,synthetic,615
449245545,as,40.21694468331589,39.72234125188037,0.9945887908432473,0.0,99.00541120915676,0,synthetic,615
449593739,as,28.07422606299042,27.95606681684643,0.4861260045378923,0.0,99.51387399546212,0,synthetic,615
451288657,as,54.24949999502496,54.245800522820794,0.0860171169496695,0.0,99.91398288305034,0,synthetic,615
453402989,as,38.49044115934157,38.392846358329855,0.4418026731737132,0.0,99.55819732682627,0,synthetic,615
459302025,as,12.441899699071657,12.200842726091638,0.694344256086298,0.0,99.3056557439137,0,synthetic,615
475919068,as,27.97996497054191,27.62300038113942,0.844943299165684,0.0,99.1550567008343,0,synthetic,615
522928946,as,83.91898937722362,83.8681467735466,0.3188811806206999,0.0,99.6811188193793,0,synthetic,615
553623364,as,54.46252983765043,54.25850670713531,0.6387849881065257,0.0,99.36121501189346,0,synthetic,615
582179270,as,5.8170074897534505,5.708790966948794,0.4652236511714679,0.0018133333333335,99.5329630154952,0,synthetic,615
603013079,as,62.12171602672424,61.66654861039064,0.9541146852801328,0.0,99.04588531471984,0,synthetic,615
612614785,as,16.14551871024196,15.646555488901656,0.9989626833273632,0.0,99.00103731667264,0,synthetic,615
622236922,as,43.69476525525897,43.43599972376242,0.7193963184456118,0.0,99.2806036815544,0,synthetic,615
629899046,as,80.33120031398721,79.9332318680897,0.8921529531392087,0.0,99.10784704686075,0,synthetic,615
707844845,as,19.984158816663697,19.711767522657205,0.738093888345499,0.0,99.2619061116545,0,synthetic,615
722474854,as,41.931292100574865,41.644318606513025,0.7575928907557676,0.0,99.24240710924424,0,synthetic,615
732692615,as,33.45029569940925,33.450122619337215,0.0186053794393386,0.0,99.98139462056066,0,synthetic,615
