episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,ent_coef_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,ent_coef_auction,grad_norm_auction
53,9.999660673765392,9.995270443386481,9.729692129888953,-4.637170007752444,0.0,-14.366862137641403,-0.26770713849538197,0.0021288250000004844,0.9943426428315689,0.6625881359420187,0.33175450688953206,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44063481262752,42.0,0.00019945642704240473,0.00019945642704240473,-0.38330561401588575,0.0011423606442154519,4.86595387402035,0.6694798412422339,30.0,0.00019945642704240473,0.00019945642704240473,-0.4579589605331421,0.0011397342624453208,1.6620373845100402
54,34.32610909509458,33.87353625248026,33.70130380812137,4.313456031229593,0.0,-29.38784777689177,-0.2672961461341288,0.09506370177502145,0.66040684393829,-6.727353436637064,7.387760280575361,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.26018214225769,39.0,0.00019792618661593412,0.00019792618661593412,-0.355973799354755,0.001149305966324531,3.6100391180087357,0.6016139755646388,30.0,0.00019792618661593412,0.00019792618661593412,-0.5267378439505895,0.0011454960874592265,1.5671996831893922
55,17.243530517241773,17.234332159653807,17.23433215965266,-1.001509622240011,0.0,-18.23584178189267,0.0,-1.1043683328937348e-15,0.9590806841951576,0.959080684195269,-1.0967507346778359e-13,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.756089436702239,39.0,0.000196407686276246,0.000196407686276246,-0.37901758001400876,0.0011558702203612297,4.782694871609028,0.6689050838351249,30.0,0.000196407686276246,0.000196407686276246,-0.5344182550907135,0.0011514060199260712,1.5066667099793751
56,30.405525425168932,25.70561342496925,25.723919999971848,-0.10987042283794474,0.0,-25.83379042280979,0.0,0.01830657499999895,23.68678043132357,21.679280431323548,2.0074999999999896,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.88704621380773,29.0,0.0001949008359527637,0.0001949008359527637,-0.49056792361982937,0.0011616735116996128,3.9089008569717407,0.6986582333842913,30.0,0.0001949008359527637,0.0001949008359527637,-0.5412980725367864,0.0011579171870835126,1.820285709698995
57,13.165592604585385,13.157287175888804,11.843523915420583,-12.558062839933577,0.0,-24.40158675535416,-1.3137632604686331,0.0,0.9113412476444438,0.9113412476444349,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,6.573488246826899,42.0,0.00019340554626593685,0.00019340554626593685,-0.46835109538265635,0.0011678183079874586,4.398816616762252,0.7185179988543192,30.0,0.00019340554626593685,0.00019340554626593685,-0.5894063144922257,0.0011644980753771962,1.8127415498097739
58,6.384181729426928,6.310468829979257,5.702875703643921,-2.5143796881780753,0.0,-8.217255391821999,-0.659532474463191,0.05193934812532552,0.9229656403242785,-2.7150119603359197,3.637977600660183,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,6.452525300979614,50.0,0.00019192172852193978,0.00019192172852193978,-0.5049018052220344,0.001175979720428586,4.214579360485077,0.7349314985175928,30.0,0.0001919217285219398,0.0001919217285219398,-0.5958867609500885,0.0011712997608507674,1.8225155115127563
59,5.142842347091457,5.012331513605731,5.053060666103553,1.3454230511377545,0.0,-3.707637614965795,0.0,0.0407291525000005,0.3198716841370981,-3.6126283158626484,3.932499999999756,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,5.568297799040631,41.0,0.00019044929470741072,0.00019044929470741072,-0.5120667946047899,0.0011845082442117174,4.2001460732483284,0.7189148585001628,30.0,0.00019044929470741072,0.00019044929470741072,-0.6361115843057632,0.0011779123994832238,1.8052256047725677
60,0.8231188054570084,0.7672505740906183,0.747084609092665,0.12885674508554124,0.0,-0.6182278640071237,0.0,-0.020165965000000383,0.8136461530099979,2.3636461530100092,-1.550000000000022,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,6.596118183363052,42.0,0.000188988157484231,0.000188988157484231,-0.5533876915772756,0.0011919510961022404,4.519731930324009,0.5216462502876917,30.0,0.00018898815748423097,0.00018898815748423097,-0.6730535666147868,0.001184740907046944,1.504560907681783
61,-6.186525373893223,-6.190000772474023,-8.859213294203412,0.6661919640715697,0.0,9.525405258274985,-2.671963196732591,0.002750675000000021,0.7695251123404603,0.5895251123404455,0.18000000000002103,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.897004528479143,44.0,0.00018753823018434463,0.00018753823018434463,-0.5804140032692389,0.0011998335169416598,4.691758318380876,0.4769725295404593,30.0,0.00018753823018434463,0.00018753823018434463,-0.6660994768142701,0.0011915381609772643,1.3515676041444142
62,-4.471763769804966,-4.57890532728914,-4.754010857200967,1.6367936750887577,-8.881784197001252e-16,6.390804532289722,-0.13102895881138465,-0.04407657109900458,0.05434090524730095,3.273248500865373,-3.2189075956180684,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.363865506081354,42.0,0.0001860994268046179,0.0001860994268046179,-0.5840484187716529,0.0012076351531071677,4.552793264389038,0.7156918227672577,30.0,0.0001860994268046179,0.0001860994268046179,-0.702486914396286,0.001198422140441835,2.1532122751077014
63,22.324201758638317,22.22384422141849,21.9317796752932,14.317536815665525,-6.938893903907228e-18,-7.614242859627674,-0.3265688886266389,0.03450434250000019,0.2149191122686318,-3.1679257759585657,3.382844888227179,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,5.0,4.0,0.0,1.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.568971114280896,39.0,0.00018467166200173744,0.00018467166200173744,-0.60116724555309,0.0012159538216506823,4.5474069607563505,0.6171634097894033,30.0,0.00018467166200173744,0.00018467166200173744,-0.7780151188373565,0.0012053536134772002,1.6560527284940083
64,-75.52968077069548,-81.98882619466403,-83.70168104217001,-22.208528367166245,0.0,61.49315267500378,-1.7182794975064581,0.005424649999999691,26.072430933117772,25.414848856462918,0.6575820766548678,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.487181241447861,37.0,0.00018325485108714856,0.00018325485108714856,-0.698234899623974,0.001222682254690979,4.232634827897355,0.6084000413616498,30.0,0.00018325485108714856,0.00018325485108714856,-0.7337771832942963,0.0012122844617503384,1.7245673418045044
65,23.351970924053603,23.219619706385743,22.95416411599584,3.1380233052533244,0.0,-19.81614081074253,-0.3186799363614341,0.053224345968387425,0.7694893118919452,-3.63801068810775,4.407499999999679,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,5.647986924394648,47.0,0.00018184891002203166,0.00018184891002203166,-0.7271326463273231,0.001230442846946894,4.689665043607671,0.6782457962632179,30.0,0.00018184891002203166,0.00018184891002203166,-0.7460151831309001,0.0012191133961702387,2.0990275919437407
66,15.12555612271899,15.12522698857122,14.738591516530143,3.3453937827455467,0.0,-11.393197733784596,-0.3930744175545726,0.006438945515693758,0.161079453266467,-0.18142054673349506,0.34249999999999403,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,5.348137779669329,44.0,0.00018045375541231749,0.00018045375541231749,-0.680882911790501,0.0012392463501204145,4.922099796208468,0.6113382481038571,30.0,0.00018045375541231749,0.00018045375541231749,-0.7441180984179179,0.0012258438005422552,1.8962895731131235
67,-69.46569650673408,-75.08885128533191,-76.51952724818776,-5.661791013031775,0.0,70.857736235156,-1.4603840878551932,0.029708125000001438,25.59685317093269,23.71319206390788,1.8836611070248337,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,5.146631747484207,40.0,0.00017906930450374052,0.00017906930450374052,-0.7644502475857735,0.001246815820923075,4.130674701929093,0.5602614502112071,30.0,0.00017906930450374052,0.00017906930450374052,-0.764863892396291,0.0012325469094018142,1.6825043320655824
68,-48.36196735760836,-48.39282387080175,-48.3516333308014,-7.220391713606124,0.0,41.13124161719529,0.0,0.041190540000006284,0.40660220862420715,1.7566022086229571,-1.3499999999987153,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.583094058892666,39.0,0.0001776954751769305,0.0001776954751769305,-0.6765373677779467,0.0012538304659896172,4.292998870213826,0.5544719263911247,30.0,0.0001776954751769305,0.0001776954751769305,-0.8090790232022603,0.001239514638048907,1.9222436686356863
69,12.964637728817252,12.099615173140815,12.194111747410819,5.701504425730921,0.0,-6.4926073216799,-0.005193256645384281,0.09968983091827381,0.5068411218533839,-9.300658878146404,9.807499999999813,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.674440928127455,46.0,0.0001763321859425413,0.0001763321859425413,-0.8198790640934653,0.0012605238766611917,4.185570812743643,0.514241012185812,30.0,0.0001763321859425413,0.0001763321859425413,-0.7947098851203919,0.0012461305518324177,1.7505110124746959
70,19.75673819194708,19.65708481412798,19.691669266936742,6.016420292552283,0.0,-13.675248974384449,0.0,0.03458445280535266,0.8782076752005139,-3.1567923247989906,4.03499999999946,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5.586103017513569,39.0,0.00017497935593641746,0.00017497935593641746,-0.718023473635698,0.0012681067276459474,4.776206872402093,0.5336893046895663,30.0,0.00017497935593641746,0.00017497935593641746,-0.7837206999460856,0.0012525363747651378,1.6194026569525402
71,-3.9613205034152634,-3.9644822715034276,-4.194422660187312,-16.423516837515468,0.0,-12.229094177328161,-0.22923877868319664,-0.0007016099999993617,0.4925753843753995,0.562296015294804,-0.06972063091941734,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,4.845550020535787,36.0,0.00017363690491479776,0.00017363690491479776,-0.8795785407225291,0.0012747202611838777,4.306835797097948,0.4204337989290555,30.0,0.00017363690491479776,0.00017363690491479776,-0.8569036324818929,0.0012589870292382935,1.7633022288481395
72,-24.082091121881255,-24.084263179502763,-24.462935911287904,18.240417537288323,0.0,42.70335344857625,-0.39124357678362287,0.012570844999998948,0.8455307328532626,-0.46605338980721034,1.3115841226604734,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827669101953506,40.0,0.00017230475324955523,0.00017230475324955523,-0.8916958779096603,0.001281961123459041,4.937335556745529,0.5865701725085576,30.0,0.00017230475324955523,0.00017230475324955523,-0.8914035618305206,0.0012655015064713855,1.8102921446164448
73,-27.658992186608884,-27.66098773635715,-30.14955407059827,-9.159797696665061,0.0,20.98975637393321,-2.5012688063927726,0.012702472152943766,0.42941196055247133,-0.4467157651420086,0.8761277256944942,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,5.1668440867692995,39.0,0.0001709828219234744,0.0001709828219234744,-0.9168298168060107,0.0012895904678421526,4.672837306291629,0.3982803503672282,30.0,0.0001709828219234744,0.0001709828219234744,-0.8293335636456808,0.0012721058175278208,1.7455815056959787
74,9.335568581667758,7.787843293919827,7.614517296175842,-0.9278248120978649,0.0,-8.542342108273706,0.0,-0.17332599774482993,0.8990092054314829,12.440760779582295,-11.541751574150846,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,4.7227142061506,35.0,0.00016967103252556393,0.00016967103252556393,-0.9945890051977975,0.0012966638297906945,4.669567421504429,0.4660001829266548,30.0,0.00016967103252556393,0.00016967103252556393,-0.8678412894407909,0.0012787090381607413,2.0290308435757956
75,-12.502274772317833,-12.792452725156334,-13.628427227109572,-2.470572701611909,0.0,11.157854525497658,-0.7961844396412658,-0.03979006231489398,0.956816804370547,5.386816804370656,-4.43000000000011,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,5.515387359787436,34.0,0.00016836930724640594,0.00016836930724640594,-0.9802266411921557,0.0013032726025866235,4.68296778903288,0.4722479410469532,30.0,0.00016836930724640594,0.00016836930724640594,-0.9115248044331868,0.0012854552168088654,1.877203423778216
76,-12.820967209396258,-14.22540849700015,-15.038764656650953,10.371631409821093,0.0,25.41039606647204,-0.9522756957424576,0.1389195360916969,0.8365874292153421,-11.850912570784963,12.687500000000313,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,4.712378367399558,39.0,0.00016707756887354052,0.00016707756887354052,-0.9277592194386017,0.0013101472734258724,4.184337918574993,0.5447289049625397,30.0,0.00016707756887354052,0.00016707756887354052,-0.8477169036865234,0.0012923547338383893,1.9689107517401376
77,14.716147242132385,14.223768406609329,14.121287080291399,-4.383771735038225,0.0,-18.505058815329622,-0.00504230131831207,-0.09743902499999653,0.14947110955374399,7.016971109553296,-6.867499999999541,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0771821040027545,53.0,0.00016579574078688596,0.00016579574078688596,-1.0696774462483964,0.0013185596743704013,4.832590508011152,0.47096218143900237,30.0,0.00016579574078688598,0.00016579574078688598,-0.8629409611225128,0.0012993329437449574,1.9695263306299846
78,16.82807785328664,13.857636265517769,13.696631045514144,2.0078783988396496,0.0,-11.688752646674486,0.0,-0.16100522000000156,0.7074690680562128,17.23496906805716,-16.527500000000938,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,2.0,0.0,2.0,5.339641654745061,47.0,0.00016452374695419386,0.00016452374695419386,-1.0393213173176379,0.0013277500179259384,4.907156196046383,0.36168090514838697,30.0,0.00016452374695419386,0.00016452374695419386,-0.8802911400794983,0.001305954356212169,1.418863010406494
79,16.445224659233645,16.43656035170596,16.34821149489252,3.621741121518049,0.0,-12.726470373374468,-0.09107665760427608,0.0027278007907114345,0.6033226215389647,0.9308226215389448,-0.32749999999996504,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,5.7966913554979405,46.0,0.00016326151192653943,0.00016326151192653943,-1.040738126505976,0.0013369894282811363,5.071273083272188,0.48629460036754607,30.0,0.00016326151192653943,0.00016326151192653943,-0.9150452136993408,0.0013126031961292028,1.823020048936208
80,-9.709131566061842,-10.12218723138073,-12.584993638752454,1.933240219789806,0.0,14.518233858542263,-2.577578526793115,0.11477211942272063,12.346635360965479,6.426940682151091,5.919694678814388,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,4.684529839335261,37.0,0.00016200896083384592,0.00016200896083384592,-1.0008816719055176,0.0013452359141681242,4.726229964075862,0.48435988451043765,30.0,0.00016200896083384592,0.00016200896083384592,-0.9068125188350677,0.001319455859872202,1.9169380436340968
81,-19.092025008110795,-19.115281605271033,-19.85354913642549,18.101526101780863,-1.1102230246251565e-16,37.95507523820635,-0.8173352425608584,0.07906771140421208,0.712488617739993,-1.5250113822603502,2.2375000000003133,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.970922411812676,45.0,0.00016076601938044396,0.00016076601938044396,-1.0887265430556403,0.0013531943938384454,5.463324311044481,0.5729356778164705,30.0,0.00016076601938044396,0.00016076601938044396,-1.0005998631318411,0.0013261343080860873,2.1080133457978567
82,2.1032260398496874,1.9209439221924942,1.7142379400691667,2.9167799519596507,8.881784197001252e-16,1.2025420118904864,-0.15418676601990455,-0.052519216101026354,0.26945099113677884,4.2694509911368375,-4.000000000000046,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.588170835846348,38.0,0.0001595326138406645,0.0001595326138406645,-1.1344861121554124,0.0013617972420577548,4.617265757761504,0.4053699088593324,30.0,0.0001595326138406645,0.0001595326138406645,-0.9752224187056223,0.0013325561032009622,1.7095860203107198
83,-13.25242329266257,-13.55534667332756,-13.767953780298171,0.23008243751159033,0.0,13.998036217809771,-0.19417587428173988,-0.01843123269150203,0.3063475693380866,5.503847569337192,-5.197499999999096,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.228000180287794,44.0,0.00015830867105446586,0.00015830867105446586,-1.1693088574842974,0.0013701577977785332,4.157204286618666,0.5311614471177261,30.0,0.00015830867105446586,0.00015830867105446586,-0.9718165755271911,0.0013388949446380138,2.1858689288298288
84,6.732459944629067,6.711055290350448,5.1774164120312385,0.5931160216700935,0.0,-4.584300390361148,-1.554767743317825,0.0211288650000018,0.9687953052525984,-1.4630329551523724,2.4318282604049815,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,5.6399770456811655,46.0,0.000157094118423094,0.000157094118423094,-1.204823373452477,0.0013788148441918843,5.19007322580918,0.5164196694890658,30.0,0.000157094118423094,0.000157094118423094,-0.9219894200563431,0.0013450245411756139,2.1721649130185443
85,-24.634229238825558,-24.656827436590312,-25.2183026087157,4.821592683225798,5.551115123125783e-17,30.039895291941498,-0.5820236196254882,0.02054844749999816,0.2954373111831927,-1.5032696951895537,1.7987070063727566,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,5.99336256349788,34.0,0.0001558888839047765,0.0001558888839047765,-1.2204653410350574,0.0013868371778003434,5.146973546813516,0.4748662879069646,30.0,0.0001558888839047765,0.0001558888839047765,-0.9605122685432435,0.0013511717629929383,1.861436398824056
86,39.11748882975553,38.98958447882037,38.2074930359158,-5.265969350109835,0.0,-43.47346238602565,-0.8112600497662754,0.029168606858865173,0.8986282221342634,-3.5763717778659583,4.475000000000218,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.801407868521554,35.0,0.0001546928960104493,0.0001546928960104493,-1.1692922319684709,0.00139402298456324,4.790753316879273,0.393359375,30.0,0.0001546928960104493,0.0001546928960104493,-0.9851049661636353,0.0013573675299994648,2.0071397622426352
87,36.16328827338111,35.3724703771917,35.455037729142504,12.599382457191302,0.0,-22.855655271951232,0.0,0.08256735194965394,0.28970574740777977,-8.89279425259243,9.182500000000214,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.453872306780382,44.0,0.00015350608379951624,0.00015350608379951624,-1.2631788578900425,0.0014020369430495934,4.515757192264903,0.41115587390959263,30.0,0.00015350608379951624,0.00015350608379951624,-1.0157269676526388,0.0013634817015069226,1.8091298282146453
88,32.557757882745136,32.55539737084338,32.66514557143202,0.5388534129655821,0.0,-32.126292158466406,0.0,0.109748200585339,11.54319483669039,-0.48585099585725544,12.029045832547629,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.529909629570811,38.0,0.00015232837687564123,0.00015232837687564123,-1.2597795113136894,0.0014098373909578903,4.7823946099532275,0.44086503287156426,30.0,0.00015232837687564123,0.00015232837687564123,-1.0334912180900573,0.0013695836920912068,2.0031379143397015
89,10.664309569714533,10.505420410597381,9.670490566603464,-3.447331168192212,-8.881784197001252e-16,-13.117821734795676,-0.9178071926697839,0.08287734868003778,0.3529256417458555,-3.9860903040090863,4.339015945754968,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,4.319930854439735,40.0,0.0001511597053825727,0.0001511597053825727,-1.2519378930330276,0.0014174433250445872,4.627127170562744,0.3642560265958309,30.0,0.0001511597053825727,0.0001511597053825727,-0.9766297062238057,0.0013756446811991434,1.628314640124639
90,2.6184493329474208,2.503451312923855,0.8981178169290505,8.365857752863338,0.0,7.467739935934285,-1.6335474426092702,0.028213946615145192,0.8763642017227369,-3.3911357982771193,4.267499999999867,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,4.53909535748618,35.0,0.00015,0.00015,-1.315402933529445,0.0014255440694146923,4.522421625682286,0.5370529159903527,30.0,0.00015,0.00015,-1.0582868774731955,0.0013818433818717799,2.2956961472829183
91,-1.4704705350617586,-1.6719303468291942,-1.8462146783964712,-6.121565907552723,0.0,-4.275351229156255,-0.21080012156988914,0.036515790000000506,0.0866572418239997,-4.488427472594779,4.575084714418774,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591552032665773,44.0,0.00014884919193944152,0.00014884919193944152,-1.3125019087032839,0.0014339731715153903,4.966040746732191,0.47137218341231346,30.0,0.00014884919193944152,0.00014884919193944152,-0.9491536637147268,0.0013880473522779842,2.01911714275678
92,-1.433995730207389,-1.4348059169747516,-5.856744781928293,-3.0240189466450387,-1.1102230246251565e-16,2.8327258352832563,-4.4686597649552855,0.04672089999999734,4.027862200794942,-0.2846377992049849,4.312499999999979,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.987358038242046,39.0,0.00014770721294016467,0.00014770721294016467,-1.4102895336273389,0.001442625855979247,4.554618169099856,0.5082045361399651,30.0,0.00014770721294016467,0.00014770721294016467,-0.982158633073171,0.0013943333605614802,2.4495511054992676
93,1.9780169492001733,1.9775986707220474,1.9808742457205306,-14.381566154593099,-5.551115123125783e-17,-16.362440400313627,0.0,0.003275575000000173,0.2902036643150865,-0.20451857571522364,0.4947222400303159,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.849780958890915,40.0,0.00014657399526513687,0.00014657399526513687,-1.3937082946300507,0.0014508857915643603,4.7683222711086275,0.361297187457482,30.0,0.00014657399526513687,0.00014657399526513687,-1.061793182293574,0.0014002913997198144,2.088938323656718
94,13.680475465033174,13.641161122811559,13.603549044222593,-2.322421807478091,0.0,-15.92597085170068,-0.014392878588751046,-0.02321920000000164,0.22339027568048664,1.9827844618519685,-1.7593941861714872,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,5.69442640793951,38.0,0.00014544947169700768,0.00014544947169700768,-1.3394753274164701,0.001459080009034982,5.522501236514041,0.3257453309992949,30.0,0.00014544947169700768,0.00014544947169700768,-1.092338486512502,0.001406543926956753,1.9311867694060008
95,-28.809932785130513,-31.045798881198202,-31.243453517083395,3.1824628078125867,0.0,34.42591632489598,-0.03886548259967526,-0.15878915328253151,0.8478127657231056,14.952812765723,-14.104999999999869,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.853054539017055,46.0,0.00014433357553412176,0.00014433357553412176,-1.3893602801405864,0.0014683525280460067,5.23642827635226,0.4311495676636696,30.0,0.00014433357553412176,0.00014433357553412176,-1.058785214026769,0.0014126276131719352,2.397641662756602
