episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,learning_rate_clob,grad_norm_clob,td_abs_mean_clob,td_abs_max_clob,n_grad_steps_clob,loss_auction,learning_rate_auction,grad_norm_auction,td_abs_mean_auction,td_abs_max_auction,n_grad_steps_auction
33,13.871917762916521,13.867876541613827,13.867876541612938,6.988123128592109,-1.1102230246251565e-15,-6.879753413020823,0.0,1.734723475976807e-18,0.6357060093072704,0.6357060093072793,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,8.797935973043026,0.00011633585713753009,10.535771141881527,1.6777731154275977,53.9725341796875,46.0,1.4946452697118124,0.00011633585713753009,4.546946032842,0.6067318876584371,10.595198631286621,30.0
34,-29.182397551345915,-29.28944215947827,-29.256159564480775,7.88242138674317,0.0,37.13858095122393,0.0,0.0332825950000004,6.606873031141461,3.271767230906801,3.335105800234655,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.225328799450036,0.00011544332219002443,11.011338595188025,1.5634448889530066,52.898651123046875,33.0,1.339865826567014,0.00011544332219002443,4.442347582181295,0.5447400718927383,9.693534851074219,30.0
35,10.521902855782232,10.520553800858774,10.519753240859163,4.451894030532308,0.0,-6.067859210326857,0.0,-0.0008005600000004099,0.2881121710559569,0.36729483027352405,-0.07918265921755871,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7.994216790905705,0.00011455763481859824,11.721560213300917,1.510902874999576,52.51311111450195,54.0,1.045540185769399,0.00011455763481859824,4.241141970952352,0.4693961789210637,8.866329193115234,30.0
36,23.04935148367117,22.935663269458725,22.948006756962812,8.398842822067126,0.0,-14.549163934895681,0.0,0.012343487500000336,4.685453823746471,3.37176829293541,1.3136855308110325,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,7.074947578151051,0.00011367874248827985,12.319938264242033,1.4925588369369507,51.95874786376953,41.0,1.0045738925536474,0.00011367874248827983,4.730977376302083,0.4481792817513148,8.491377830505371,30.0
37,-24.618405901840642,-25.5772959732978,-25.57729597329878,4.5704749666898055,3.552713678800501e-15,30.147770939988582,0.0,-6.938893903907228e-18,9.79229325264086,9.79229325264086,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.485881592776324,0.00011280659306714875,12.64989236883215,1.4747406727558858,51.8347053527832,37.0,0.9196660786867141,0.00011280659306714875,4.777703324953715,0.45113321642080945,9.64903450012207,30.0
38,46.62153431748014,46.621413695454436,46.62543689545165,5.041048065190775,0.0,-41.584388830260885,0.0,0.004023199999999771,0.28808430813234054,-0.10982805912147092,0.39791236725381235,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.937187602645473,0.00011194113482324333,12.85574577984057,1.4572490359607495,51.511558532714844,38.0,1.3098008195559183,0.00011194113482324333,6.104391813278198,0.49804884791374204,15.62898063659668,30.0
39,62.48614931516521,34.81155240843529,34.77228124843762,-10.946108860178315,0.0,-45.718390108615914,0.0,-0.0392711599999989,48.716650631578865,52.606650631578816,-3.889999999999965,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.799284780025483,0.00011108231642149231,15.16518144607544,1.528300878405571,51.16834259033203,40.0,0.9725762774546941,0.0001110823164214923,6.58762522538503,0.45951534509658815,13.097600936889648,30.0
40,31.328216894606534,29.79788912872844,29.793675268728343,1.4580514720213573,0.0,-28.335623796706994,0.0,-0.004213860000000159,12.003141720937904,12.370641720937908,-0.3675000000000139,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.857535843946496,0.0001102300869206699,14.92765691329022,1.4890642117480843,51.16626739501953,49.0,0.8545063843329748,0.0001102300869206699,6.442763948440552,0.4543533941109975,11.302520751953125,30.0
41,23.162126038605056,23.110025545919477,23.09994093841898,6.152860497323985,0.0,-16.94708044109499,0.0,-0.010084607499999933,1.2351491190061665,2.2825532345506825,-1.04740411554452,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,4.0,0.0,1.0,7.117929174786522,0.00010938439577037414,17.94065741130284,1.496605430330549,50.62228775024414,42.0,0.7625245556235314,0.00010938439577037412,5.782823665936788,0.42598927120367686,10.035125732421875,30.0
42,20.07258855650258,20.066374647647905,20.06459350014616,-4.40164564049838,0.0,-24.466239140644536,0.0,-0.0017811474999998424,0.6157835057690875,0.7882835057690603,-0.17249999999998167,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,6.91840566529168,0.00010854519280802836,16.951011737187702,1.4580151504940457,50.40087127685547,36.0,0.7107203284899394,0.00010854519280802836,6.513960750897725,0.41736091375350953,9.1551513671875,30.0
43,-34.99568469551738,-46.15472836077764,-46.15472836077893,-2.5730378513550023,0.0,43.58169050942392,0.0,6.5052130349130266e-18,33.40515478973305,33.40515478973306,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.143405698066534,0.00010771242825590599,16.920695903689364,1.3949648225030233,50.12217712402344,43.0,0.7119186381498973,0.00010771242825590599,6.23613608678182,0.42205299536387125,8.478765487670898,30.0
44,1.565187198561005,1.5651457914804305,1.5651457914830968,19.296291070498672,1.1102230246251565e-16,17.731145279015575,0.0,0.0,0.06434833375810456,0.06434833375810234,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,8.000601649284363,0.00010688605271817785,18.224198717820016,1.4739524126052856,50.177738189697266,38.0,0.8390369564294815,0.00010688605271817784,7.435942069689433,0.441858834028244,7.851348400115967,30.0
45,22.422755763082446,22.41391394750361,22.407293487502457,1.285856053537233,0.0,-21.121437433965223,0.0,-0.006620459999999966,0.3412618566969883,0.9403092884171709,-0.5990474317201628,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,5.685549305832905,0.00010606601717798212,19.484955994979195,1.4187476168508115,15.37320613861084,46.0,0.6959415704011918,0.00010606601717798212,7.430183219909668,0.4320862015088399,6.155146598815918,30.0
46,10.545656877926085,10.544932371788022,10.547640741790358,-8.193498151748656,0.0,-18.74113889353902,0.0,0.0027083700000001027,0.5902262157234048,0.26916651687452325,0.3210596988488745,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.7826417265711605,0.00010525227299451708,19.021399240236025,1.4277006838772748,50.006072998046875,37.0,0.7070319086313248,0.00010525227299451708,7.7485435962677,0.42742022275924685,7.080501556396484,30.0
47,9.681353990299831,9.678475724672444,9.679076024670184,3.8051123968285054,-3.469446951953614e-17,-5.873963627841686,0.0,0.0006002999999998814,0.6546052191248464,0.5364946996370886,0.1181105194877915,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756291352066339,0.0001044447719001558,19.059836555929746,1.401664467418895,48.84663391113281,51.0,0.6295328170061112,0.0001044447719001558,7.782374986012777,0.41170712808767956,7.994966983795166,30.0
48,2.4402003610797984,2.439897678230458,2.4400976582329053,2.9887596729456294,4.336808689942018e-19,0.5486620147127218,0.0,0.00019998000000003146,0.1939778288577827,0.17397782885776358,0.020000000000003126,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.909229830997746,0.00010364346599758318,21.45053170366985,1.4017999055908947,48.251914978027344,41.0,0.6089855372905731,0.0001036434659975832,7.400891319910685,0.40694958666960396,6.762262344360352,30.0
49,12.433953246428967,12.433311735224299,12.43208269272394,-6.422388590344516,0.0,-18.854471283068452,0.0,-0.0012290425000001297,0.1482807147548897,0.2532807147549061,-0.10500000000000398,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,6.41650636990865,0.00010284830775695496,22.176336415608723,1.406334678332011,48.0223388671875,45.0,0.5895866652329763,0.00010284830775695495,9.699435933430989,0.4075545926888784,6.754528522491455,30.0
50,1.4667864859967086,1.4586979995245877,1.4573485395298278,-1.3064712089738408,-1.734723475976807e-18,-2.7638197485036713,0.0,-0.001349459999999413,0.7643601321007338,0.899360132100651,-0.13499999999994117,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,6.352373735471205,0.00010205925001307825,22.094140074469827,1.3951114226471295,47.83783721923828,44.0,0.6491347153981527,0.00010205925001307825,9.56556609471639,0.4346190611521403,6.658823490142822,30.0
51,-45.70421843045909,-45.704307699596534,-45.701926179597464,24.286756621821606,0.0,69.98868280141907,0.0,0.0023815199999998073,0.16353728884179475,-0.09448234620369511,0.25801963504549164,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.288390316861741,0.00010127624596261423,25.161675027076235,1.483128677023218,47.54429244995117,47.0,0.6003257354100545,0.00010127624596261425,8.24392746289571,0.41472527186075847,5.154691696166992,30.0
52,-22.944920774954007,-22.945256010700923,-22.94525601070151,2.20116516177585,0.0,25.146421172477385,0.0,0.0,0.18309444200097857,0.18309444200098746,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.839365017719758,0.00010049924916130173,23.682449707618126,1.4200374942559462,17.251066207885742,39.0,0.6531744827826818,0.0001004992491613017,11.07823052406311,0.43285684486230214,7.195782661437988,30.0
53,4.607933188234703,4.24698478921262,4.187326679216836,-7.879607533065863,0.0,-12.066934212282703,0.0,-0.05965810999999939,0.28789812681678484,6.007898126816764,-5.719999999999963,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.528256685175794,9.972821352120236e-05,27.723345168093417,1.4634644173561258,47.39698791503906,47.0,0.6917569716771443,9.972821352120236e-05,9.786693183581034,0.4282546619574229,7.7075910568237305,30.0
54,9.421776868849149,9.421063936290322,9.422014411290267,5.851112556713032,-1.3183898417423734e-16,-3.5709018545772304,0.0,0.0009504749999999886,0.3520079696989171,0.2670079696988834,0.08500000000000085,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.538861700006433,9.896309330796706e-05,25.379742055325895,1.4047624001631867,46.277809143066406,37.0,0.6202537834644317,9.896309330796706e-05,9.538016223907471,0.41788270076115924,6.5160369873046875,30.0
