policy,env_seed,pnl,objective,inventory,auction_qty,inventory_at_auction_open,clob_qty,cancels
ddpg,1555188258,21.731294517989227,21.084126654326834,-8.044674410207001,8.734045942510654,0.6893715323036815,99.31062846769632,0
ddpg,1136402151,-3.3136500176915433,-3.318282323545525,0.6806104505502049,0.0,0.6806104505502191,99.31938954944978,0
ddpg,1522614984,24.432574904050853,24.126367453195957,-5.53360145705215,6.15249999999979,0.6188985429476475,99.38110145705235,0
ddpg,1871419168,22.816221911400135,21.023074174446943,-13.39084663848105,13.897500000000061,0.5066533615190281,99.49334663848097,0
ddpg,1991909418,50.997286402582176,50.899704380206636,3.123812132243888,15.230000000001116,18.35381213224504,81.64618786775496,0
ddpg,470941906,10.429334025971912,4.757243384185817,23.81615133010809,14.467500000000022,38.28365133010813,61.71634866989187,0
ddpg,27383708,6.818329645395352,3.957341633403596,16.91445539174039,2.7655667944699376,19.68002218621031,80.31997781378969,0
ddpg,1249759773,-12.498742507148563,-12.502063019324002,0.5762388545940702,0.0,0.5762388545940524,99.42376114540595,0
ddpg,1400437899,-3.37462379205499,-3.3761126561088557,0.3858580119506918,0.0,0.38585801195067404,99.61414198804933,0
ddpg,772219638,-6.603086250555862,-6.647449575798858,2.106260317315906,2.305894950481651,4.412155267797573,95.58784473220243,0
ddpg,1109829770,-5.241385310680926,-5.361687533757945,3.468461086375619,17.507499999999627,20.97596108637525,79.02403891362475,0
ddpg,1577764228,8.280980348332378,8.179570015361227,3.184498908323733,0.13210711805200975,3.3166060263757657,96.68339397362423,0
ddpg,1971291912,18.083412471145493,17.978677293204953,3.2362814763326995,11.569999999999563,14.806281476332273,85.19371852366773,0
ddpg,1567622137,16.754361489618532,16.73609406009985,-1.3515705500891637,2.6900000000000297,1.3384294499108478,98.66157055008915,0
ddpg,816756653,41.60103106516726,41.60083662805712,-0.1394407078830593,0.33000000000004803,0.1905592921170154,99.80944070788298,0
ddpg,619150585,18.797810260759434,16.925486202024544,-13.683289292910853,14.316060309220246,0.6327710163093769,99.36722898369062,0
ddpg,598441120,15.389818078136159,15.171207028135465,-4.675586059529795,4.8025000000003395,0.12691394047052995,99.87308605952947,0
ddpg,666570076,4.108911012668614,4.086029668514306,-1.5126580629576307,1.7524999999997775,0.23984193704212942,99.76015806295787,0
ddpg,1278635839,18.063052288252948,18.060449009727815,-0.510223335916038,0.9900000000001867,0.47977666408414166,99.52022333591586,0
ddpg,396536325,12.976646080658611,8.55306996894566,21.03229923644334,5.080000000000069,26.112299236443405,73.8877007635566,0
ddpg,119393625,-8.619367452649385,-12.12859401312492,18.73292972408623,25.595000000000358,44.32792972408659,55.67207027591341,0
ddpg,1428683470,-2.374888078091317,-2.564384305280945,4.353116437560888,0.5365966153861036,4.889713052946945,95.11028694705305,0
ddpg,1679935216,12.924917921758606,12.924543067208022,0.19361160879050132,9.832499999999758,10.02611160879026,89.97388839120974,0
ddpg,1574412579,-0.7554427629602287,-0.767460871083237,1.0962713223927878,0.0,1.0962713223928517,98.90372867760715,0
ddpg,1752896313,-6.93596925244492,-7.011809146096658,2.753904385626658,21.74499999999781,24.498904385624485,75.50109561437552,0
ddpg,1110753077,11.377188031265177,11.06916391816214,5.5499920099315325,18.030839049443905,23.580831059375456,76.41916894062454,0
ddpg,2044369956,46.05089157799557,45.94823733456173,-3.203970090900393,3.7638481334812024,0.5598780425807917,99.44012195741921,0
ddpg,1745820347,47.61134632363792,47.60830320975418,-0.5516442588967787,0.6700000000000799,0.11835574110331493,99.88164425889669,0
ddpg,552249014,1.9461169096830417,0.8468958170460779,10.484374528969116,7.448806041714214,17.93318057068332,82.06681942931668,0
ddpg,297319703,39.4230526846095,39.256064103196,-4.086423637038891,4.120000000000282,0.033576362961383666,99.96642363703862,0
ddpg,1401341439,-4.443539665098797,-6.303954737824872,13.639703342544056,2.016416051832038,15.65611939437612,84.34388060562388,0
ddpg,403088148,37.504542033600956,37.49099236437912,-1.1640304644569026,1.2775000000000603,0.11346953554318873,99.88653046445681,0
ddpg,230059583,-2.7997988892675494,-2.8033041055039205,0.5920486666120581,0.12500000000000355,0.7170486666120723,99.28295133338793,0
ddpg,1769305579,18.070057350014395,18.034080742808843,1.89675004166474,-1.0000000000008846,0.8967500416638785,99.10324995833612,0
ddpg,279203445,9.45947644023181,7.928182537032752,12.374546065206022,0.0,12.374546065206033,87.62545393479397,0
ddpg,1188019166,43.44631781543285,43.4457806096284,0.23177700585891614,0.05999999999999872,0.2917770058589326,99.70822299414107,0
ddpg,1869276171,21.862578631151337,21.856981501165507,-0.7481396918911638,1.457219819915896,0.7090801280247376,99.29091987197526,0
ddpg,1693719656,-5.577922422578922,-16.770922751909872,33.45594166860492,20.442758800814435,53.89870046941939,46.10129953058061,0
ddpg,458231518,-9.186715706106042,-9.188756750708409,-0.45177921625123696,0.5890683852817021,0.13728916903046695,99.86271083096953,0
ddpg,1789568434,43.46149945255456,43.455312079898164,-0.7865985415952217,1.3200000000000465,0.5334014584048248,99.46659854159518,0
ddpg,140356044,-10.654126961053407,-11.146324172031076,7.015676809671804,3.240000000000105,10.255676809671954,89.74432319032805,0
ddpg,234335154,41.85847255507542,41.858464428668846,0.028506852824175866,0.7750000000000945,0.8035068528242846,99.19649314717572,0
ddpg,1545576019,-9.434663422473022,-9.530142333878075,3.0899662037804436,0.0,3.0899662037804205,96.91003379621958,0
ddpg,1278339183,-2.6512637838059163,-9.934265507280877,26.987037116873278,3.1025000000002088,30.089537116873487,69.91046288312651,0
ddpg,891930783,5.646257160608002,5.637998375218996,-0.9087785972945417,5.837499999999483,4.928721402704966,95.07127859729503,0
ddpg,1226933256,-6.750920704904274,-6.758831281475887,0.8894142213621564,0.054214989571583015,0.9436292109337359,99.05637078906626,0
ddpg,637484692,-0.8056031235955743,-1.1972474512240792,6.258149308130199,0.049225069037714536,6.307374377167946,93.69262562283205,0
ddpg,913490309,-1.8900805822122493,-1.890988897002434,0.30138261233601016,0.0,0.3013826123360275,99.69861738766397,0
ddpg,953563806,17.654292490267835,8.407414579030918,30.408679536008986,2.465000000000014,32.87367953600902,67.12632046399098,0
ddpg,7818879,8.891936043932219,8.873104430892665,-1.3722832447987177,15.220517994828183,13.84823475002949,86.15176524997051,0
ddpg,1169114157,12.188132201374174,12.017934917152832,4.125497354517895,2.469999999999917,6.595497354517818,93.40450264548218,0
ddpg,623844878,17.73214478472255,17.727969771402634,0.6461434298910973,4.917972807340791,5.564116237231929,94.43588376276807,0
ddpg,1457827827,-8.87225771523481,-8.872871823180379,0.24781201455330182,0.0,0.24781201455330404,99.7521879854467,0
ddpg,348129401,17.548898530998486,17.536588761398892,-1.1094940107811726,4.647499999999994,3.538005989218817,96.46199401078118,0
ddpg,1857805544,46.71915710379835,46.717273120532525,-0.4340487606046217,0.6675000000001141,0.23345123939552082,99.76654876060448,0
