symbol,date,initial_raw_price,annual_realized_vol,horizon_return_bps
synthetic,51,100.0,0.12989643019942157,-1.851389876095233
synthetic,52,100.0,0.11792287574932721,25.894508139654437
synthetic,53,100.0,0.1416171280248855,62.80123507913294
synthetic,54,100.0,0.0729455556893428,34.57690876011554
synthetic,55,100.0,0.1887365711914162,-26.39259069595834
synthetic,56,100.0,0.06716137146843108,44.95365359057146
synthetic,57,100.0,0.07967138646843637,58.64590787335588
synthetic,58,100.0,0.11798676931129541,-22.6905694995283
synthetic,59,100.0,0.0986917433711585,53.1426075945296
synthetic,60,100.0,0.16372798195898394,-22.75361759924599
synthetic,61,100.0,0.07349078134781652,26.48989572366034
synthetic,62,100.0,0.1315349441550756,0.7613539544126802
synthetic,63,100.0,0.3017191248009743,-109.56696997416748
synthetic,64,100.0,0.12335557027081365,5.885592470851186
synthetic,65,100.0,0.09662377444576213,22.593178531762348
synthetic,66,100.0,0.10549239013462985,25.624763278433438
synthetic,67,100.0,0.15079839815806317,-44.74445988078113
synthetic,68,100.0,0.06935034690578551,12.876284612926003
synthetic,69,100.0,0.188876220448441,-36.42114796136187
synthetic,70,100.0,0.16743976685647508,19.024084525212093
synthetic,71,100.0,0.18017186208888064,0.04263634358459001
synthetic,72,100.0,0.06286727028615374,40.24406964727278
synthetic,73,100.0,0.07799257803559138,29.02950434423346
synthetic,74,100.0,0.16062732113680606,-73.9394070553645
synthetic,75,100.0,0.18983561672234542,32.410176756414444
synthetic,76,100.0,0.20923085670624494,-26.0587643958754
synthetic,77,100.0,0.05584100064509363,16.172968655674413
synthetic,78,100.0,0.08756740237828038,-6.276331784981215
synthetic,79,100.0,0.15896092125465108,19.935787118117165
synthetic,80,100.0,0.12591083585863466,67.28997112651402
synthetic,81,100.0,0.1004232900463447,14.867116887895548
synthetic,82,100.0,0.12593733839158783,27.289491147832745
synthetic,83,100.0,0.11619224592190847,12.328260915592804
synthetic,84,100.0,0.071049524779536,2.6146230504742185
synthetic,85,100.0,0.22689269273109014,18.007373376276448
synthetic,86,100.0,0.10892389399952905,1.699067659013398
synthetic,87,100.0,0.18684964798215992,-91.07322599491097
synthetic,88,100.0,0.1332696542811986,64.32502493573855
synthetic,89,100.0,0.1870169160479371,-44.92401909029442
synthetic,90,100.0,0.1591671998610449,-25.71568873569685
synthetic,91,100.0,0.14269741840426575,81.22377852108231
synthetic,92,100.0,0.07855587074534182,-3.7265107742578962
synthetic,93,100.0,0.17093124008872004,-29.5567152406373
synthetic,94,100.0,0.0986779288512858,18.823379072385737
synthetic,95,100.0,0.1411731612930874,49.85071851265177
synthetic,96,100.0,0.12005331905529791,22.049060754867345
synthetic,97,100.0,0.1043967504558294,38.67659783385102
synthetic,98,100.0,0.16243259835531942,17.18703873370142
synthetic,99,100.0,0.13674882387849474,28.161469669385486
synthetic,100,100.0,0.15380606576717815,44.01906942870237
synthetic,101,100.0,0.11122648077412321,-28.39648557653063
synthetic,102,100.0,0.22160414328040656,-53.988250518173245
synthetic,103,100.0,0.09327250946603768,15.225355940235996
synthetic,104,100.0,0.13979370921500045,10.296255141464261
synthetic,105,100.0,0.12039804621212392,50.99953011860059
synthetic,106,100.0,0.14078548133063407,90.51140918380884
synthetic,107,100.0,0.15822528257329577,60.2581563749105
synthetic,108,100.0,0.1324653071658186,-16.50779051094231
synthetic,109,100.0,0.12140255344144633,-2.3106959239027614
synthetic,110,100.0,0.144091408453267,28.00257337939538
synthetic,111,100.0,0.12311711407897852,-38.807988289830675
synthetic,112,100.0,0.07319026757110354,23.338541117603473
synthetic,113,100.0,0.21744847932033073,-70.27471344666748
synthetic,114,100.0,0.05002017246680635,24.53620540553647
synthetic,115,100.0,0.0934432973610936,39.39249925971167
synthetic,116,100.0,0.15922879038296486,-69.6112221187528
synthetic,117,100.0,0.09006203601028528,7.99477953305594
synthetic,118,100.0,0.11070559625756116,30.443049638761988
synthetic,119,100.0,0.14249852330639476,49.81994185200955
synthetic,120,100.0,0.1289541482364451,55.25547879424053
synthetic,121,100.0,0.17727307904067005,1.239324880575321
synthetic,122,100.0,0.11215027241271248,10.526028314854496
synthetic,123,100.0,0.1088862653659106,42.30909151940576
synthetic,124,100.0,0.07344115286988104,58.29918416151658
synthetic,125,100.0,0.2144340005334495,-100.80892297929967
synthetic,126,100.0,0.09522157718284173,15.781288391047976
synthetic,127,100.0,0.12776051741560626,25.93781620329416
synthetic,128,100.0,0.15775961398797092,-32.42411904017306
synthetic,129,100.0,0.11317272347455562,24.98871785495682
synthetic,130,100.0,0.139827140664841,39.223931964831316
synthetic,131,100.0,0.11416804428020524,35.338817233123706
synthetic,132,100.0,0.18703134556186832,-22.66813575068194
synthetic,133,100.0,0.07341114223396872,20.897836142703685
synthetic,134,100.0,0.20505776403685042,-26.31110667699832
synthetic,135,100.0,0.1719945616351649,-36.85068065814367
synthetic,136,100.0,0.22306261870789534,-124.99335925700738
synthetic,137,100.0,0.09343489739837933,-20.058362350475754
synthetic,138,100.0,0.20033131638721305,-63.53166974017888
synthetic,139,100.0,0.15380807992636963,-47.8759318132338
synthetic,140,100.0,0.1473056368612843,-19.699772166943408
synthetic,141,100.0,0.20520790064028885,-12.373652232168242
synthetic,142,100.0,0.10438042137627679,3.0901511425507344
synthetic,143,100.0,0.10140832880731114,15.276663943852853
synthetic,144,100.0,0.10116521876790387,2.549766747654836
synthetic,145,100.0,0.08867000272828911,20.523915709835805
synthetic,146,100.0,0.04007757771709024,40.00979261381987
synthetic,147,100.0,0.14722133436364246,54.06609545485664
synthetic,148,100.0,0.11299110962735283,-30.160450530911653
synthetic,149,100.0,0.18484969194435008,1.0841517181359173
synthetic,150,100.0,0.10543553997466863,29.90255013197718
synthetic,151,100.0,0.11828662889843426,-12.65801832837754
synthetic,152,100.0,0.18524900565605582,34.33964884203
synthetic,153,100.0,0.12597383398388248,-10.60226299699818
synthetic,154,100.0,0.12829387983960563,45.81673162559197
synthetic,155,100.0,0.13650594563670443,-5.24783226437231
synthetic,156,100.0,0.10804956436456187,73.11473056226481
synthetic,157,100.0,0.11998501862213126,0.497194761837072
synthetic,158,100.0,0.07369155062980959,20.318348434726907
synthetic,159,100.0,0.14587347379373672,-56.78733397942448
synthetic,160,100.0,0.11168128811913583,-29.150489324193394
synthetic,161,100.0,0.16493407893166048,-31.945240877129244
synthetic,162,100.0,0.12365433150772862,29.709081247846214
synthetic,163,100.0,0.18249696266728377,33.933909220211774
synthetic,164,100.0,0.08469865757066396,13.225188444390135
synthetic,165,100.0,0.09790539065386668,8.657671640248665
synthetic,166,100.0,0.0720713475681865,-16.171022539832602
synthetic,167,100.0,0.13920636061710423,14.800339720202338
synthetic,168,100.0,0.13024376593876133,-9.513358143312667
synthetic,169,100.0,0.14469660812039628,-29.001074524249717
synthetic,170,100.0,0.08951101649793738,44.31140246960563
synthetic,171,100.0,0.07216943170181325,40.939093224432455
synthetic,172,100.0,0.1145764871647299,31.561488378599734
synthetic,173,100.0,0.1940499683786118,5.73299655391768
synthetic,174,100.0,0.08870939086048452,68.81611836151214
synthetic,175,100.0,0.24361150274568477,-124.97925048605474
synthetic,176,100.0,0.15095004300383927,-1.8630477826819813
synthetic,177,100.0,0.14237197704618962,68.03284738455373
synthetic,178,100.0,0.1669336584776654,-41.97616453118225
synthetic,179,100.0,0.07424071129755587,22.975101477635818
synthetic,180,100.0,0.10478682266541356,42.225073114841024
synthetic,181,100.0,0.12407022777827464,62.31224782490274
synthetic,182,100.0,0.12753519729528426,16.227534120931697
synthetic,183,100.0,0.07391096840053403,72.35861794208543
synthetic,184,100.0,0.16188838286530713,-1.9746963903810588
synthetic,185,100.0,0.130238739310306,21.021366316860135
synthetic,186,100.0,0.14894274612328445,-0.44815192486113986
synthetic,187,100.0,0.08908954361905685,13.71053848024495
synthetic,188,100.0,0.133471894313553,66.16534871489499
synthetic,189,100.0,0.15983982836497676,-21.322309713623923
synthetic,190,100.0,0.08715084595876223,26.97053238887248
synthetic,191,100.0,0.12302406255234195,3.7549067546671644
synthetic,192,100.0,0.20042689116828974,-63.8405463896663
synthetic,193,100.0,0.08326253192068539,17.825988605091325
synthetic,194,100.0,0.14085299621059275,-19.32626527119674
synthetic,195,100.0,0.2311105839707759,-13.808299159795423
synthetic,196,100.0,0.13271213462549641,44.26370196183305
synthetic,197,100.0,0.07827754707386725,39.15235555127295
synthetic,198,100.0,0.2520877727743763,-43.64366136481168
synthetic,199,100.0,0.2603036226221366,-26.762102136168586
synthetic,200,100.0,0.12654471737864786,18.71358029792658
synthetic,201,100.0,0.15179104947122177,1.113434900970045
synthetic,202,100.0,0.07988699996914915,25.035901394661053
synthetic,203,100.0,0.05910948661832123,41.32585356342089
synthetic,204,100.0,0.07248309640762811,34.69232539014433
synthetic,205,100.0,0.10188520245517624,45.345984796545395
synthetic,206,100.0,0.13529995888761612,10.587850512140395
synthetic,207,100.0,0.1871676051601204,-61.495781187219656
synthetic,208,100.0,0.2737065015306884,-213.31300242043326
synthetic,209,100.0,0.15168431970441315,-46.442790009965094
synthetic,210,100.0,0.2402622610896417,-215.35072087601304
synthetic,211,100.0,0.1697263835845826,67.9434800711065
synthetic,212,100.0,0.15491605789686994,-27.234554611319517
synthetic,213,100.0,0.0739764750536505,19.48703879008029
synthetic,214,100.0,0.16653862016969712,-0.8040089174798926
synthetic,215,100.0,0.05934321798845159,25.3444583417739
synthetic,216,100.0,0.10359652710769815,56.54391404056103
synthetic,217,100.0,0.07655595341439624,-9.99134585833339
synthetic,218,100.0,0.16697689926662132,-5.873455041194298
synthetic,219,100.0,0.07245186736187408,53.16524606885365
synthetic,220,100.0,0.18784442118375452,73.51688993508576
synthetic,221,100.0,0.08165280363845191,10.708934101371081
synthetic,222,100.0,0.08522982151320671,74.17159715223053
synthetic,223,100.0,0.13059036556656411,29.221497532916363
synthetic,224,100.0,0.09562780663263495,16.877381885849196
synthetic,225,100.0,0.07775146192217357,42.356451876932596
synthetic,226,100.0,0.11301555468253317,21.27082403736269
synthetic,227,100.0,0.15384000389174918,-33.39794549832131
synthetic,228,100.0,0.11366446253738484,16.99283727007117
synthetic,229,100.0,0.0763773653590488,16.846041845590687
synthetic,230,100.0,0.12825747077076913,26.338692896188398
synthetic,231,100.0,0.20275956808139653,-35.400042458992864
synthetic,232,100.0,0.13692007275529314,-56.746667991660615
synthetic,233,100.0,0.05876056632881898,32.571264440612865
synthetic,234,100.0,0.10684756127010012,34.76568788352452
synthetic,235,100.0,0.1360198742901428,38.712602658543815
synthetic,236,100.0,0.17641073115125155,-61.98802546409921
synthetic,237,100.0,0.12799724996960818,-3.7696194298886265
synthetic,238,100.0,0.11340752100765815,38.81680751769867
synthetic,239,100.0,0.1067646874900713,13.249383474407406
synthetic,240,100.0,0.1488200902836367,-88.16808602682302
synthetic,241,100.0,0.13834823689148265,10.039968369373042
synthetic,242,100.0,0.14777562849162007,-35.69660083725612
synthetic,243,100.0,0.12004739710006875,25.97715109437626
synthetic,244,100.0,0.08774747832156095,10.654781133112579
synthetic,245,100.0,0.09824533289783079,19.834715106705758
synthetic,246,100.0,0.09397854641529443,50.20442301947092
synthetic,247,100.0,0.06319708495456033,42.84450575727794
synthetic,248,100.0,0.13130148823849225,4.072617807304724
synthetic,249,100.0,0.1590811761259195,-17.192497385960515
synthetic,250,100.0,0.2461604331125093,-46.35951131542249
synthetic,251,100.0,0.09816037141684526,27.76930251684684
synthetic,252,100.0,0.1421836449085916,-6.282705749630635
synthetic,253,100.0,0.16973497155761766,-98.16070032469094
synthetic,254,100.0,0.12046428071054702,25.300216276300524
synthetic,255,100.0,0.1272703673171259,-39.00843196620318
