Datetime,AAPL,AMZN,CAT,GOOGL,JNJ,JPM,MSFT,NEE,PG,XOM
2025-12-31 14:56:00+00:00,99.85664599186033,99.9614259674186,100.24451319150891,100.40201228833187,100.05077653939398,99.81988070162053,99.78454427984474,100.01241862129604,99.83343839222812,99.8098202808909
2025-12-31 14:57:00+00:00,99.87925615359279,99.90115404151018,100.19595347708406,100.30596299670273,100.06045072092947,99.83373097267334,99.78044304483451,100.04348413426331,99.90973763527437,99.888372636427
2025-12-31 14:58:00+00:00,99.88291844151784,99.82365781154378,100.2462489790341,100.2899547814312,100.08946588629746,99.72147236462182,99.73119691757438,100.01241862129604,99.88890948867218,99.80154995177848
2025-12-31 14:59:00+00:00,99.90486983804425,99.8494876984835,100.25752101387772,100.32996066901643,100.07326845802108,99.78139310987541,99.73119691757438,99.98818808997339,99.90279845113173,99.80229434448273
2025-12-31 15:00:00+00:00,99.87560503117969,99.80644007663304,100.30867382552012,100.33796966018338,100.09188627649091,99.81525768034646,99.68503767407003,99.98135310832878,99.88890948867218,99.73540624411741
2025-12-31 15:01:00+00:00,99.84047833053266,99.83657275501365,100.17384335427815,100.39237219774432,100.03626895670999,99.6736259737121,99.65220900970577,99.9502970752251,99.90279845113173,99.66098589893116
2025-12-31 15:02:00+00:00,99.86096704499144,99.84733958733668,100.10578778240549,100.44768307210836,100.00242039019346,99.70441792638515,99.70042200142898,99.92544087290584,99.8906469332514,99.64445154911907
2025-12-31 15:03:00+00:00,99.85730475706637,99.89250247459776,100.06850010282425,100.42600996064557,99.91778790504455,99.65515268138523,99.66556463455586,99.92544087290584,99.90279845113173,99.60310621196975
2025-12-31 15:04:00+00:00,99.8975564277061,99.9614259674186,99.95664764815079,100.47158307379806,99.956477251948,99.67670798789483,99.70821747866215,99.90680346109819,99.89585926698908,99.62791089089423
2025-12-31 15:05:00+00:00,99.86100054152733,99.96185296198907,99.979191717838,100.424378861225,100.02660215441293,99.68286261987555,99.66318529210719,99.85089122567527,99.91668741359126,99.52042184608382
2025-12-31 15:06:00+00:00,99.87560503117969,100.01239598083806,99.92543522490779,100.46118115234341,99.96615143348347,99.69825389801971,99.72196757344452,99.8695286374829,99.86808134206998,99.54109451465848
2025-12-31 15:07:00+00:00,99.86644931136705,100.02600068476791,99.88729023563423,100.51015320321066,100.01934836307093,99.63975200685636,99.69837451463762,99.94407828471348,99.91321252443282,99.52042184608382
2025-12-31 15:08:00+00:00,99.86096704499144,99.98295306291746,99.86909621883031,100.52359268107132,100.01208719249053,99.62127871452947,99.6809301776323,99.90680346109819,99.93702822817733,99.49561716715931
2025-12-31 15:09:00+00:00,99.84632905880318,99.9915586457992,99.93583936598878,100.50278883816202,100.00725379134198,99.6489980494045,99.66862021117416,99.94794606905607,99.98264674255627,99.52869217519623
2025-12-31 15:10:00+00:00,99.86096704499144,99.9614259674186,99.86648195347222,100.43766206608726,99.96615143348347,99.59356877603915,99.67990330352289,99.93165966341743,99.98958592669891,99.52869217519623
2025-12-31 15:11:00+00:00,99.85365363465328,99.92715472627809,99.82312960162301,100.43718348002972,99.94196966926401,99.56739984464016,99.68811203497083,99.93786897406545,100.02082814660218,99.52869217519623
2025-12-31 15:12:00+00:00,99.87556036913182,99.92268113700902,99.8430699900224,100.44678450236768,99.93954927907055,99.54738554522193,99.7281225566736,99.91923156225782,100.04138084467351,99.52042184608382
2025-12-31 15:13:00+00:00,99.89027651390386,99.93989887191977,99.80404652291594,100.45958912117243,99.92262130619308,99.55662219138539,99.72094069933507,99.83846312451564,100.01388896245955,99.50388118785898
2025-12-31 15:14:00+00:00,99.90878893274454,99.93128671989078,99.77283409967295,100.4627829505768,99.86507800519114,99.53660789196714,99.6942670181999,99.82603502335601,99.96181859595409,99.52042184608382
2025-12-31 15:15:00+00:00,99.86520993953876,99.89038720918714,99.67919682994393,100.50439063639543,99.91778790504455,99.53547092941803,99.70657698465806,99.85710053632329,99.98055969022634,99.49561716715931
2025-12-31 15:16:00+00:00,99.77864372526142,99.84518490704262,99.70000511210594,100.4627829505768,99.91778790504455,99.55662219138539,99.71068448109578,99.86915892280311,99.97917185339782,99.45841014877256
2025-12-31 15:17:00+00:00,99.75121006235939,99.87316947427641,99.66877152072239,100.42277706299159,99.970984834632,99.5597042055681,99.69016578318968,99.86132855548209,100.00347488915847,99.4708124882348
2025-12-31 15:18:00+00:00,99.72339677205049,99.84088211560174,99.6739894673683,100.36677272719726,100.00483340114855,99.54230210109739,99.59783477332599,99.93786897406545,100.03819199822017,99.44600150089757
2025-12-31 15:19:00+00:00,99.7182718020578,99.83657275501365,99.79451027559755,100.41477783888703,100.00242039019346,99.5812595120777,99.62963656358083,100.0,100.01735325744374,99.4377374801979
2025-12-31 15:20:00+00:00,99.7182718020578,99.85379705907161,99.84826676852776,100.45318192823885,100.02418176421945,99.55357776274147,99.59988852154486,99.9937812094884,100.01388896245955,99.39226013269872
2025-12-31 15:21:00+00:00,99.7182718020578,99.82365781154378,99.78844560332958,100.44037730943411,100.0628711111229,99.49350667533264,99.62348158035174,99.9502970752251,99.97569696423938,99.35505311431197
2025-12-31 15:22:00+00:00,99.69815154949391,99.8322239795421,99.81358277023433,100.47962136615223,100.014507582684,99.54123091324121,99.61968715528884,99.93165966341743,99.93751556019345,99.41293280127339
2025-12-31 15:23:00+00:00,99.69540483355013,99.82692924686829,99.7901813908548,100.46758834527698,100.04836352843891,99.51967560673161,99.61435241906182,99.98881376096998,99.94792963349454,99.44186949054773
2025-12-31 15:24:00+00:00,99.67436900900498,99.8193550201029,99.77977724977379,100.46919014351036,100.01934836307093,99.56894085173154,99.64092591735705,99.9937812094884,99.90973763527437,99.44600150089757
2025-12-31 15:25:00+00:00,99.66339331074178,99.82796717213189,99.82659059260315,100.4851885917195,100.01208719249053,99.57817749789497,99.66024868261131,100.0,99.90279845113173,99.4873468380469
2025-12-31 15:26:00+00:00,99.68900699519325,99.85250293706574,99.88121497929598,100.54359562486393,99.99032581846453,99.56894085173154,99.73940564902232,99.98757189884037,99.8576672687689,99.49147884839672
2025-12-31 15:27:00+00:00,99.67436900900498,99.81070345319048,99.94969391397966,100.45958912117243,100.0628711111229,99.56894085173154,99.67170083350244,99.98757189884037,99.79865771812081,99.4708124882348
2025-12-31 15:28:00+00:00,99.69998269345646,99.80213728519217,99.92543522490779,100.4937933736928,100.09671967763944,99.53663608112124,99.656310244716,100.01241862129604,99.84031401132518,99.45013981966014
2025-12-31 15:29:00+00:00,99.6963204055314,99.8188360574711,99.8370159018247,100.49799321052424,100.07253791341999,99.5597042055681,99.64400027825783,100.04969344491133,99.79518282896235,99.42946715108548
2025-12-31 15:30:00+00:00,99.68900699519325,99.81070345319048,99.947979294595,100.4851885917195,100.1063938591749,99.57202286591425,99.61117161389357,100.06834033658257,99.81601097556454,99.39639214304856
2025-12-31 15:31:00+00:00,99.69083813915577,99.7849129811342,99.88642234187161,100.44037730943411,100.13057562339438,99.5818138987752,99.59986973726235,100.02919797984107,99.78504420419212,99.33851245608713
2025-12-31 15:32:00+00:00,99.69998269345646,99.77199803766433,99.958383435676,100.4643847488102,100.13782941473637,99.6274427428949,99.6212086821705,100.04969344491133,99.75699083074218,99.40962088458078
2025-12-31 15:33:00+00:00,99.66705559866685,99.79300617053138,99.98613486793884,100.45961842235963,100.15959078876236,99.67147420161503,99.60398975655508,100.09331029726482,99.7917079398039,99.34264446643697
2025-12-31 15:34:00+00:00,99.66705559866685,99.77199803766433,99.99393532773203,100.44678450236768,100.12332183205237,99.66593033464002,99.55782425162323,100.03727482361529,99.7917079398039,99.37985779323647
2025-12-31 15:36:00+00:00,99.65791104436616,99.72248637493172,100.06243543055629,100.40514751536188,100.05561731978092,99.70441792638515,99.57526858862853,100.04969344491133,99.79865771812081,99.42119682197306
2025-12-31 15:37:00+00:00,99.67436900900498,99.68589622481619,99.9991321062374,100.37957734600201,100.05319692958746,99.66593033464002,99.50961125990003,100.03727482361529,99.82642504886563,99.32197810627505
2025-12-31 15:38:00+00:00,99.64891164172104,99.69019901625707,99.94278251608964,100.34917248075475,100.02297156912272,99.63359737487562,99.50961125990003,100.02608858458527,99.81253608640608,99.28890309823814
2025-12-31 15:39:00+00:00,99.63777962629031,99.6127093554379,99.96011922320122,100.36036553426368,100.00483340114855,99.60434642929394,99.52397497457703,100.006209310648,99.78476875566126,99.26409841931364
2025-12-31 15:40:00+00:00,99.63777962629031,99.62562429890775,99.9046269427458,100.33476606371661,99.95889764214148,99.61820609673146,99.5024294025615,100.03727482361529,99.78476875566126,99.25690052036835
2025-12-31 15:41:00+00:00,99.6432730581779,99.61826028485399,99.92803890619561,100.33796966018338,99.99032581846453,99.5812595120777,99.52192122635817,100.0807589578786,99.75699083074218,99.2227530821643
2025-12-31 15:42:00+00:00,99.63777962629031,99.58257010791007,99.94104672856443,100.32196144491185,99.96131065309655,99.56585883754882,99.53012995780612,100.04969344491133,99.75699083074218,99.18967807412739
2025-12-31 15:43:00+00:00,99.64510420214043,99.62562429890775,99.97052336428222,100.41798143535381,99.98307202712255,99.55354017720266,99.51986747813932,100.001118623903,99.81253608640608,99.18554606377755
2025-12-31 15:44:00+00:00,99.6699809628021,99.62131493831964,99.96011922320122,100.39237219774432,99.95163647156107,99.60126441511122,99.55680363894129,100.02472348422906,99.77087979320171,99.1979484032398
2025-12-31 15:45:00+00:00,99.59753912116255,99.58902757964499,99.83699473368415,100.37086512634232,99.970984834632,99.55046755940465,99.58173038180495,99.96893448703274,99.79518282896235,99.20621873235221
2025-12-31 15:46:00+00:00,99.5907281588629,99.60839999484978,99.8422020962598,100.3587735030927,99.96856444443854,99.53817708821259,99.54141305015484,99.9937812094884,99.7917079398039,99.20621873235221
2025-12-31 15:47:00+00:00,99.57997577083904,99.60194252311486,99.83838124689028,100.36993725541446,99.98065901616748,99.53814889905848,99.55064865571221,99.97514379768076,99.7917079398039,99.1979484032398
2025-12-31 15:48:00+00:00,99.58151661149043,99.59118225993906,99.86734984723482,100.36356913073048,99.96131065309655,99.5165935925489,99.56295862217037,99.91923156225782,99.77095395242156,99.1731437243153
2025-12-31 15:49:00+00:00,99.58656342289935,99.58257010791007,99.82044124777299,100.39557579421113,99.956477251948,99.50120231440472,99.562751995063,99.91302225160979,99.73616268414,99.18554606377755
2025-12-31 15:50:00+00:00,99.55363632810973,99.55760077925852,99.81705434528476,100.40834134476626,99.92020829523801,99.45193706940479,99.50624887333439,99.90059415045017,99.75005164659953,99.13179838716596
2025-12-31 15:51:00+00:00,99.56094973844787,99.53306501432468,99.80925388549157,100.3987793906779,99.934715877922,99.49042466114992,99.51166500811888,99.92531763467923,99.7812938665028,99.12352805805355
2025-12-31 15:52:00+00:00,99.58656342289935,99.50938323853178,99.79884974441057,100.3988086918651,99.94196966926401,99.53506688487577,99.51884686545739,99.90059415045017,99.77921740834715,99.13593039751579
2025-12-31 15:53:00+00:00,99.5792500125612,99.55889490126441,99.8526062373408,100.36200640074667,99.94680307041254,99.51967560673161,99.4952287609405,99.91302225160979,99.77087979320171,99.1483390453908
2025-12-31 15:54:00+00:00,99.57192543671108,99.48785614303294,99.84567367131022,100.29719217466868,99.93712888887708,99.48734264696722,99.46857386408783,99.90680346109819,99.76394060905908,99.15660306609047
2025-12-31 15:55:00+00:00,99.5024089592068,99.42973889741856,99.84567367131022,100.2707527367553,99.956477251948,99.52121661382296,99.41830712414577,99.90059415045017,99.78476875566126,99.13634675275715
2025-12-31 15:56:00+00:00,99.48411985060545,99.40390901047884,99.84046630873458,100.25955968324635,99.93229548772855,99.47656499371242,99.42754272970313,99.89661260774457,99.77782957151862,99.1483390453908
2025-12-31 15:57:00+00:00,99.45484387822893,99.40605712162565,99.84567367131022,100.26916070558431,99.93954927907055,99.45193706940479,99.42446210737485,99.91923156225782,99.802122013105,99.13593039751579
2025-12-31 15:58:00+00:00,99.45484387822893,99.44265384088841,99.83440163646661,100.30596299670273,99.96494123838674,99.45809170138553,99.46857386408783,99.9502970752251,99.79518282896235,99.14006871627838
2025-12-31 15:59:00+00:00,99.47680644026731,99.45147620562902,99.83525894615894,100.28676095202682,99.98065901616748,99.44885505522208,99.44600767939036,99.91302225160979,99.76394060905908,99.1483390453908
2025-12-31 16:00:00+00:00,99.55911859448535,99.47494119956308,99.86648195347222,100.29571734824647,100.00242039019346,99.47195136882304,99.49935504166072,99.93165966341743,99.76394060905908,99.16900540555271
2025-12-31 16:01:00+00:00,99.54449177380906,99.42973889741856,99.93931094103921,100.27421027684444,99.95405686175455,99.45809170138553,99.49524754522301,99.93662711193586,99.75352653575798,99.16487339520287
2025-12-31 16:02:00+00:00,99.56856461760914,99.40390901047884,99.89829766872093,100.28035375909326,99.970984834632,99.47041036173168,99.48909256199391,99.93799221229207,99.75510506772326,99.18967807412739
2025-12-31 16:03:00+00:00,99.59387683323749,99.42328142568363,99.91600481829215,100.30275940023597,100.00967418153546,99.48888365405857,99.50347506095343,99.96271569652113,99.76046571990062,99.25996010055104
2025-12-31 16:04:00+00:00,99.55363632810973,99.4275842171245,99.854342024866,100.2915565796646,99.96373104329001,99.48888365405857,99.49730129344186,99.90680346109819,99.75699083074218,99.23102341127672
2025-12-31 16:05:00+00:00,99.56094973844787,99.3931421781558,99.87428241326539,100.2899547814312,99.96131065309655,99.49196566824128,99.47872989948718,99.88816604929055,99.74311246245689,99.27236244001331
2025-12-31 16:06:00+00:00,99.56461202637293,99.35138210916399,99.8656140597096,100.2484447662366,99.96615143348347,99.45963270847689,99.45936330424044,99.8695286374829,99.77435468236017,99.25996010055104
2025-12-31 16:07:00+00:00,99.58473227893681,99.34148240427636,99.87688609455321,100.28182858551547,99.970984834632,99.48118801498647,99.41933399825518,99.93786897406545,99.75699083074218,99.2475577610888
2025-12-31 16:08:00+00:00,99.60115674703974,99.3768309855639,99.92369943738257,100.32196144491185,99.97340522482547,99.51043896056817,99.46461664191003,99.9502970752251,99.77087979320171,99.30130543770038
2025-12-31 16:09:00+00:00,99.57558772463614,99.38027321871661,99.802321319461,100.25155069207938,99.98065901616748,99.49196566824128,99.44806142760922,99.93786897406545,99.76394060905908,99.29303510858797
2025-12-31 16:10:00+00:00,99.5792500125612,99.36731229121608,99.8118575667794,100.20802866203063,99.95163647156107,99.48888365405857,99.45010891440059,99.92544087290584,99.77435468236017,99.29303510858797
2025-12-31 16:11:00+00:00,99.57558772463614,99.36946697151014,99.833533742704,100.23555224387026,100.01208719249053,99.52567989655708,99.45216266261944,99.92544087290584,99.802122013105,99.29716711893781
2025-12-31 16:12:00+00:00,99.58656342289935,99.38022723468593,99.843937883785,100.23234864740348,100.00967418153546,99.54277192033257,99.42959021649449,99.9502970752251,99.77782957151862,99.30130543770038
2025-12-31 16:13:00+00:00,99.56457852983705,99.37162165180419,99.86994294445236,100.23074684917009,100.00967418153546,99.56431783045745,99.3957409394483,99.9502970752251,99.79518282896235,99.32197810627505
2025-12-31 16:14:00+00:00,99.56973699636562,99.3931421781558,99.86301037842179,100.21635019919435,99.96615143348347,99.51967560673161,99.378296602443,99.9502970752251,99.80559690226345,99.28476477947555
2025-12-31 16:15:00+00:00,99.56094973844787,99.40605712162565,99.86907505068976,100.2707527367553,99.94680307041254,99.45809170138553,99.40086904856796,99.96271569652113,99.76394060905908,99.29716711893781
2025-12-31 16:16:00+00:00,99.58839456686188,99.41036648221377,99.88295076682118,100.26627942217668,99.934715877922,99.48888365405857,99.43061709060392,99.93786897406545,99.75699083074218,99.29708510957208
2025-12-31 16:17:00+00:00,99.58656342289935,99.40993291849607,99.86301037842179,100.26595710911752,99.90811372350909,99.47503338300575,99.42343523326541,99.95650638587311,99.76046571990062,99.28890309823814
2025-12-31 16:18:00+00:00,99.59387683323749,99.41036648221377,99.89075122661436,100.23555224387026,99.96615143348347,99.54430353103922,99.43369771293222,99.9937812094884,99.77087979320171,99.28890309823814
2025-12-31 16:19:00+00:00,99.64144191421536,99.43619636915349,99.97052336428222,100.26275351265075,99.992746208658,99.55046755940465,99.47268136052554,100.01241862129604,99.7917079398039,99.29716711893781
2025-12-31 16:20:00+00:00,99.64875532455352,99.4706384081222,99.9991321062374,100.26486319812886,99.985492417316,99.54430353103922,99.45113578851002,99.98757189884037,99.76394060905908,99.28063276912572
2025-12-31 16:21:00+00:00,99.66156216677925,99.44049916059437,99.97052336428222,100.3123604225739,99.98065901616748,99.52428923162098,99.4439539311715,99.9502970752251,99.7653284458876,99.21035074270205
2025-12-31 16:22:00+00:00,99.66339331074178,99.4490653285927,99.97052336428222,100.30756479493613,99.978238625974,99.52290796306957,99.46541810462958,99.95650638587311,99.76741549821753,99.21448275305188
2025-12-31 16:23:00+00:00,99.66705559866685,99.4706384081222,99.9783238240754,100.3185429730723,99.99032581846453,99.58741414405841,99.49320005843164,99.96271569652113,99.78476875566126,99.1979484032398
2025-12-31 16:24:00+00:00,99.66888674262937,99.46202625609321,99.979191717838,100.33386749397593,99.97581823578055,99.55046755940465,99.45626389762967,99.95650638587311,99.77087979320171,99.1786825107079
2025-12-31 16:25:00+00:00,99.64879998660139,99.46254521872501,100.0017357875252,100.36356913073048,99.98060736149871,99.54738554522193,99.45831764584852,99.9502970752251,99.76324139355768,99.16487339520287
2025-12-31 16:26:00+00:00,99.65607990040364,99.47925056015119,99.91850265887722,100.4211752647582,99.99757960980654,99.55354017720266,99.50858438579058,99.9502970752251,99.84377830630936,99.1731437243153
2025-12-31 16:27:00+00:00,99.64817471793125,99.4706384081222,99.91329529630157,100.41477783888703,99.978238625974,99.52894044204916,99.53833868925406,99.93165966341743,99.86114215792735,99.1979484032398
2025-12-31 16:28:00+00:00,99.65607990040364,99.51368602997266,99.94582014425876,100.43686116697057,99.97340522482547,99.54277192033257,99.57116109219082,99.88816604929055,99.88197030452955,99.18967807412739
2025-12-31 16:29:00+00:00,99.6963204055314,99.53952248605961,99.91730665893607,100.49158601759068,99.97340522482547,99.50394605873811,99.56500610896174,99.89935228832057,99.85072808462625,99.19050447619735
2025-12-31 16:30:00+00:00,99.67253786504246,99.49216550362104,99.89769437671522,100.44838630060107,99.95405686175455,99.45963270847689,99.52500184868647,99.91512678132561,99.86114215792735,99.18140774501497
2025-12-31 16:31:00+00:00,99.6707178865919,99.48785614303294,99.88988333285175,100.44997833177207,99.970984834632,99.47656499371242,99.50345627667095,99.91302225160979,99.84847152550812,99.16487339520287
2025-12-31 16:32:00+00:00,99.6268039280271,99.44049916059437,99.87861129800815,100.43718348002972,100.043522748052,99.48580163987585,99.51166500811888,99.92544087290584,99.83336423300827,99.18140774501497
2025-12-31 16:33:00+00:00,99.66705559866685,99.44911131262334,99.86996411259291,100.43091302596974,100.043522748052,99.47964700789512,99.50345627667095,99.91923156225782,99.87051800215062,99.23928743197638
2025-12-31 16:34:00+00:00,99.68534470726819,99.46202625609321,99.833533742704,100.40997244418686,100.014507582684,99.45039606231344,99.49422067111358,99.93786897406545,99.8533660340179,99.23920542261067
2025-12-31 16:35:00+00:00,99.71095839171966,99.4706384081222,99.8422020962598,100.43718348002972,100.03873362233382,99.48580163987585,99.49524754522301,99.90059415045017,99.8514167059534,99.25582809020122
2025-12-31 16:36:00+00:00,99.67620015296751,99.45410386452421,99.82226170786039,100.40838041301585,100.06045072092947,99.45039606231344,99.4880656878845,99.9080453232278,99.81948586472299,99.24342575073896
2025-12-31 16:37:00+00:00,99.69029102906941,99.50511986197434,99.8526062373408,100.41637963712043,100.07374810851672,99.47349237591439,99.55320957955828,99.91177090961662,99.885445193688,99.23474537479794
2025-12-31 16:38:00+00:00,99.71791450567487,99.53947650202895,99.86820715692714,100.3987793906779,100.06770451227145,99.498120300222,99.53423119281634,99.88816604929055,99.87503112038691,99.26232575533149
2025-12-31 16:39:00+00:00,99.74205434254674,99.56104301241122,99.86994294445236,100.43718348002972,100.09671967763944,99.48118801498647,99.56603298307117,99.91302225160979,99.86808134206998,99.27650075877588
2025-12-31 16:40:00+00:00,99.70195898907454,99.54167059720643,99.87861129800815,100.41798143535381,100.09671967763944,99.53814889905848,99.53833868925406,99.93786897406545,99.88197030452955,99.25996010055104
2025-12-31 16:41:00+00:00,99.69998269345646,99.53952248605961,99.85262740548134,100.38917836833996,100.12815523320091,99.54239606494443,99.52089435224875,99.92544087290584,99.86808134206998,99.26823042966348
2025-12-31 16:42:00+00:00,99.66705559866685,99.54382527750049,99.82139381409779,100.3571717048593,100.0628711111229,99.48580163987585,99.5263543170257,99.92544087290584,99.858716092021,99.25913369848108
2025-12-31 16:43:00+00:00,99.66708909520274,99.54197277797938,99.80751809796637,100.32836863784541,100.0773786938069,99.48888365405857,99.53217744459748,99.93786897406545,99.89238437783064,99.25582809020122
2025-12-31 16:44:00+00:00,99.66702210213094,99.53422118423858,99.8005855319358,100.32516504137865,100.0773786938069,99.495047682424,99.54859490749335,99.93178290164406,99.86808134206998,99.25996010055104
2025-12-31 16:45:00+00:00,99.65241761247857,99.56104301241122,99.82312960162301,100.2707527367553,100.0773786938069,99.51952526457636,99.5434667983737,99.92544087290584,99.88890948867218,99.25582809020122
2025-12-31 16:46:00+00:00,99.66559291659921,99.54812806894137,99.87515030702801,100.23555224387026,100.08221209495545,99.52583023871233,99.53527685120825,99.93066427774104,99.86114215792735,99.25996010055104
2025-12-31 16:47:00+00:00,99.65607990040364,99.52229818200165,99.85173834357819,100.19714815451843,100.08463248514892,99.50480112974613,99.51884686545739,99.93165966341743,99.85420297378471,99.25582809020122
2025-12-31 16:48:00+00:00,99.67436900900498,99.57137628101655,99.833533742704,100.21635019919435,100.08463248514892,99.50120231440472,99.55269614250358,99.93786897406545,99.88197030452955,99.2475577610888
2025-12-31 16:49:00+00:00,99.68534470726819,99.53736780576556,99.83093006141618,100.24194966974143,100.11122726032345,99.54430353103922,99.58142357185761,99.92010370970762,99.87509468543249,99.25169607985138
2025-12-31 16:50:00+00:00,99.7064586903971,99.5782673164692,99.84739887476515,100.26435531088413,100.1354090245429,99.56894085173154,99.59783477332599,99.9131454898364,99.88197030452955,99.27650075877588
2025-12-31 16:51:00+00:00,99.75852347269753,99.61485746658471,99.88222046597215,100.32513574019146,100.17651876163983,99.55046755940465,99.64295461986592,99.90680346109819,99.90279845113173,99.26823042966348
2025-12-31 16:52:00+00:00,99.75723943882137,99.60194252311486,99.86994294445236,100.30278870142315,100.14508320607838,99.55662219138539,99.6651325960586,99.93786897406545,99.88890948867218,99.25996010055104
2025-12-31 16:53:00+00:00,99.75121006235939,99.6053913254148,99.86678889151021,100.2899547814312,100.1499166072269,99.5597042055681,99.63474588841798,99.90059415045017,99.87503112038691,99.30130543770038
2025-12-31 16:54:00+00:00,99.72924750032101,99.62519073519005,99.81792223904736,100.28355735556005,100.18860595413035,99.54584453813058,99.67272770761187,99.90059415045017,99.885445193688,99.29303510858797
2025-12-31 16:55:00+00:00,99.74388548650927,99.65575697728836,99.80317862915334,100.30916659316954,100.18377255298184,99.55662219138539,99.68605828675197,99.86331932683488,99.88197030452955,99.32197810627505
