episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,learning_rate_clob,grad_norm_clob,td_abs_mean_clob,td_abs_max_clob,n_grad_steps_clob,loss_auction,learning_rate_auction,grad_norm_auction,td_abs_mean_auction,td_abs_max_auction,n_grad_steps_auction
55,5.957455084666944,5.955842079013192,5.0729780654288685,5.921056287353278,0.0,0.8480782219244123,-0.8827641135860773,-9.98999999999797e-05,0.3966224164252452,0.40162241642523,-0.005000000000002558,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.584447536062687,9.8203843138123e-05,24.426020338180216,1.372708241990272,26.734275817871094,47.0,0.12998412313560645,9.8203843138123e-05,2.124163593848546,0.18352317561705908,3.831070899963379,30.0
56,18.51562429771277,12.99554833246529,12.815738095902294,-0.3795035984184021,0.0,-13.195241694320702,-0.17981023656253114,0.0,23.494841913167818,23.494841913167832,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0855462392171225,9.745041797638186e-05,26.102973556518556,1.3134307384490966,19.508384704589844,30.0,0.13534988562266032,9.745041797638186e-05,1.93464484612147,0.1873006358742714,3.9968090057373047,30.0
57,-25.984404932760867,-26.2700959587007,-39.48527356928892,-4.787351515315738,0.0,34.69792205397319,-13.211990410591284,-0.003187200000000505,5.107157244660328,5.3450072585529185,-0.23785001389257987,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,5.779678538788197,9.670277313296842e-05,25.61107688726381,1.3619965536649836,26.63067626953125,43.0,0.11750578383604686,9.670277313296842e-05,2.06962738831838,0.172323889285326,3.8679702281951904,30.0
58,-11.256053848184267,-11.26553833803013,-12.897212884966715,-3.3442494956828175,0.0,9.5529633892839,-1.6316745469344704,0.0,0.973883455340669,0.9738834553406635,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,5.730539363363515,9.59608642609699e-05,26.885960475258205,1.356303896593011,26.811214447021484,46.0,0.11037386345366637,9.59608642609699e-05,1.8199548919995625,0.1730880245566368,4.253940582275391,30.0
59,21.26528629392368,21.021668630547545,20.89493428602946,5.26016538657543,0.0,-15.634768899454029,-0.12753554451393256,0.0008012000000004082,4.935764007487904,4.935764007487931,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,5.784623783826828,9.522464735370536e-05,28.096480131149292,1.3791688412427903,25.267921447753906,40.0,0.11856238581240178,9.522464735370536e-05,2.25767609278361,0.17582791646321613,4.263227462768555,30.0
60,9.52372716928758,9.514385119145379,9.51167323914581,-12.639479020237905,0.0,-22.15115225938373,0.0,-0.002711880000000103,0.6530476236318208,0.9665428155132072,-0.31349519188138286,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.023305455843608,9.449407874211548e-05,25.25818525420295,1.2981139305565093,26.337223052978516,36.0,0.09582875755925974,9.449407874211548e-05,1.8186834732691446,0.16028514529267948,2.7076635360717773,30.0
61,34.55757775479075,19.471211368270964,19.009924300525135,-0.524727008307302,0.0,-19.53465130883244,-0.45170319024516203,-0.009583877500000375,37.440003945250176,38.84117195260692,-1.4011680073567476,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.632072521292645,9.376911509217231e-05,27.781914752462637,1.2894281667211782,19.40329933166504,46.0,0.11519233522315821,9.376911509217231e-05,2.0097336570421853,0.16525420645872752,4.469593524932861,30.0
62,14.250313396131912,13.392617437162373,12.509721002487414,6.894029239040336,0.0,-5.615691763447077,-0.8822711221746005,-0.0006253124999999644,9.198965602876797,9.261187607264727,-0.06222200438793112,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8123604416847225,9.304971340230894e-05,26.586010026931763,1.2863383352756501,25.149524688720703,40.0,0.09365416237463554,9.304971340230894e-05,1.7765149732430776,0.15862883354226748,3.675246000289917,30.0
63,-8.93493336247903,-8.937494597152861,-12.054042852213287,0.8548272618272559,0.0,12.908870114040546,-3.116698120062093,0.00014986499999982585,0.5210864228399998,0.5060864228400099,0.014999999999982805,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,5.638201187957417,9.233583100086872e-05,28.933858372948386,1.3458530591292814,27.126773834228516,44.0,0.10189314459760984,9.233583100086872e-05,2.086276642481486,0.16322437450289726,3.607913017272949,30.0
64,29.20519712266112,6.402790155719959,6.05497147230414,-9.113938081411277,0.0,-15.168909553715421,-0.34781868341568156,-4.336808689942018e-18,47.75186589751355,47.75186589751353,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,5.0,4.0,0.0,1.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,5.119514640172323,9.162742554357428e-05,28.022574424743652,1.3146674593289693,24.669315338134766,30.0,0.11932121515274048,9.162742554357428e-05,2.255485240618388,0.17390762170155843,3.6965858936309814,30.0
65,5.094096815577315,4.966638226861633,0.5916071563992678,0.631344126235185,0.0,0.039736969835919816,-4.382226510458818,0.007195439999998995,4.320134293211865,3.570134293211984,0.7499999999998721,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,4.942209931307061,9.092445501101583e-05,28.5221089873203,1.3052009926285855,24.56103515625,43.0,0.11028177067637443,9.092445501101583e-05,2.2144751230875652,0.17659619003534316,3.6614677906036377,30.0
66,19.95570126522948,19.346563727798376,16.800646164491198,3.372029654790276,-8.881784197001252e-16,-13.428616509700914,-2.551803130810667,0.0058855675000011745,8.159726372084464,7.804726372084437,0.3549999999999969,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,4.823704779148102,9.022687770615874e-05,29.13835220866733,1.2988398803604975,24.668254852294922,36.0,0.11093859920899073,9.022687770615874e-05,2.397914489110311,0.17815635253985723,3.01442813873291,30.0
67,-44.239877302680135,-45.27122800353039,-59.29901404638692,-10.00250859346186,0.0,49.29650545292507,-14.041885325360226,0.014099282500001387,10.120543810403575,10.15554381040354,-0.034999999999964615,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,5.699478016959296,8.953465225187027e-05,32.859779315524634,1.3297828131251865,25.13702964782715,45.0,0.09416243111093839,8.953465225187026e-05,2.142401655515035,0.16515215933322908,3.298037052154541,30.0
68,47.91578489130463,47.915082131934206,47.919852559431405,6.055273841066499,2.220446049250313e-16,-41.86457871836489,0.0,0.004770427499999836,0.9275960902063076,0.2650960902063271,0.6624999999999943,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.856560656364928,8.884773758846527e-05,28.330552791027312,1.2850140155629908,24.520729064941406,47.0,0.10526425242424012,8.884773758846525e-05,2.0573900401592256,0.1678114448984464,3.5237302780151367,30.0
69,0.047064234773642966,-0.8062695832233737,-7.92680515260436,-8.540761466415045,0.0,-0.6139563138106809,-7.161903430822257,0.04136786143716056,12.850106930352538,9.237606930352777,3.6124999999997307,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,2.0,0.0,1.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,5.239235964688388,8.816609297127065e-05,32.032329602675006,1.316621571779251,24.2883243560791,44.0,0.09014565373460452,8.816609297127065e-05,1.9963582853476207,0.16682473023732503,2.670182228088379,30.0
70,15.450649703381467,10.630495391379753,5.842459495843824,-3.259572976119558,0.0,-9.102032471963378,-4.792064920535516,0.004029025000000437,22.36234983324121,21.954849833241205,0.40750000000004505,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,4.412698532853808,8.748967796820873e-05,30.35538030806042,1.2549426896231515,24.26370620727539,42.0,0.10230402443557977,8.748967796820873e-05,2.4156987090905506,0.1750604145228863,4.155081748962402,30.0
71,-20.63595106150364,-20.68141853260227,-23.481883276635518,3.3456969362736415,0.0,26.827580212909165,-2.7994663440312593,-0.0009983999999997307,2.1198102752327515,2.1323102752326872,-0.012499999999931788,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835474227337127,8.681845245739887e-05,31.297623187937635,1.3040190491270511,24.514999389648438,47.0,0.11173231787979603,8.681845245739888e-05,2.422626503308614,0.17699670021732647,4.056792259216309,30.0
72,-12.07838626729627,-15.984383497876495,-22.359962551815574,16.33138833607181,0.0,38.69135088788736,-6.3958171139402396,0.02023806000000103,15.40609590403605,19.763595904035846,-4.3574999999997885,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,4.855836590131124,8.615237662477761e-05,29.856409209115164,1.263704321214131,24.459259033203125,42.0,0.10550963841378688,8.615237662477761e-05,2.1845523993174236,0.17462947517633437,3.1159188747406006,30.0
73,24.03635558082769,21.364541046025213,20.298919583055497,1.5844091659967663,0.0,-18.714510417058722,-1.065070087971094,-0.0005513750000002812,16.34568608166225,16.345686081662265,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280152904359918,8.54914109617372e-05,34.46272865094637,1.2491707143030668,22.874553680419922,38.0,0.10876232708493869,8.54914109617372e-05,2.3644406914711,0.17941355953613916,3.3937084674835205,30.0
74,0.7221544422240986,0.7170163582799652,-2.444529976675347,6.7249931055109595,6.938893903907228e-18,9.16952308218631,-3.156749694953091,-0.004796639999999047,0.2368042929652603,0.7168042929651968,-0.4799999999999045,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,4.367613547378117,8.483551626278196e-05,33.25195513831245,1.2577683991856046,24.02707290649414,36.0,0.09789419372876486,8.483551626278196e-05,2.4482579946517946,0.1811731591820717,2.5191054344177246,30.0
75,15.810811804785816,5.232535052221042,4.798124255389786,-4.95297808305919,0.0,-9.75110233844898,-0.4527114068307334,0.018300609999998975,34.161762870301374,32.52426287030157,1.6374999999998003,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5949552758880285,8.418465362320297e-05,34.11265226032423,1.2683201509973276,24.028289794921875,46.0,0.09543903010586897,8.418465362320297e-05,1.9813141743342082,0.16954554120699564,2.580873966217041,30.0
76,-8.041333230280681,-21.28631307185716,-22.59114035046258,-29.29737804439647,0.0,-6.706237693933884,-1.3052018811069672,0.0003746025000013669,36.15365307519505,36.39365307519496,-0.23999999999990962,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1405474132961695,8.353878443677026e-05,29.412078645494248,1.2175041397412618,23.367998123168945,45.0,0.09691804200410843,8.353878443677026e-05,2.0554338773091634,0.16941277235746383,3.849386215209961,30.0
77,32.10797946124844,29.98273661453563,29.692839635644454,2.5382892303250255,0.0,-27.154550405319434,-0.28427850638802,-0.0056184724999996,14.093965951481394,14.578212670669922,-0.4842467191885138,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,4.7004784258400525,8.289787039344299e-05,37.437464597748544,1.2701535253989986,22.586894989013672,41.0,0.09669675081968307,8.289787039344299e-05,2.447837539513906,0.17690136432647705,2.588435173034668,30.0
78,41.563084202154144,36.94505129845636,36.39244711674062,4.101404450778957,-3.552713678800501e-15,-32.29104266596168,-0.5546841667164131,0.0020799850000004943,21.827738960413086,21.48960889289934,0.3381300675137531,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394169488549233,8.226187347709693e-05,33.4581337928772,1.2565456494688987,22.853212356567383,40.0,0.1050222006936868,8.226187347709693e-05,2.2351513425509135,0.17719634920358657,3.612851142883301,30.0
79,52.13497685481353,51.78031121345808,51.57980408058237,7.880770265449884,0.0,-43.69903381513249,-0.2005071328770498,0.0,5.9553811074980985,5.955381107498087,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,4.156153056932532,8.163075596326971e-05,33.12676595604938,1.236552463925403,22.17623519897461,46.0,0.09001283906400204,8.163075596326971e-05,2.3759584784507752,0.17135668098926543,3.362020492553711,30.0
80,-16.68562559148487,-17.315757783932256,-19.97784232720894,9.37365733551314,0.0,29.351499662722073,-2.661785323277897,-0.00029921999999994096,7.893086623660537,7.938086623660533,-0.045000000000001705,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,4.004500849246979,8.100448041692296e-05,34.389417304992676,1.2279479420185089,23.2198429107666,50.0,0.08472962491214275,8.100448041692296e-05,2.3007049759229026,0.17055014967918397,3.5523297786712646,30.0
81,9.690656935269523,9.662091538877172,9.214285029287058,7.5892902481015305,0.0,-1.6249947811855336,-0.44780650958798596,1.734723475976807e-18,1.6901300657745253,1.6901300657745173,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.346393632888794,8.038300969022198e-05,32.031874338785805,1.2220420916875203,23.40791130065918,45.0,0.07312428144117196,8.038300969022198e-05,2.0320553104082744,0.16058647632598877,2.9882712364196777,30.0
82,41.317103299083584,41.313945903118125,41.08537484630932,0.41086724819667286,0.0,-40.674507598112626,-0.2286717168010739,0.00010066000000001574,0.5719071066873198,0.5619071066873218,0.010000000000001563,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,3.9568155949765984,7.976630692033226e-05,31.514194055037066,1.199251649054614,22.794599533081055,44.0,0.10599097460508347,7.976630692033226e-05,2.4011096199353537,0.18196603308121365,3.703263282775879,30.0
83,-13.709692595252026,-15.531901291092563,-17.47760259125876,3.7182355804122458,0.0,21.19583817167099,-1.9894851251693382,0.04378382499999847,17.34787890777163,13.498921052589857,3.848957855181747,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,4.031728101331134,7.915433552723293e-05,36.23296637867772,1.228031272111937,22.889007568359375,43.0,0.09857564369837443,7.915433552723293e-05,2.2833662311236065,0.17800652633110683,3.3261756896972656,30.0
84,3.9022999448474582,2.077333520960476,1.1787900050789863,-0.06265450812185644,0.0,-1.2414445132008416,-0.8985435158809345,0.0,13.509131814765112,13.509131814765086,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.003398356338342,7.8547059211547e-05,36.098027070363365,1.194686512152354,20.198532104492188,48.0,0.10057675912976265,7.8547059211547e-05,3.0071602781613667,0.1852633958061536,3.281609535217285,30.0
85,36.42230616308289,36.420895950274485,34.759553142999806,1.763638809607036,-6.938893903907228e-18,-32.995914333392754,-1.6614430472716855,0.00010024000000005794,0.3902139436807488,0.37552800273751213,0.014685940943250859,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.819447554074801,7.794444195238824e-05,34.113882896227715,1.2120103881909297,19.254854202270508,39.0,0.10867115755875906,7.794444195238824e-05,2.870910882949829,0.18387467910846075,3.223080635070801,30.0
86,14.149491898575114,13.335254722087523,12.59104179651912,2.4059578149467296,1.7763568394002505e-15,-10.185083981572394,-0.7444131255657567,0.00020019999999999579,9.04317215904544,9.02350916488475,0.019662994160693992,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,4.269495687986675,7.734644800522465e-05,42.920774710805794,1.1967471398805316,24.334304809570312,38.0,0.0917965017259121,7.734644800522465e-05,2.3008056759834288,0.17678695768117905,3.2260589599609375,30.0
87,24.479768790366506,22.777867870633333,21.280080402112137,-0.5000990336893314,4.440892098500626e-16,-21.780179435801465,-1.5127770835203478,0.014989614999996775,14.132102233719706,13.045692468141251,1.0864097655784728,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.6289297286854234,7.675304189975812e-05,32.49162163845328,1.1560705304145813,23.248472213745117,43.0,0.08798061820367972,7.675304189975812e-05,2.315021590391795,0.16978301306565602,2.7043566703796387,30.0
88,34.83155178064641,25.845161225939776,25.258502924569836,5.400477601596867,0.0,-19.858025322972967,-0.5759147013682338,-0.010743599999997615,30.155763695728297,29.977309009827138,0.17845468590114147,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,4.14246277402087,7.616418843782062e-05,39.8335542678833,1.2004944187838857,24.21132469177246,41.0,0.09838009874025981,7.616418843782062e-05,2.6163694858551025,0.17562302599350613,3.152513265609741,30.0
89,22.154597267079225,21.18837189569914,18.390164989166323,0.23660176120829113,0.0,-18.153563227958042,-2.799685691532659,0.0014787850000034615,9.1421763496068,9.829676349606247,-0.6874999999994564,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,3.9722180421962294,7.557985269128636e-05,38.25056830117869,1.2235603789950527,23.64871597290039,43.0,0.09205602916578452,7.557985269128636e-05,2.720942242940267,0.18027327557404835,2.425499200820923,30.0
90,15.297547089165237,5.505045420998368,5.4775570084403835,0.8116985198098944,-8.881784197001252e-16,-4.665858488630487,-0.02766363005571293,0.00017521749999994737,31.295473122039482,31.292973122039506,0.0024999999999941735,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,3.6181172040792613,7.5e-05,37.95674485426683,1.1642060646644006,17.860734939575195,39.0,0.09332645771404108,7.5e-05,2.5203201095263164,0.17719026952981948,3.5643842220306396,30.0
91,13.989925790665438,13.183680943285706,10.930796193575972,-1.1277070624846826,0.0,-12.058503256060654,-2.2845642679449227,0.03167951823533395,4.8264147477477195,8.979113805825893,-4.152699058078135,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,3.492598259449005,7.442459596972076e-05,34.06573471069336,1.1429130554199218,23.453834533691406,50.0,0.11105937622487545,7.442459596972076e-05,3.0545936028162637,0.19395412653684616,2.9591736793518066,30.0
92,29.61882265582992,27.946597400715635,27.798880566911073,7.153001563827607,0.0,-20.645879003083476,-0.004873486305996266,-0.14284334749999616,0.2813366387998144,12.931454887653924,-12.650118248854119,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4723749187257553,7.385360647008234e-05,33.85762153201633,1.1306085586547852,23.93378448486328,45.0,0.10592377819120884,7.385360647008234e-05,2.8659714778264362,0.18860266904036205,3.4814271926879883,30.0
93,3.5914750336696306,3.5293800572621863,1.6473037781627418,1.3371168466425534,0.0,-0.310186931520191,-1.873272159101731,-0.00880411999999995,1.651886361924312,2.4918863619243212,-0.8400000000000318,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.4763513873605167,7.328699763256844e-05,37.20296523150276,1.1245094081934761,21.552001953125,34.0,0.11256827861070633,7.328699763256844e-05,3.452781852086385,0.20292509843905768,3.0388424396514893,30.0
94,35.36585262338648,33.36350749888305,33.21406480888509,5.213803752801675,0.0,-28.0002610560834,0.0,-0.1494426899999988,0.1990228156283962,14.150424461843627,-13.951401646215235,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1048614304998647,7.272473584850384e-05,34.45239415376083,1.0884123600047568,22.026905059814453,46.0,0.09343439862132072,7.272473584850384e-05,2.9019782900810243,0.18001681665579478,2.6457252502441406,30.0
95,26.62597763501799,25.899880170695663,24.347262976984457,3.7010994718127495,0.0,-20.646163505171714,-1.3891770991403405,-0.16344009457003328,0.3961352783663017,8.521135278367122,-8.125000000000831,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5105895042419433,7.216678776706088e-05,36.63465814590454,1.1479087933897971,22.56136131286621,40.0,0.09239021949470043,7.216678776706088e-05,2.4448681235313416,0.17909555286169052,3.8575563430786133,30.0
96,4.824761686523663,4.096550026311954,2.345675089659717,-6.954879787974479,0.0,-9.300554877634195,-1.7573313816521932,0.006456445000001563,9.176031860910498,8.533531860910285,0.6425000000002008,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.352691839380962,7.161312029328124e-05,38.20394720682284,1.1250180122328968,20.434194564819336,41.0,0.0956692285835743,7.161312029328124e-05,2.62626363436381,0.18230201949675878,3.0142908096313477,30.0
97,15.855417134789343,14.381761399578679,12.718399800972655,3.864595457537596,2.220446049250313e-15,-8.853804343435057,-1.6706453836057165,0.007283784999999532,12.846922289428193,12.13942228942821,0.707499999999996,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.2488857179880144,7.106370058611289e-05,36.741457033157346,1.1084222316741943,15.591019630432129,40.0,0.09229750682910283,7.106370058611289e-05,2.847448460261027,0.18356915712356567,2.794193744659424,30.0
98,3.940123089559449,-2.1044824773779243,-3.1139063914515246,-2.4544368331169952,0.0,0.6594695583345257,-1.0159232640721285,0.006499349999999629,24.95889564603918,24.585779562457184,0.37311608358201354,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0922161391440857,7.051849605646213e-05,34.754578651265895,1.0722672432026965,24.134944915771484,47.0,0.09652714915573597,7.051849605646213e-05,2.812358891963959,0.1835644433895747,2.7794227600097656,30.0
99,29.845152357418105,15.25196207465661,15.25196207465466,-11.526417016857023,0.0,-26.778379091511678,0.0,4.336808689942018e-19,38.20103438751557,38.2010343875156,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,3.558746910613516,6.997747436526054e-05,38.90025868623153,1.1240113520103951,23.641803741455078,46.0,0.09524515308439732,6.997747436526054e-05,2.8571423490842185,0.18524843553702036,2.4437267780303955,30.0
100,26.68177857107595,26.677596078596498,26.675989198594035,1.9002327759434252,-1.3877787807814457e-17,-24.77575642265061,0.0,-0.0016068799999996823,0.487439568412654,0.6467219247444507,-0.1592823563317682,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,3.5820770811390235,6.944060342154676e-05,41.19099230379672,1.1197289051236332,22.911273956298828,37.0,0.09626830791433652,6.944060342154676e-05,2.519331153233846,0.18350003014008204,3.329596519470215,30.0
