env_seed,pnl,objective,opening_inventory,final_inventory,price_edge,risk_relief,fees,auction_value
1202632574,4.304333681546268,3.953989975176391,6.501483919304661,5.918983919304703,-0.0640749999999965,0.07234922515989432,0.0,0.008274225159897827
2124558654,-36.123661091036396,-46.17708538100348,35.97853737665163,31.707135301012425,0.5552822698330745,2.8911272276641022,0.009000000000000001,3.437409497497177
1714748616,12.053857209570022,11.977645806280284,0.6451564065607442,-2.760641289442345,-0.47681167744043257,-0.07204913540047521,0.017,-0.5658608128409078
1898011230,27.288478153246615,26.43246563634381,9.249594448841293,9.25209444884132,0.00010000000000006679,-0.0004625422224468423,0.0,-0.0003625422224467755
767118193,44.080205680200265,43.69274920462187,0.7483724515791579,-6.224600192609921,0.06972972644182757,-0.3818558623155686,0.053000000000000005,-0.36512613587374104
1003775508,5.198644061034429,5.138766728477494,7.029484522978535,2.4469845229779317,0.32077500000007586,0.4342591940310123,0.0,0.7550341940310882
539531727,1.501173456390461,1.4964107847057309,0.42796329960769697,0.6901211259431321,0.013107891316771232,-0.0029311458266190905,0.0,0.010176745490152142
1573914570,20.99334130868192,20.882318134269088,0.9064105899983019,-3.3320140217716814,-0.4238424611770341,-0.10280737283622025,0.0,-0.5266498340132544
651671679,43.12762310934529,37.074569874044336,24.5979535529801,24.602953552980097,0.0016499999999996632,-0.002460045355295506,0.42000000000000015,-0.420810045355296
1245736900,6.042249122149704,5.8962477939711,0.5072813766400799,-3.821012014880398,-0.34626347132163104,-0.14342798422774503,0.022,-0.5116914555493761
437248997,11.454748007085858,11.411602089703743,0.16284046394819995,-2.0771595360519264,-0.179200000000006,-0.04288074721512589,0.11100000000000002,-0.3330807472151319
65203010,-70.38924506647705,-79.86084085865255,37.23800706706195,30.775957811537744,0.06462049255518316,4.395095911090047,0.027000000000000003,4.43271640364523
1677984384,-8.518468592623481,-9.939847449676208,17.44965943968515,11.9221594396851,-0.1658250000000069,1.623527288557205,0.026000000000000002,1.431702288557198
1783535484,-3.058222462883074,-4.448416853007039,12.11815049148673,11.79065049148674,-0.04257499999999908,0.07830132321923572,0.17100000000000004,-0.1352736767807634
735439411,-20.24466153827106,-20.26936540002372,5.471746218466691,1.57174621846716,-0.5849999999999527,0.2746962050403872,0.042,-0.35230379495956543
159187088,-6.274330489607557,-6.284600716851798,0.7965410295593784,1.0134212966106755,-0.10410252818461158,-0.00392545112652548,0.192,-0.30002797931113706
1695559284,-18.790082933282974,-21.71248901343335,15.722826846930275,17.095046300464865,-1.001720201080257,-0.4503332395648607,0.0,-1.4520534406451178
1735530327,-9.055005928933896,-10.5396100740994,13.077923295534688,12.184433286638749,0.2591121025798147,0.22571663207338533,0.065,0.41982873465320003
1680799361,-8.84390314702876,-10.687619292421314,12.490850950657261,13.578350950658749,-0.06525000000007604,-0.28350257067719925,0.005,-0.3537525706772753
560780911,3.2227896168606676,3.2160184870584714,0.24786875029950295,0.8228687502995848,0.04025000000000768,-0.006156740628445631,0.28600000000000003,-0.251906740628438
1247136764,36.13765246629001,28.05079725291862,28.427396528816402,28.437396528816393,0.002000000000000341,-0.005686479305758212,0.07100000000000001,-0.07468647930575788
1770963861,-32.21771044028645,-33.12389153830751,10.478557458157539,9.51935448452813,-0.009592029736298939,0.19182056601803182,0.08399999999999999,0.09822853628173289
1877734138,8.497268812218637,8.417020259834601,0.3321824558573212,-2.8328175441428574,-0.06329999999999122,-0.07914510054424169,0.048,-0.19044510054423291
80487468,-45.44547265308834,-52.25418386323675,31.648767848467457,26.09350725783793,0.0,3.2077338531134663,0.023,3.184733853113466
1828126960,26.90054760840148,23.837197620529032,17.532298419456055,17.5024283682935,-0.0020909035813787336,0.01046489081616187,0.22899999999999998,-0.22062601276521684
1979006041,-15.874110203156146,-16.104157014832246,0.4145089184975461,-4.796319543943052,-0.26054142312208806,-0.22832863524096084,0.099,-0.5878700583630488
1405686337,14.11383444846052,13.627911251191565,5.973319157523704,6.970819157523419,-0.15959999999996397,-0.12911777969255808,0.017,-0.30571777969252206
1002042369,15.82457342231828,15.782000375555818,2.386676303571022,-2.0633236964292103,0.13350000000001164,0.014389191017811376,0.0,0.14788919101782302
1195216106,36.44525674310282,36.44099579179776,0.266831878797106,0.6527596268960667,-0.0,-0.003548958789630987,0.43400000000000016,-0.4375489587896311
644499193,-17.45063792988562,-23.07612607810765,24.648111535748257,23.718111535748438,-0.055799999999990586,0.44980587456483134,0.044,0.3500058745648408
1300737978,9.122423887454715,5.901248485515077,18.720133275559334,17.947633275559312,0.02317500000000154,0.28325849660740005,0.0,0.3064334966074016
1073351039,12.003972055377744,12.003757561748056,0.7210439896458922,-0.14645601035401778,-0.026024999999997994,0.004984550720356493,0.0,-0.0210404492796415
