episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,actor_loss_clob,grad_norm_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,actor_loss_auction,grad_norm_auction
55,34.04960367963984,34.02329491028178,34.0232949102796,2.1059791832041888,0.0,-31.917315727075422,0.0,0.0,0.7819978223801627,1.6219978223801619,-0.8400000000000034,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.052082457040486,38.0,0.000196407686276246,6.546922875874867e-05,-0.5082957399518866,23.66321857352006,0.4595410684744517,30.0,0.000196407686276246,6.546922875874866e-05,-0.9572069724400838,5.063638599713643
56,-11.50895414356688,-11.531790315995746,-12.04601205641465,4.6595693637141755,0.0,16.705581420128826,-0.5142217404222151,0.0,0.2786642011662934,1.5111642011662934,-1.2325000000000124,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,5.531869572401047,40.0,0.0001949008359527637,6.496694531758791e-05,-0.5105904795229435,22.56441910266876,0.4692998131116231,30.0,0.0001949008359527637,6.496694531758791e-05,-0.8127899120251337,5.927783052126567
57,32.80094420694826,32.793843834355904,32.79384383435693,-10.864220919357523,0.0,-43.65806475371448,0.0,0.0,0.4552869292348305,0.8426370863161514,-0.3873501570813315,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,6.327813450883075,41.0,0.00019340554626593685,6.446851542197896e-05,-0.5551668573625204,25.277696469934977,0.519244521856308,30.0,0.00019340554626593685,6.446851542197896e-05,-0.9094833314418793,6.150467344125112
58,0.9172339291171229,0.9125916249605008,0.9125916249586608,-1.2149956815067302,0.0,-2.1275873064653923,0.0,0.0,0.40134456456492273,0.6813445645649487,-0.28000000000000114,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,6.243149900436402,45.0,0.0001919217285219398,6.397390950731327e-05,-0.56998696592119,25.484363958570693,0.43426359246174495,30.0,0.0001919217285219398,6.397390950731327e-05,-0.9587445616722107,6.448343507448832
59,-25.20374071885868,-25.209459545001174,-28.105798024947923,11.48338862706551,0.0,39.58918665201343,-2.896338479948156,0.0,0.22026495326113604,0.7562292074824903,-0.5359642542213525,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,6.250804837157086,41.0,0.00019044929470741072,6.348309823580358e-05,-0.6675836763730864,22.873990268242068,0.34495632673303284,30.0,0.00019044929470741072,6.348309823580358e-05,-0.9269670645395914,5.665185030301412
60,14.721043789847856,14.697491491789796,14.178342982125054,-5.632499017560507,0.0,-19.810841999685557,-0.5191485096653992,0.0,0.41516578880006705,1.534675798273378,-1.1195100094733146,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,6.0,6.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,5.3104954838752745,40.0,0.00018898815748423097,6.299605249474366e-05,-0.6798445768654346,26.194192051887512,0.4209320679306984,30.0,0.00018898815748423097,6.299605249474366e-05,-1.0198835988839468,5.615146891276042
61,24.679633093367958,24.665144539430603,24.665144539430532,4.3579864057620945,0.0,-20.307158133668434,0.0,0.0,0.6786840921668329,1.2036840921667746,-0.5249999999999488,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,6.618700742721558,40.0,0.00018753823018434463,6.251274339478155e-05,-0.7245307110249997,25.365163803100586,0.43098800381024677,30.0,0.00018753823018434463,6.251274339478155e-05,-1.0773010810216268,5.69670139948527
62,-23.70773002689253,-23.73301617880589,-23.805260772328236,-11.452712751304338,0.0,12.35254802102391,-0.0722445935228393,0.0,0.9270115892199584,1.5901620016010725,-0.6631504123811086,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.727907891543406,53.0,0.0001860994268046179,6.203314226820597e-05,-0.7225652460782033,26.641041665706993,0.3798283994197845,30.0,0.0001860994268046179,6.203314226820597e-05,-1.0615234871705372,5.7210724751154585
63,8.323074635718003,8.320734226860932,8.320734226861656,6.5370126748790005,4.440892098500626e-16,-1.783721551982658,0.0,0.0,0.4587222765493948,-0.48377772345059356,0.942499999999967,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,5.941889402193901,39.0,0.00018467166200173744,6.155722066724582e-05,-0.7276409031488956,28.171591294117462,0.41688130994637806,30.0,0.00018467166200173744,6.155722066724582e-05,-1.1308213531970979,6.185520235697428
64,13.377856181534124,13.33497126125372,12.9577030411722,-4.67028508320774,0.0,-17.62798812437994,-0.3772682200812483,0.0,0.8308674578639881,2.0708674578640665,-1.2400000000000837,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,6.359586954116821,43.0,0.00018325485108714853,6.108495036238287e-05,-0.7239483983017677,27.854477527529696,0.4094701160987218,30.0,0.00018325485108714856,6.108495036238287e-05,-1.0407680928707124,6.068114439646403
65,1.5917262847833626,-2.658762972900795,-3.573787088330416,3.3247966230559074,8.881784197001252e-16,6.898583711386325,-0.9150241154293184,0.0,0.9007852818803173,-20.616714718121695,21.517500000002045,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,6.626170654045908,38.0,0.00018184891002203166,6.0616303340677227e-05,-0.8477746797235388,29.4566297280161,0.4350178226828575,30.0,0.00018184891002203166,6.0616303340677227e-05,-1.1028719584147135,5.627264976501465
66,1.0499410758643062,-9.599055151888168,-15.53023454194818,13.04870463273955,0.0,28.578939174687726,-5.931179390060038,0.0,0.8647002001810904,-32.63279979982176,33.49750000000286,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,1.0,0.0,3.0,6.028563817342122,39.0,0.00018045375541231749,6.015125180410583e-05,-0.8461534526103582,31.67722579760429,0.3708573746184508,30.0,0.00018045375541231749,6.015125180410583e-05,-1.0835200707117716,6.212480425834656
67,43.93429207784323,33.949777405899944,33.94977740590152,-9.230107716275173,0.0,-43.17988512217669,0.0,0.0,31.04665437466464,31.59828266210568,-0.5516282874410418,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.664069596089814,38.0,0.00017906930450374052,5.968976816791352e-05,-0.8260547589314612,30.226639145299007,0.4240536081294219,30.0,0.00017906930450374052,5.968976816791352e-05,-1.125835798184077,6.598517656326294
68,31.24861618939899,31.19558332544612,31.195583325445984,4.507224326510935,-3.552713678800501e-15,-26.68835899893503,0.0,0.0,0.27788653547835906,2.302886535478306,-2.02499999999997,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.462563826487615,39.0,0.0001776954751769305,5.9231825058976843e-05,-0.8219368098637997,28.02103350712703,0.3647546629110972,30.0,0.0001776954751769305,5.9231825058976843e-05,-1.1698067963123322,7.144714379310608
69,9.130024992817416,9.120535205649778,9.106233732557579,-6.976791257382223,0.0,-16.083024989939805,-0.014301473089446404,0.0,0.09415538635478526,0.9741553863546981,-0.8799999999998818,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,5.386172325183184,39.0,0.0001763321859425413,5.8777395314180435e-05,-0.8204999978725727,31.73980531937037,0.3491454636057218,30.0,0.0001763321859425413,5.877739531418044e-05,-1.148213307062785,7.329720624287924
70,-12.664846726313524,-16.703337764825815,-16.703337764824184,15.847619462675613,0.0,32.55095722749979,0.0,0.0,0.1665027903266889,-20.095997209674096,20.26250000000076,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739298607852008,37.0,0.00017497935593641746,5.832645197880583e-05,-0.9494195870451025,28.317436836861276,0.3577128641307354,30.0,0.00017497935593641746,5.8326451978805826e-05,-1.0471692820390066,6.687535429000855
71,16.251591390726492,14.818904308078459,14.818904308079016,0.8725120706981195,0.0,-13.946392237380895,0.0,0.0,0.42050927295750284,-11.969490727044462,12.390000000001983,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.167463679646337,43.0,0.00017363690491479776,5.78789683049326e-05,-0.8498179427413053,30.652744027071222,0.34212926278511685,30.0,0.00017363690491479776,5.787896830493259e-05,-1.1445154428482056,6.933048582077026
72,5.882022328352716,5.870113299457145,5.761994737196163,5.220181875253762,0.0,-0.5418128619424045,-0.10811856225751626,0.0,0.636284971745269,1.09128497174527,-0.45500000000000895,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59229334725274,45.0,0.00017230475324955523,5.743491774985175e-05,-0.8797609395451016,28.969759072197807,0.36402219558755555,30.0,0.00017230475324955523,5.743491774985175e-05,-1.2701785067717235,7.421783661842346
73,-6.349004142506776,-6.386007677832659,-6.5204157701762595,-2.5836612744779193,0.0,3.9367544956983407,-0.13440809234253948,0.0,0.06096947227591443,1.923630300392537,-1.8626608281166261,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,4.785990817206247,42.0,0.0001709828219234744,5.6994273974491474e-05,-0.9651315567039308,29.067918868291947,0.4102329954504967,30.0,0.0001709828219234744,5.6994273974491474e-05,-1.1071910520394643,6.708121045430501
74,8.73056207485155,8.72444339338658,8.724443393386736,-5.018565971305269,0.0,-13.743009364692007,0.0,0.0,0.6428481619412452,0.7822200115677878,-0.13937184962654792,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,6.564305766062303,44.0,0.00016967103252556393,5.655701084185465e-05,-0.9892798526720568,34.579720150340684,0.36509111945827805,30.0,0.00016967103252556393,5.655701084185465e-05,-1.1604541182518004,7.477581191062927
75,34.73373286856242,33.22670758507875,33.226707585072795,2.5439751361675413,0.0,-30.68273244890525,0.0,0.0,11.396095810491616,12.276095810491501,-0.8799999999998818,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,5.991235216458638,42.0,0.00016836930724640594,5.6123102415468655e-05,-1.0471944567703066,32.978647958664666,0.3450897514820099,30.0,0.00016836930724640594,5.6123102415468655e-05,-1.1858990172545114,6.7495262145996096
76,11.644002727834827,11.609464720516357,11.609464720516412,-0.3080900359753389,0.0,-11.917554756491743,0.0,0.0,0.4439322221338955,1.858440403092619,-1.414508180958704,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,4.585420456197527,36.0,0.00016707756887354052,5.569252295784685e-05,-1.079233794576592,31.78220886654324,0.3703365236520767,30.0,0.00016707756887354052,5.569252295784685e-05,-1.2864682773749034,5.708795706431071
77,25.712849311195896,-41.56205266181689,-41.75259363078996,-20.94324791080072,0.0,20.80934571998925,-0.19054096897707495,0.0,0.6434343677131835,-82.0212789299294,82.66471329764259,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.927212958865695,45.0,0.00016579574078688598,5.5265246928962e-05,-1.1331071641710069,30.96441044277615,0.332159161567688,30.0,0.00016579574078688598,5.5265246928962e-05,-1.279742455482483,7.088291136423747
78,6.6550449806291,-11.740273465759614,-15.569704266146719,-4.214676590284028,-8.881784197001252e-16,11.35502767586269,-3.829430800390355,0.0,0.9177361321633555,-42.889763867837644,43.807500000000985,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,4.77831682180747,39.0,0.00016452374695419386,5.4841248984731296e-05,-1.2334236884728456,31.055470784505207,0.4008322536945343,30.0,0.00016452374695419386,5.4841248984731296e-05,-1.0814469854036968,7.294274020195007
79,-22.875856472370796,-22.905791279871348,-28.884734110082736,4.3248814111887315,-1.3877787807814457e-17,33.209615521271466,-5.978942830211025,0.0,0.2614740490018761,1.730167838695231,-1.4686937896933514,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,1.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,4.657846665382385,40.0,0.00016326151192653943,5.442050397551315e-05,-1.1746879264712333,32.51267523765564,0.49064213285843533,30.0,0.00016326151192653943,5.442050397551315e-05,-1.156515904267629,9.192992814381917
80,15.300848663167926,15.263317300889824,15.263317300889392,3.4268986791647067,0.0,-11.836418621724688,0.0,0.0,0.45093916451878613,1.9373012744047282,-1.486362109885942,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.275269048554557,42.0,0.00016200896083384592,5.400298694461531e-05,-1.278612149613244,32.1220934958685,0.34830863277117413,30.0,0.00016200896083384592,5.400298694461531e-05,-1.099485985438029,6.45730889638265
81,-34.13340960060596,-34.268162657317184,-39.389774774389984,-4.995208917397167,0.0,34.394565856992806,-5.121612117071123,0.0,0.5855877530284772,-3.6708726034993955,4.256460356527887,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,4.33576633532842,36.0,0.00016076601938044396,5.358867312681466e-05,-1.2543861071268718,29.644483857684666,0.32978733653823533,30.0,0.00016076601938044396,5.358867312681466e-05,-1.13451653222243,7.086828486124674
82,27.618612506448567,27.572817233326415,27.572817233329218,4.861788333499335,0.0,-22.71102889982988,0.0,0.0,0.8599830168053444,2.1399830168053375,-1.2799999999999727,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,4.503241198403495,42.0,0.0001595326138406645,5.3177537946888176e-05,-1.3122783615475608,35.24105367206392,0.40056670556465784,30.0,0.0001595326138406645,5.3177537946888176e-05,-1.1089016209046045,7.282631723086039
83,-28.020128333228335,-28.068842941830436,-31.06555586989737,2.682303831659843,0.0,33.74785970155722,-2.9967129280642837,0.0,0.6621486486421873,-2.2071386137282327,2.8692872623704617,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.939923385356335,47.0,0.00015830867105446586,5.276955701815528e-05,-1.2864574948523908,33.404007242081015,0.4503962139288584,30.0,0.00015830867105446586,5.276955701815529e-05,-1.241111656030019,6.978209845225016
84,19.553161553748797,17.602412029117055,17.445634592240587,-0.1701252127447246,0.0,-17.615759804985316,-0.15677743687837165,0.0,13.583486934242714,13.966923514617458,-0.3834365803747566,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,3.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066324949264526,39.0,0.000157094118423094,5.2364706141031345e-05,-1.294311998746334,33.59858014033391,0.32254316049317516,30.0,0.000157094118423094,5.236470614103134e-05,-1.0820073902606964,6.710641678174337
85,35.666213832387236,35.648474374069245,35.64847437407113,4.777297951956706,0.0,-30.871176422114434,0.0,0.0,0.019395578414204806,1.331895578414195,-1.3125,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.181200736608261,39.0,0.0001558888839047765,5.1962961301592176e-05,-1.3732105661661198,36.56539926773463,0.31572809716065725,30.0,0.0001558888839047765,5.196296130159217e-05,-1.152366445461909,7.323758935928344
86,-10.965177013005102,-11.439188508892236,-12.62502726894024,17.630774138954216,0.0,30.255801407894474,-1.18583876004827,0.0,0.8151507214240183,-6.884849278576361,7.700000000000358,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.362834915201715,47.0,0.0001546928960104493,5.1564298670149765e-05,-1.4049851843651304,34.180866363200735,0.3171389766037464,30.0,0.0001546928960104493,5.1564298670149765e-05,-1.1371463656425476,7.803574387232462
87,8.90915566664029,8.870370990624606,7.993687564864589,-3.674903094412328,0.0,-11.66859065927692,-0.8766834257603051,0.0,0.9293825432273621,1.969382543227316,-1.0399999999999636,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408229780197144,35.0,0.00015350608379951624,5.116869459983875e-05,-1.5061728170939854,39.86469072614398,0.340437347193559,30.0,0.00015350608379951624,5.116869459983875e-05,-1.2053434054056804,6.992104434967041
88,11.459437146496784,11.44842862013689,11.408904264071916,-2.4238568418791533,0.0,-13.832761105951064,-0.039524356063447286,0.0,0.23032677752073027,1.0492152476920018,-0.8188884701712359,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478361813794999,42.0,0.00015232837687564123,5.0776125625213746e-05,-1.5352732794625419,33.77199658893404,0.3680032913883527,30.0,0.00015232837687564123,5.077612562521375e-05,-1.203598690032959,8.374165455500284
89,3.3924893195630283,3.388282401793027,3.0017893937667424,-2.7773260938250677,0.0,-5.779115487591811,-0.38649300802492803,0.0,0.5749415825391395,0.6486075677943559,-0.07366598525519065,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,4.939992869772563,41.0,0.0001511597053825727,5.038656846085758e-05,-1.5451635267676376,36.25821616009968,0.32225649369259673,30.0,0.0001511597053825727,5.038656846085758e-05,-1.168008824189504,6.389214789867401
90,-5.201113954204673,-5.252608795681487,-5.266388103002122,-0.17437591866999133,0.0,5.092012184332133,-0.013779307319509826,0.0,0.3942474848904993,2.2692474848904123,-1.8749999999998934,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,4.942083963533727,41.0,0.00015,5e-05,-1.5664454087978457,34.43769189788074,0.3891511725882689,30.0,0.00015,5e-05,-1.274359138806661,7.774165137608846
91,37.79305098874911,37.66886265578114,37.66886265578255,-4.126793593739682,0.0,-41.79565624952224,0.0,0.0,0.9305137546311215,3.5240365061668815,-2.5935227515357573,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.567106268622658,44.0,0.00014884919193944152,4.961639731314717e-05,-1.5608741830695758,35.21512001210993,0.2580445577700933,30.0,0.00014884919193944152,4.961639731314718e-05,-1.216218070189158,7.122380256652832
92,-0.3131095831413986,-0.3229246104467849,-0.37561320912867435,-39.56388213830475,0.0,-39.188268929176076,-0.0526885986837442,0.0,0.9907081964628333,0.9907081964628279,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,5.335620632297115,38.0,0.00014770721294016467,4.923573764672157e-05,-1.6236665123387386,36.304118733657035,0.36697375575701396,30.0,0.00014770721294016467,4.923573764672157e-05,-1.3246277928352357,7.594603323936463
93,30.820418852808288,30.790370986418015,30.790370986419244,-6.310053498813133,0.0,-37.10042448523238,0.0,0.0,0.5984931139329746,1.7334320404986245,-1.1349389265656429,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,1.0,0.0,2.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,4.927891969680786,41.0,0.00014657399526513687,4.88579984217123e-05,-1.6072380978886673,34.57856080590225,0.2935297211011251,30.0,0.00014657399526513687,4.88579984217123e-05,-1.247547165552775,7.132333938280741
94,41.34721192724231,41.33999478781131,41.33999478780923,2.074750457455361,0.0,-39.26524433035388,0.0,0.0,0.17537787697899887,-0.8495374877548776,1.02491536473388,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.968623685836792,45.0,0.00014544947169700768,4.8483157232335905e-05,-1.5939455721113416,35.78828921847873,0.39738663136959074,30.0,0.00014544947169700768,4.84831572323359e-05,-1.2005949825048448,7.711159714063009
95,-48.812589866973724,-48.852287526158705,-51.02293083125684,-3.7647860122750263,0.0,47.2581448189818,-2.170643305095524,0.0,0.736236636713997,1.9924271425822158,-1.2561905058682006,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,5.187895866957578,44.0,0.00014433357553412176,4.811119184470727e-05,-1.7103731578046626,38.15579314665361,0.35466714153687157,30.0,0.00014433357553412176,4.811119184470727e-05,-1.3264922777811685,7.624237823486328
96,-39.33111994961524,-39.36663068920303,-41.35737484559017,4.394028914079681,0.0,45.75140375966985,-1.9907441563833288,0.0,0.291132976949541,1.8844293456584598,-1.593296368708929,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,4.7016543691808526,44.0,0.00014322624058656249,4.7742080195520836e-05,-1.6253893781792035,35.59644517031583,0.39695856447021166,30.0,0.00014322624058656249,4.7742080195520836e-05,-1.3214929282665253,7.46492551167806
97,48.46236313547706,-66.0091330893878,-67.49147904962157,-22.227141963593475,0.0,45.26433708602812,-1.4823459602329478,0.0,0.5886469732882205,-106.99135302671186,107.5800000000001,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,4.284804152279365,41.0,0.00014212740117222579,4.737580039074194e-05,-1.6891542004375923,34.648012347337676,0.3744408460954825,30.0,0.00014212740117222579,4.737580039074194e-05,-1.228504467010498,8.578665240605671
98,-11.155453039551444,-11.177053990261296,-11.365718529006164,-0.8295628251292401,0.0,10.536155703876927,-0.18866453874630906,0.0,0.30722618912004407,1.4697261891199709,-1.162499999999934,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,4.676871151394314,45.0,0.00014103699211292427,4.7012330704308105e-05,-1.7579882701237997,38.765989218817815,0.42967227374513944,30.0,0.00014103699211292427,4.7012330704308105e-05,-1.116553189357122,8.274599742889404
99,27.82723146456592,27.82677786496895,27.18992676397888,-1.804375422487596,5.551115123125783e-17,-28.994302186466484,-0.6368511009902988,0.0,0.8170212224257227,-0.21297877757417272,1.0299999999998768,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.916771484745873,36.0,0.0001399549487305211,4.6651649576840374e-05,-1.7669707636038463,41.603243827819824,0.4204755368332068,30.0,0.0001399549487305211,4.6651649576840374e-05,-1.3710605065027872,8.626263403892517
100,38.396626682516796,38.366949328228586,38.29482347154337,5.459022527378713,0.0,-32.83580094416468,-0.07212585668537486,0.0,0.8227116499347744,1.7227116499347281,-0.8999999999999275,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,5.058866029832421,41.0,0.00013888120684309353,4.629373561436452e-05,-1.728021403638328,43.26730374592106,0.36796969225009285,30.0,0.00013888120684309353,4.629373561436452e-05,-1.2667246182759604,9.05952619711558
