calibration,alpha,beta,depth_scale,reserve,schedule,seed,inventory_open,auction_fill,inventory_final,pnl,objective,shaped_return,interim_credit,clearing_displacement,k_star,source,q,lambda_inv
penny_small,0.01,0.002,1,0,noop,802130905,0.7353973416020141,0.0,0.7353973416020141,15.859723763167494,15.58931913814984,14.510056583714388,0.0,-0.0499999999999971,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,1408093620,0.2855294483802275,0.0,0.2855294483802275,6.136425641605456,6.0956621086592975,2.1859245743143134,0.0,-0.1099999999999994,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,1856836435,0.6900629737073576,0.0,0.6900629737073576,2.748594158467313,2.5105007046263923,0.5725420261469054,0.0,0.1999999999999886,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,1441724827,0.568361413111985,0.0,0.568361413111985,21.481481192029605,21.31996384407228,21.319963844076533,0.0,-0.1399999999999863,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,96479995,0.6918089517702235,0.0,0.6918089517702235,9.989894820400878,9.75059500752617,9.269552899755553,0.0,-0.0799999999999983,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,2058879711,0.7722328441881992,0.0,0.7722328441881992,-12.061687301777056,-12.359859084598554,-17.08905734101856,0.0,0.0499999999999971,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,1068002424,0.6675775403056123,0.0,0.6675775403056123,2.8125387652762583,2.5897088791160128,-2.8605713990791344,0.0,-0.1799999999999926,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,756267520,0.9324184628381352,0.0,0.9324184628381352,2.4520744543169712,2.017372359396256,0.0970416795293971,0.0,-0.1400000000000005,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,267404297,0.7028696427182304,0.0,0.7028696427182304,-1.561708194489256,-1.8087210618166825,-6.779820743986292,0.0,0.3299999999999983,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,1455655358,0.6858416347942882,0.0,0.6858416347942882,-24.791598224734116,-25.026787598742768,-25.516547709741815,0.0,-0.4399999999999977,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,37527391,0.5835691360107167,0.0,0.5835691360107167,9.24763934006478,9.077362871812632,6.807558151884187,0.0,-0.1099999999999994,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,1437420082,0.46671908287421,0.0,0.46671908287421,1.5361812167975586,1.4272678656380866,0.9038563002510004,0.0,0.3300000000000125,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,1847050722,0.3991184964010239,0.0,0.3991184964010239,18.219820317233825,18.14017253014912,18.14017253014911,0.0,-0.039999999999992,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,92699064,0.6595176077652241,0.0,0.6595176077652241,1.1826997611697152,0.9652180236935332,-0.6531993248239587,0.0,-0.1700000000000017,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,1381841196,0.7886850767260789,0.0,0.7886850767260789,-3.078528514437494,-3.389540589562704,-15.380612747451975,0.0,0.0,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,noop,796745881,0.684539097759636,0.0,0.684539097759636,-20.175525726370324,-20.40982261455111,-28.25573575585088,0.0,0.0100000000000051,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,802130905,0.7353973416020141,0.197034706203944,0.53836263539807,15.84987202785669,15.704954864260314,33.846117591472044,19.2204252816466,-0.0499999999999971,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,1408093620,0.2855294483802275,0.1683200000000033,0.1172094483802242,6.117910441604181,6.1110414142093825,21.43962916694657,19.238325287080897,-0.1099999999999994,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,1856836435,0.6900629737073576,0.1479793207233876,0.54208365298397,2.778190022612762,2.631262679196539,19.917777277010504,19.224473276294223,0.1999999999999886,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,1441724827,0.568361413111985,0.2077313150932627,0.3606300980187222,21.452398807918144,21.387371774119647,40.708948905264826,19.32157713114253,-0.1399999999999863,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,96479995,0.6918089517702235,0.182129486414401,0.5096794653558225,9.975324461487617,9.845437882784918,28.599281958420896,19.234886183406484,-0.0799999999999983,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,2058879711,0.7722328441881992,0.1662189516829523,0.6060138925052468,-12.05337635419346,-12.23700277314814,2.199585498334636,19.165786527902235,0.0499999999999971,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,1068002424,0.6675775403056123,0.2015478763314271,0.4660296639741852,2.7762601475369593,2.6676683236850134,16.446023098601707,19.228635053112203,-0.1799999999999926,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,756267520,0.9324184628381352,0.1912504827134506,0.7411679801246844,2.4252993867357873,2.1506343993547348,19.472861091016934,19.242557371527777,-0.1400000000000005,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,267404297,0.7028696427182304,0.3852836512099923,0.3175859915082381,-1.4384174261031148,-1.4888478571042505,12.899390231130532,19.359337770403336,0.3199999999999932,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,1455655358,0.6858416347942882,0.1708800000000056,0.5149616347942825,-24.86678542473601,-24.999378167391008,-6.363464983370198,19.125673295017965,-0.4399999999999977,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,37527391,0.5835691360107167,0.1951999999999908,0.3883691360107258,9.224215340063893,9.148800047161034,26.152133322626593,19.273137995393128,-0.1200000000000045,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,1437420082,0.46671908287421,0.2035200000000213,0.2631990828741887,1.6033428167975217,1.568705938184615,20.29445412848952,19.249159755691934,0.3300000000000125,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,1847050722,0.3991184964010239,0.1962822663253116,0.2028362300757122,18.211969026579027,18.191397758463363,37.435217067203354,19.24381930873824,-0.039999999999992,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,92699064,0.6595176077652241,0.1439999999999908,0.5155176077652331,1.1582197611696756,1.025340559211681,18.61596713543642,19.20904392474219,-0.1700000000000017,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,1381841196,0.7886850767260789,0.0371200000000008,0.7515650767260781,-3.078528514437494,-3.3609535467146316,3.883071670243624,19.235097374847527,0.0,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,all,796745881,0.684539097759636,0.1756789233585549,0.508860174401081,-20.17376893713663,-20.30323827568238,-8.904856910506382,19.244294506475867,0.0100000000000051,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,802130905,0.7353973416020141,0.0644362902873524,0.6709610513146615,15.856501948654111,15.631407582463476,20.96168102802747,6.409536000000457,-0.0499999999999971,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,1408093620,0.2855294483802275,0.0569600000000009,0.2285694483802265,6.130160041606359,6.104038045239939,8.600124510894503,6.405824000000455,-0.1099999999999994,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,1856836435,0.6900629737073576,0.0587601121797658,0.6313028615275917,2.7603461809048895,2.5610745294184265,7.040907850936945,6.4177919999996345,0.1999999999999886,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,1441724827,0.568361413111985,0.0640465876109667,0.5043148255010182,21.472514669765587,21.345347948155528,27.77664394815882,6.4312960000005495,-0.1399999999999863,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,96479995,0.6918089517702235,0.0609584812352998,0.6308504705349236,9.9850181419024,9.786031983815334,15.719325876044913,6.414336000000546,-0.0799999999999983,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,2058879711,0.7722328441881992,0.0585572367483057,0.7136756074398934,-12.058759439940332,-12.31342587626768,-10.65632013268683,6.386304000000181,0.0499999999999971,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,1068002424,0.6675775403056123,0.0626786896312908,0.6048988506743215,2.801256601142086,2.6183052913685283,3.5756410131744634,6.407616000000546,-0.1799999999999926,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,756267520,0.9324184628381352,0.0635740545765858,0.8688444082615493,2.443174086674844,2.065728783791163,6.553718103925348,6.408319999999635,-0.1400000000000005,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,267404297,0.7028696427182304,0.1151999999999943,0.5876696427182361,-1.5248441944895603,-1.69752199897585,-0.2219016811456119,6.446719999999543,0.3199999999999932,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,1455655358,0.6858416347942882,0.0524799999999995,0.6333616347942886,-24.814689424734752,-25.0152629049494,-19.119871015948057,6.385151999999728,-0.4399999999999977,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,37527391,0.5835691360107167,0.0666383707689528,0.5169307652417638,9.240309119280935,9.10670041125422,13.262047691324666,6.425151999999634,-0.1099999999999994,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,1437420082,0.46671908287421,0.0646400000000057,0.4020790828742042,1.5575124167971808,1.4766786223547002,7.359603056968541,6.406336000000546,0.3300000000000125,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,1847050722,0.3991184964010239,0.0637651068541898,0.3353533895468341,18.217269712959023,18.16103876501875,24.57447876501991,6.4134400000005485,-0.039999999999992,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,92699064,0.6595176077652241,0.0486399999999957,0.6108776077652283,1.1744309611694916,0.9878452353350076,5.76904388681737,6.399615999999638,-0.1700000000000017,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,1381841196,0.7886850767260789,0.0243199999999997,0.7643650767260792,-3.078528514435675,-3.3706554996949074,-8.946879657585896,6.414848000000092,0.0,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last10,796745881,0.684539097759636,0.0586105174031992,0.6259285803564367,-20.174939621196245,-20.370832915049757,-21.812394056349007,6.4043520000005465,0.0100000000000051,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last1,802130905,0.7353973416020141,0.0063812768658247,0.7290160647361893,15.859404699323932,15.593672488002213,15.155369933567078,0.6409600000000547,-0.0499999999999971,10000,results/calibration_followup/audit2/records.csv,,
penny_small,0.01,0.002,1,0,last1,1408093620,0.2855294483802275,0.0063999999999996,0.2791294483802279,6.135721641605414,6.096765017128889,2.8275394827839104,0.6405119999999636,-0.1099999999999994,10000,results/calibration_followup/audit2/records.csv,,
