market,policy,seed,episodes_completed,objective_bps_dense,selected_dense,objective_bps_sparse,selected_sparse,objective_bps
Synthetic,dqn,2024,250,6.44532638499842,False,4.770845938385166,False,1.6744804466132548
Synthetic,dqn,2024,300,6.670416960253593,False,5.284760701981785,False,1.3856562582718084
Synthetic,dqn,2024,350,6.797571482620006,True,5.308774513953635,True,1.488796968666371
Synthetic,dqn,2024,400,6.631362361652537,False,5.301313608489875,False,1.3300487531626617
Synthetic,dqn,2024,450,6.623802034059035,False,4.655520316539013,False,1.9682817175200222
Synthetic,dqn,2024,500,6.629564625802606,False,4.828707462693169,False,1.8008571631094377
Synthetic,dqn,2024,550,6.529629737807887,False,4.977194104675201,False,1.5524356331326858
Synthetic,dqn,2718,0,-16.6894243545515,False,-16.6894243545515,False,0.0
Synthetic,dqn,2718,50,3.956663601231888,False,1.3224344336203226,False,2.6342291676115654
Synthetic,dqn,2718,99,4.0442641138740605,False,3.640306136036598,True,0.4039579778374627
Synthetic,dqn,2718,100,4.029270754145439,False,3.594173769087326,False,0.435096985058113
Synthetic,dqn,2718,150,4.560097495376533,True,3.194288581791507,False,1.3658089135850262
Synthetic,dqn,2718,200,4.083331341948373,False,2.2516771859595117,False,1.8316541559888613
Synthetic,dqn,2718,250,4.184668109339827,False,1.9160976603419768,False,2.2685704489978504
Synthetic,dqn,314,0,0.20507029952619904,False,0.20507029952619904,False,0.0
Synthetic,dqn,314,50,4.744354861441634,False,3.6522619565916488,False,1.0920929048499852
Synthetic,dqn,314,99,5.211787993483414,False,5.158273387445587,False,0.05351460603782687
Synthetic,dqn,314,100,5.1353274181559145,False,5.555313574990626,False,-0.4199861568347112
Synthetic,dqn,314,150,5.123797677540488,False,5.781224873856439,True,-0.6574271963159504
Synthetic,dqn,314,200,5.438896009511037,False,4.283571740440436,False,1.1553242690706007
Synthetic,dqn,314,250,5.792447569737617,True,4.957163985178643,False,0.8352835845589741
Synthetic,dqn,314,300,5.579237088186487,False,3.807499252643488,False,1.7717378355429987
Synthetic,dqn,314,350,5.383271696928272,False,2.3897357886090766,False,2.9935359083191955
Synthetic,dqn,42,0,-52.41024770220179,False,-52.41024770220179,False,0.0
Synthetic,dqn,42,50,4.262470614296513,False,4.050786332306946,False,0.2116842819895668
Synthetic,dqn,42,99,5.859484774593595,False,5.630118069334207,True,0.22936670525938752
Synthetic,dqn,42,100,5.8137763026612195,False,5.606230176022761,False,0.20754612663845862
Synthetic,dqn,42,150,6.677771374807445,True,5.0939805761529655,False,1.58379079865448
Synthetic,dqn,42,200,6.670935480506477,False,3.4749193419799997,False,3.1960161385264776
Synthetic,dqn,42,250,6.331959976308377,False,2.382455254489209,False,3.9495047218191677
Synthetic,dqn,577,0,-43.187793669049725,False,-43.187793669049725,False,0.0
Synthetic,dqn,577,50,0.7067226834661454,False,2.71839840055964,False,-2.0116757170934947
Synthetic,dqn,577,99,3.516040398868057,False,2.6963364849639757,False,0.8197039139040814
Synthetic,dqn,577,100,3.426901784546515,False,2.752252633573914,True,0.6746491509726007
Synthetic,dqn,577,150,3.5256855490731667,False,2.5872975004566996,False,0.9383880486164671
Synthetic,dqn,577,200,3.296672404358899,False,1.3288182593585167,False,1.9678541450003821
Synthetic,dqn,577,250,3.597357220966587,True,0.855873672069737,False,2.74148354889685
Synthetic,dqn,577,300,3.432916920754392,False,0.8899400680309681,False,2.5429768527234238
Synthetic,dqn,7,0,-102.15015043279783,False,-102.15015043279783,False,0.0
Synthetic,dqn,7,50,3.7369145407090687,False,1.1435747274097103,False,2.5933398132993584
Synthetic,dqn,7,99,4.988985914748945,False,3.245469115336846,False,1.7435167994120988
Synthetic,dqn,7,100,4.623315815248699,False,2.4085119673353357,False,2.214803847913363
Synthetic,dqn,7,150,5.276700414213304,False,2.9580744484889268,False,2.318625965724377
Synthetic,dqn,7,200,5.6582448372229885,True,3.72800152519304,True,1.9302433120299485
Synthetic,dqn,7,250,5.589220220767829,False,2.1164724835816915,False,3.4727477371861375
Synthetic,dqn,7,300,5.044945393850524,False,0.1516833769753002,False,4.893262016875224
Synthetic,dqn,7,350,4.855346049886085,False,1.308394064439602,False,3.5469519854464835
Synthetic,dqn,7,400,5.2719347123330405,False,2.153674547363848,False,3.1182601649691923
Synthetic,dqn,811,0,-2.4686078695056572,False,-2.4686078695056572,False,0.0
Synthetic,dqn,811,50,1.8230543634742,False,4.805179377183602,False,-2.9821250137094024
Synthetic,dqn,811,99,5.851887360073016,False,6.5939388499995,False,-0.7420514899264834
Synthetic,dqn,811,100,5.903018150857925,False,6.863254964081605,True,-0.9602368132236805
Synthetic,dqn,811,150,6.8137387651012675,False,6.437346135164763,False,0.3763926299365048
Synthetic,dqn,811,200,6.929256901567626,False,5.3059649474704145,False,1.623291954097212
Synthetic,dqn,811,250,6.936460814611312,True,3.9770072966244303,False,2.9594535179868817
Synthetic,dqn,811,300,6.8418319569124115,False,3.2438599946526407,False,3.597971962259771
Synthetic,dqn,99,0,-59.675118952083054,False,-59.675118952083054,False,0.0
Synthetic,dqn,99,50,-2.641375105141144,False,-7.5054433633130895,False,4.864068258171946
Synthetic,dqn,99,99,-0.1106541085898333,False,-1.020042212202204,True,0.9093881036123707
Synthetic,dqn,99,100,0.3835627281624879,False,-1.3730148031936316,False,1.7565775313561194
Synthetic,dqn,99,150,1.5203148184315172,False,-1.3004853958254912,False,2.8208002142570083
Synthetic,dqn,99,200,1.2790877290261555,False,-2.0181501830781565,False,3.297237912104312
Synthetic,dqn,99,250,1.834940367844932,True,-2.156729689212537,False,3.991670057057469
Synthetic,sac,123,0,0.14596528081003038,False,0.14596528081003038,False,0.0
Synthetic,sac,123,50,-4.564857873399871,False,-6.2473754876742795,False,1.682517614274409
Synthetic,sac,123,99,1.69260585674527,False,1.940331300012833,True,-0.24772544326756307
Synthetic,sac,123,100,2.071976182389606,False,1.8189042136412468,False,0.25307196874835913
Synthetic,sac,123,150,2.399628137081875,False,0.7665049710552991,False,1.633123166026576
Synthetic,sac,123,200,1.9276678214610927,False,0.8649576816130442,False,1.0627101398480485
Synthetic,sac,123,250,2.2079680901451644,False,0.6797716494200077,False,1.5281964407251567
Synthetic,sac,1618,0,0.8131064237320837,False,0.8131064237320837,False,0.0
Synthetic,sac,1618,50,3.3607201335435906,False,4.2877941041342,False,-0.9270739705906093
Synthetic,sac,1618,99,5.552489348928243,False,2.59600145547003,False,2.9564878934582133
