contrast_key,contrast,positive_treatment,negative_treatment,algorithm,master_seed,n_episodes,metric,mean_difference,evaluation_seed_sha256,positive_run_dir,negative_run_dir
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,dqn,2718,100,risk_adjusted_pnl_bps,0.4143578429160567,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/dqn__mechanism_fixed_anchor_seed2718,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/dqn__mechanism_economic_dense_seed2718
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,ddpg,7,100,risk_adjusted_pnl_bps,0.06601069574044502,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/ddpg__mechanism_fixed_anchor_seed7,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed7
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,ddpg,42,100,risk_adjusted_pnl_bps,-0.9085455827060633,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/ddpg__mechanism_fixed_anchor_seed42,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed42
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,ddpg,99,100,risk_adjusted_pnl_bps,-0.01595081025499677,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/ddpg__mechanism_fixed_anchor_seed99,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed99
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,ddpg,123,100,risk_adjusted_pnl_bps,0.7807776113952479,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/ddpg__mechanism_fixed_anchor_seed123,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed123
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,ddpg,314,100,risk_adjusted_pnl_bps,-0.2466826064111774,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/ddpg__mechanism_fixed_anchor_seed314,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed314
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,ddpg,577,100,risk_adjusted_pnl_bps,-0.037308822679805814,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/ddpg__mechanism_fixed_anchor_seed577,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed577
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,ddpg,811,100,risk_adjusted_pnl_bps,-0.17782383274944025,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/ddpg__mechanism_fixed_anchor_seed811,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed811
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,ddpg,1618,100,risk_adjusted_pnl_bps,-0.23095595668906022,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/ddpg__mechanism_fixed_anchor_seed1618,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed1618
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,ddpg,2024,100,risk_adjusted_pnl_bps,-0.762822210286135,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/ddpg__mechanism_fixed_anchor_seed2024,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed2024
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,ddpg,2718,100,risk_adjusted_pnl_bps,-0.4200216825547393,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/ddpg__mechanism_fixed_anchor_seed2718,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/ddpg__mechanism_economic_dense_seed2718
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,td3,7,100,risk_adjusted_pnl_bps,-0.8165936857685818,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/td3__mechanism_fixed_anchor_seed7,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed7
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,td3,42,100,risk_adjusted_pnl_bps,-0.2600832745588727,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/td3__mechanism_fixed_anchor_seed42,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed42
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,td3,99,100,risk_adjusted_pnl_bps,0.31800299301061885,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/td3__mechanism_fixed_anchor_seed99,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed99
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,td3,123,100,risk_adjusted_pnl_bps,-0.45985459735673045,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/td3__mechanism_fixed_anchor_seed123,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed123
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,td3,314,100,risk_adjusted_pnl_bps,0.21082045123941748,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/td3__mechanism_fixed_anchor_seed314,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed314
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,td3,577,100,risk_adjusted_pnl_bps,0.13840607341587102,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/td3__mechanism_fixed_anchor_seed577,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed577
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,td3,811,100,risk_adjusted_pnl_bps,-0.03774280297074403,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/td3__mechanism_fixed_anchor_seed811,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed811
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,td3,1618,100,risk_adjusted_pnl_bps,-0.06647117597842404,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/td3__mechanism_fixed_anchor_seed1618,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed1618
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,td3,2024,100,risk_adjusted_pnl_bps,-0.18610199909001945,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/td3__mechanism_fixed_anchor_seed2024,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed2024
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,td3,2718,100,risk_adjusted_pnl_bps,-0.14070407627813405,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/td3__mechanism_fixed_anchor_seed2718,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/td3__mechanism_economic_dense_seed2718
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,sac,7,100,risk_adjusted_pnl_bps,0.2389331934226363,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/sac__mechanism_fixed_anchor_seed7,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed7
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,sac,42,100,risk_adjusted_pnl_bps,0.03212826329232803,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/sac__mechanism_fixed_anchor_seed42,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed42
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,sac,99,100,risk_adjusted_pnl_bps,-0.6274707616624106,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/sac__mechanism_fixed_anchor_seed99,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed99
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,sac,123,100,risk_adjusted_pnl_bps,-0.3256184310498125,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/sac__mechanism_fixed_anchor_seed123,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed123
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,sac,314,100,risk_adjusted_pnl_bps,-0.08584727150947423,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/sac__mechanism_fixed_anchor_seed314,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed314
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,sac,577,100,risk_adjusted_pnl_bps,-0.20883918139598087,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/sac__mechanism_fixed_anchor_seed577,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed577
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,sac,811,100,risk_adjusted_pnl_bps,0.13347517147718121,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/sac__mechanism_fixed_anchor_seed811,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed811
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,sac,1618,100,risk_adjusted_pnl_bps,-0.12537574271959612,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/sac__mechanism_fixed_anchor_seed1618,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed1618
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,sac,2024,100,risk_adjusted_pnl_bps,0.9381996743464299,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/sac__mechanism_fixed_anchor_seed2024,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed2024
combined_preferences,Combined manuscript preferences (on - off),mechanism_fixed_anchor,mechanism_economic_dense,sac,2718,100,risk_adjusted_pnl_bps,-0.16681727723728743,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_fixed_anchor/sac__mechanism_fixed_anchor_seed2718,results/revision_v20/synthetic_rough_heston__mechanism_economic_dense/sac__mechanism_economic_dense_seed2718
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,dqn,7,100,risk_adjusted_pnl_bps,-0.09811383241863543,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed7,results/revision_v20/synthetic_rough_heston__no_auction/dqn__no_auction_seed7
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,dqn,42,100,risk_adjusted_pnl_bps,0.7934159405112793,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed42,results/revision_v20/synthetic_rough_heston__no_auction/dqn__no_auction_seed42
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,dqn,99,100,risk_adjusted_pnl_bps,0.4740798809089638,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed99,results/revision_v20/synthetic_rough_heston__no_auction/dqn__no_auction_seed99
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,dqn,123,100,risk_adjusted_pnl_bps,2.2670107083028848,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed123,results/revision_v20/synthetic_rough_heston__no_auction/dqn__no_auction_seed123
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,dqn,314,100,risk_adjusted_pnl_bps,0.631707997571352,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed314,results/revision_v20/synthetic_rough_heston__no_auction/dqn__no_auction_seed314
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,dqn,577,100,risk_adjusted_pnl_bps,0.08654201091257598,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed577,results/revision_v20/synthetic_rough_heston__no_auction/dqn__no_auction_seed577
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,dqn,811,100,risk_adjusted_pnl_bps,-0.6496472049075188,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed811,results/revision_v20/synthetic_rough_heston__no_auction/dqn__no_auction_seed811
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,dqn,1618,100,risk_adjusted_pnl_bps,1.4912270828288723,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed1618,results/revision_v20/synthetic_rough_heston__no_auction/dqn__no_auction_seed1618
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,dqn,2024,100,risk_adjusted_pnl_bps,0.48848731592780953,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed2024,results/revision_v20/synthetic_rough_heston__no_auction/dqn__no_auction_seed2024
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,dqn,2718,100,risk_adjusted_pnl_bps,0.2397344969725971,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/dqn__mechanism_h_feature_off_seed2718,results/revision_v20/synthetic_rough_heston__no_auction/dqn__no_auction_seed2718
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,ddpg,7,100,risk_adjusted_pnl_bps,1.1290250858118196,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed7,results/revision_v20/synthetic_rough_heston__no_auction/ddpg__no_auction_seed7
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,ddpg,42,100,risk_adjusted_pnl_bps,1.155558658148321,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed42,results/revision_v20/synthetic_rough_heston__no_auction/ddpg__no_auction_seed42
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,ddpg,99,100,risk_adjusted_pnl_bps,1.369992390955589,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed99,results/revision_v20/synthetic_rough_heston__no_auction/ddpg__no_auction_seed99
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,ddpg,123,100,risk_adjusted_pnl_bps,1.1148452533222426,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed123,results/revision_v20/synthetic_rough_heston__no_auction/ddpg__no_auction_seed123
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,ddpg,314,100,risk_adjusted_pnl_bps,1.2892468000898967,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed314,results/revision_v20/synthetic_rough_heston__no_auction/ddpg__no_auction_seed314
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,ddpg,577,100,risk_adjusted_pnl_bps,1.3684127879521422,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed577,results/revision_v20/synthetic_rough_heston__no_auction/ddpg__no_auction_seed577
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,ddpg,811,100,risk_adjusted_pnl_bps,-0.12567237072663173,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed811,results/revision_v20/synthetic_rough_heston__no_auction/ddpg__no_auction_seed811
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,ddpg,1618,100,risk_adjusted_pnl_bps,1.336635196547124,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed1618,results/revision_v20/synthetic_rough_heston__no_auction/ddpg__no_auction_seed1618
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,ddpg,2024,100,risk_adjusted_pnl_bps,0.8282747951459735,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed2024,results/revision_v20/synthetic_rough_heston__no_auction/ddpg__no_auction_seed2024
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,ddpg,2718,100,risk_adjusted_pnl_bps,1.0478774716544632,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/ddpg__mechanism_h_feature_off_seed2718,results/revision_v20/synthetic_rough_heston__no_auction/ddpg__no_auction_seed2718
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,td3,7,100,risk_adjusted_pnl_bps,0.12518309852731122,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed7,results/revision_v20/synthetic_rough_heston__no_auction/td3__no_auction_seed7
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,td3,42,100,risk_adjusted_pnl_bps,0.835233650829691,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed42,results/revision_v20/synthetic_rough_heston__no_auction/td3__no_auction_seed42
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,td3,99,100,risk_adjusted_pnl_bps,-0.19314424661989832,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed99,results/revision_v20/synthetic_rough_heston__no_auction/td3__no_auction_seed99
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,td3,123,100,risk_adjusted_pnl_bps,-0.12521666358705005,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed123,results/revision_v20/synthetic_rough_heston__no_auction/td3__no_auction_seed123
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,td3,314,100,risk_adjusted_pnl_bps,0.8842937264573704,c832adfa59df1c4aa8c230bbea1f0e3b22788aaf37de7d6f989673264f7d825d,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed314,results/revision_v20/synthetic_rough_heston__no_auction/td3__no_auction_seed314
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,td3,577,100,risk_adjusted_pnl_bps,0.36999845322192576,321691624ae312fb85ebc6dcf0da414d04504b44c8960235b91ff4e61361509d,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed577,results/revision_v20/synthetic_rough_heston__no_auction/td3__no_auction_seed577
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,td3,811,100,risk_adjusted_pnl_bps,1.1681857051037472,788b35268f2325c4610b267dc970084e524e7109ccaef27ace9181d28c177009,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed811,results/revision_v20/synthetic_rough_heston__no_auction/td3__no_auction_seed811
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,td3,1618,100,risk_adjusted_pnl_bps,1.2877024223043645,52ffd11a409dd2eeb06706f865c6ee10a1a91941dc271d3e4553f22083b78fe4,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed1618,results/revision_v20/synthetic_rough_heston__no_auction/td3__no_auction_seed1618
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,td3,2024,100,risk_adjusted_pnl_bps,1.0305824948003819,cc40f6c72dded5043de4784f91f7b16a1d6dece7145b5f972816dafa90412b26,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed2024,results/revision_v20/synthetic_rough_heston__no_auction/td3__no_auction_seed2024
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,td3,2718,100,risk_adjusted_pnl_bps,0.8630862242102754,1637bb53ccdb501deab14bd5d207917df93900e657c0d410af049b7347793fc4,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/td3__mechanism_h_feature_off_seed2718,results/revision_v20/synthetic_rough_heston__no_auction/td3__no_auction_seed2718
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,sac,7,100,risk_adjusted_pnl_bps,-0.899030465981422,f5b36deed641a1a06cf1218d937cee059aad24a0bbdb87ff1ff0b8533a4c4c5d,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/sac__mechanism_h_feature_off_seed7,results/revision_v20/synthetic_rough_heston__no_auction/sac__no_auction_seed7
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,sac,42,100,risk_adjusted_pnl_bps,2.6304492892455067,20aaf53fa96e0599c7bbfade342f6bc5d529e917bab746591045965eb382cd69,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/sac__mechanism_h_feature_off_seed42,results/revision_v20/synthetic_rough_heston__no_auction/sac__no_auction_seed42
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,sac,99,100,risk_adjusted_pnl_bps,1.677301396698331,b5f0747d5ea8828c7074e56cea6f14cfe768b7e3dd5fa2100ad1fd33f502e862,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/sac__mechanism_h_feature_off_seed99,results/revision_v20/synthetic_rough_heston__no_auction/sac__no_auction_seed99
auction_access,"Auction access, matched information and economic training (on - off)",mechanism_h_feature_off,no_auction,sac,123,100,risk_adjusted_pnl_bps,-0.4601355022716324,e411fea4de109f7272b405dde2bf26ae9ebc577940d1e9431474993e5917583c,results/revision_v20/synthetic_rough_heston__mechanism_h_feature_off/sac__mechanism_h_feature_off_seed123,results/revision_v20/synthetic_rough_heston__no_auction/sac__no_auction_seed123
